time;position;rotationE;rotationQ

[SOUND_START];2022-05-25T11:52:20Z;bee;NSS;(7,0,1)

[SOUND_STOP];2022-05-25T11:52:33Z;bee;NSS;(7,0,1)

[SOUND_START];2022-05-25T11:52:38Z;ambisonic-chicken-edited;AS;(-19,1,-5)

[SOUND_STOP];2022-05-25T11:52:39Z;ambisonic-chicken-edited;AS;(-19,1,-5)

[SOUND_START];2022-05-25T11:52:40Z;ambisonic-chicken-edited;AS;(-19,1,-5)
2022-05-25T11:52:40Z;far
2022-05-25T11:52:40Z;far
2022-05-25T11:52:40Z;far
2022-05-25T11:52:40Z;far
2022-05-25T11:52:40Z;far
2022-05-25T11:52:40Z;far
2022-05-25T11:52:40Z;far
2022-05-25T11:52:40Z;far
2022-05-25T11:52:40Z;far
2022-05-25T11:52:40Z;far
2022-05-25T11:52:40Z;far
2022-05-25T11:52:40Z;far
2022-05-25T11:52:40Z;far
2022-05-25T11:52:40Z;far
2022-05-25T11:52:40Z;far
2022-05-25T11:52:40Z;far
2022-05-25T11:52:40Z;far
2022-05-25T11:52:40Z;far
2022-05-25T11:52:40Z;far
2022-05-25T11:52:42Z;far
2022-05-25T11:52:42Z;far
2022-05-25T11:52:42Z;far
2022-05-25T11:52:42Z;far
2022-05-25T11:52:42Z;far
2022-05-25T11:52:42Z;far
2022-05-25T11:52:42Z;far
2022-05-25T11:52:42Z;far
2022-05-25T11:52:42Z;far
2022-05-25T11:52:42Z;far
2022-05-25T11:52:42Z;far
2022-05-25T11:52:42Z;far
2022-05-25T11:52:42Z;far
2022-05-25T11:52:42Z;far
2022-05-25T11:52:42Z;far
2022-05-25T11:52:42Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:43Z;far
2022-05-25T11:52:44Z;far
2022-05-25T11:52:44Z;far
2022-05-25T11:52:44Z;far
2022-05-25T11:52:44Z;far
2022-05-25T11:52:44Z;medium
2022-05-25T11:52:44Z;medium
2022-05-25T11:52:44Z;medium
2022-05-25T11:52:44Z;medium
2022-05-25T11:52:44Z;medium
2022-05-25T11:52:44Z;medium
2022-05-25T11:52:44Z;medium
2022-05-25T11:52:44Z;medium
2022-05-25T11:52:44Z;medium
2022-05-25T11:52:44Z;medium
2022-05-25T11:52:44Z;medium
2022-05-25T11:52:44Z;medium
2022-05-25T11:52:44Z;medium
2022-05-25T11:52:44Z;medium
2022-05-25T11:52:44Z;medium
2022-05-25T11:52:44Z;medium
2022-05-25T11:52:45Z;medium
2022-05-25T11:52:45Z;close
2022-05-25T11:52:45Z;close
2022-05-25T11:52:45Z;medium
2022-05-25T11:52:45Z;medium
2022-05-25T11:52:45Z;medium
2022-05-25T11:52:45Z;medium
2022-05-25T11:52:45Z;medium
2022-05-25T11:52:45Z;medium
2022-05-25T11:52:45Z;medium
2022-05-25T11:52:45Z;medium
2022-05-25T11:52:45Z;medium
2022-05-25T11:52:45Z;medium
