time;position;rotationE;rotationQ

[SOUND_START];2022-05-23T10:57:11Z;bee;NSS;(7,0,1)

[SOUND_STOP];2022-05-23T10:57:21Z;bee;NSS;(7,0,1)

[SOUND_START];2022-05-23T10:57:24Z;bird;NSS;(24,7,-14)
2022-05-23T10:57:27Z;far
2022-05-23T10:57:27Z;far
2022-05-23T10:57:27Z;far
2022-05-23T10:57:27Z;far
2022-05-23T10:57:27Z;far
2022-05-23T10:57:27Z;far
2022-05-23T10:57:27Z;far
2022-05-23T10:57:27Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:28Z;far
2022-05-23T10:57:29Z;far
2022-05-23T10:57:29Z;far
2022-05-23T10:57:29Z;far
2022-05-23T10:57:29Z;far
2022-05-23T10:57:29Z;far
2022-05-23T10:57:29Z;far
2022-05-23T10:57:29Z;far
2022-05-23T10:57:29Z;far
2022-05-23T10:57:29Z;far
2022-05-23T10:57:29Z;far
2022-05-23T10:57:29Z;far
2022-05-23T10:57:29Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:30Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far
2022-05-23T10:57:34Z;far

[SOUND_STOP];2022-05-23T10:57:46Z;bird;NSS;(24,7,-14)

[SOUND_START];2022-05-23T10:58:03Z;creak;NUS;(-5,3,25)

[SOUND_STOP];2022-05-23T10:58:15Z;creak;NUS;(-5,3,25)

[SOUND_START];2022-05-23T10:58:20Z;elevator-edited;AN;(-18,3,18)

[SOUND_STOP];2022-05-23T10:58:27Z;elevator-edited;AN;(-18,3,18)

[SOUND_START];2022-05-23T10:58:34Z;ambisonic-chicken-edited;AS;(-19,1,-5)
2022-05-23T10:58:35Z;far
2022-05-23T10:58:35Z;far
2022-05-23T10:58:35Z;far
2022-05-23T10:58:35Z;far
2022-05-23T10:58:35Z;far
2022-05-23T10:58:35Z;far
2022-05-23T10:58:35Z;far
2022-05-23T10:58:35Z;far
2022-05-23T10:58:35Z;far
2022-05-23T10:58:35Z;far
2022-05-23T10:58:35Z;far
2022-05-23T10:58:35Z;far
2022-05-23T10:58:36Z;far
2022-05-23T10:58:36Z;far
2022-05-23T10:58:36Z;far
2022-05-23T10:58:36Z;far
2022-05-23T10:58:36Z;far
2022-05-23T10:58:36Z;far
2022-05-23T10:58:36Z;far
2022-05-23T10:58:36Z;far
2022-05-23T10:58:36Z;far

[SOUND_STOP];2022-05-23T10:58:39Z;ambisonic-chicken-edited;AS;(-19,1,-5)

[SOUND_START];2022-05-23T10:58:39Z;cow;NUS;(-21,1,6)

[SOUND_STOP];2022-05-23T10:58:40Z;cow;NUS;(-21,1,6)

[SOUND_START];2022-05-23T10:59:01Z;australian-currawong-edited;AS;(-32,4,-34)
2022-05-23T10:59:04Z;far
2022-05-23T10:59:04Z;far
2022-05-23T10:59:04Z;far
2022-05-23T10:59:04Z;far
2022-05-23T10:59:04Z;far
2022-05-23T10:59:04Z;far
2022-05-23T10:59:04Z;far
2022-05-23T10:59:04Z;far
2022-05-23T10:59:04Z;far
2022-05-23T10:59:04Z;far
2022-05-23T10:59:04Z;far
2022-05-23T10:59:04Z;far
2022-05-23T10:59:04Z;far
2022-05-23T10:59:04Z;far
2022-05-23T10:59:04Z;far
2022-05-23T10:59:05Z;far
2022-05-23T10:59:05Z;far
2022-05-23T10:59:05Z;far
2022-05-23T10:59:05Z;far
2022-05-23T10:59:05Z;far
2022-05-23T10:59:05Z;far
2022-05-23T10:59:05Z;far
