time;position;rotationE;rotationQ
2022-05-20T14:11:54Z;(-13.00151,2.210163,-0.9277892);(359.0853,280.789,357.5444);(0.7701419,0.007510985,-0.6374629,-0.02159566)
2022-05-20T14:11:54Z;(-13.34703,2.215173,-0.8659968);(359.0109,278.2391,357.4683);(0.755739,0.007933596,-0.6544432,-0.02235019)
2022-05-20T14:11:54Z;(-13.73066,2.221296,-0.8133033);(358.9296,278.3137,357.5233);(0.7561611,0.007068219,-0.6539619,-0.02245608)
2022-05-20T14:11:54Z;(-14.11744,2.222598,-0.7654436);(359.0759,278.4101,357.4204);(0.7567175,0.008602733,-0.6533045,-0.02230724)
2022-05-20T14:11:54Z;(-14.50368,2.216934,-0.7179648);(359.0089,278.4789,357.453);(0.7571039,0.007960502,-0.6528591,-0.02247918)
2022-05-20T14:11:54Z;(-14.72122,2.213323,-0.6910849);(359.1506,278.3389,357.4691);(0.7563338,0.008832306,-0.6537709,-0.02155514)
2022-05-20T14:11:54Z;(-14.73445,2.213862,-0.6907187);(359.7839,277.679,357.8961);(0.7527178,0.01066403,-0.6580848,-0.01506284)
2022-05-20T14:11:54Z;(-14.74793,2.210887,-0.6937873);(359.2686,277.7797,357.3888);(0.7531406,0.01017329,-0.657434,-0.02136243)
2022-05-20T14:11:54Z;(-14.82112,2.204007,-0.6752827);(3.934711,286.8633,359.408);(0.8027679,0.03064806,-0.5952799,0.01630588)
2022-05-20T14:11:54Z;(-15.00607,2.205027,-0.583432);(2.254839,304.5596,0.6510321);(0.8849922,0.01477526,-0.4651555,0.01418046)
2022-05-20T14:11:55Z;(-15.05677,2.205745,-0.542749);(1.710662,320.3141,0.06824037);(0.9405185,0.01383935,-0.3394141,0.00562723)
2022-05-20T14:11:55Z;(-15.02107,2.208483,-0.5387217);(357.4846,352.5062,0.05489408);(0.9976226,-0.02193407,-0.06532297,-0.0009564927)
2022-05-20T14:11:55Z;(-15.0041,2.205682,-0.5501673);(359.7057,6.535683,358.2675);(0.9982587,-0.00342593,0.05695819,-0.01494744)
2022-05-20T14:11:55Z;(-15.01337,2.202571,-0.5651072);(0.997389,1.29928,357.9252);(0.9997321,0.008496496,0.0114934,-0.01820169)
2022-05-20T14:11:55Z;(-15.03783,2.201417,-0.5812992);(0.542959,349.4095,357.8671);(0.9955568,0.006434808,-0.09218327,-0.01809522)
2022-05-20T14:11:55Z;(-15.13326,2.202243,-0.4859417);(2.624818,324.1444,354.3211);(0.950377,0.03700955,-0.3062802,-0.04007827)
2022-05-20T14:11:55Z;(-15.41926,2.21024,-0.2730028);(358.2308,290.7813,350.2706);(0.8192374,0.03549953,-0.5669425,-0.07852568)
2022-05-20T14:11:55Z;(-15.80439,2.205921,-0.1733644);(356.0844,270.7876,351.8915);(0.7080576,0.02535802,-0.7017838,-0.07423647)
2022-05-20T14:11:55Z;(-16.19983,2.203181,-0.1144182);(357.5725,278.5493,356.7518);(0.7569796,0.002440743,-0.6524804,-0.03528906)
2022-05-20T14:11:55Z;(-16.58063,2.199989,-0.02993134);(358.3222,283.204,357.5117);(0.7832487,0.002013046,-0.6211568,-0.02610622)
2022-05-20T14:11:56Z;(-16.93585,2.197515,-0.03509489);(359.8784,280.446,358.6461);(0.768478,0.006743252,-0.6397661,-0.009758834)
2022-05-20T14:11:56Z;(-17.31243,2.194823,-0.1055073);(359.9351,276.9164,359.0186);(0.748441,0.005255475,-0.6631457,-0.006785692)
2022-05-20T14:11:56Z;(-17.60368,2.191979,-0.2032495);(359.751,275.9705,359.034);(0.7429318,0.004027718,-0.6693105,-0.007717274)
2022-05-20T14:11:56Z;(-17.9185,2.187124,-0.2934885);(359.9278,276.5929,359.1312);(0.7465724,0.004573124,-0.6652607,-0.00607965)
2022-05-20T14:11:56Z;(-18.24433,2.175385,-0.3463155);(0.2301534,277.5339,359.2876);(0.752027,0.005607977,-0.6590999,-0.003351371)
2022-05-20T14:11:56Z;(-18.62028,2.166888,-0.3417161);(0.6169341,278.199,359.5682);(0.7558448,0.006536555,-0.6547177,0.0006766883)
2022-05-20T14:11:56Z;(-18.99585,2.167196,-0.3405913);(0.6040365,278.2465,359.3753);(0.7561163,0.007552923,-0.6543934,-0.0006720326)
2022-05-20T14:11:56Z;(-19.4093,2.170055,-0.3652342);(0.957144,278.1295,358.9909);(0.7554431,0.01207923,-0.6551018,-0.00117982)
2022-05-20T14:11:56Z;(-19.78583,2.171453,-0.3482118);(1.175461,278.1804,358.6933);(0.7557293,0.01521851,-0.6547045,-0.001900035)
2022-05-20T14:11:56Z;(-20.06187,2.166924,-0.2586332);(0.9324828,278.2274,358.7311);(0.7559979,0.01339943,-0.6544297,-0.003045178)
2022-05-20T14:11:57Z;(-20.13086,2.165744,-0.2202937);(1.032874,278.2386,358.6893);(0.7560613,0.01430014,-0.6543389,-0.002748947)
2022-05-20T14:11:57Z;(-20.13285,2.165758,-0.2191141);(1.005997,278.1519,358.7632);(0.7555676,0.01370217,-0.6549231,-0.00240392)
2022-05-20T14:11:57Z;(-20.13145,2.165806,-0.2199134);(0.9376296,277.9249,358.7245);(0.7542674,0.01347865,-0.6564221,-0.003023226)
2022-05-20T14:11:57Z;(-20.08579,2.166147,-0.2317261);(0.9444617,273.6642,358.7342);(0.729345,0.01356783,-0.6840073,-0.002418126)
2022-05-20T14:11:57Z;(-19.75784,2.170357,-0.2643538);(1.119399,256.903,358.8454);(0.6218678,0.0139642,-0.7829965,0.001384538)
2022-05-20T14:11:57Z;(-19.38787,2.176024,-0.2106573);(1.246034,240.4907,358.9137);(0.5037407,0.01366531,-0.8637344,0.004618394)
2022-05-20T14:11:57Z;(-19.04255,2.178986,-0.06081545);(1.266711,224.0014,359.0147);(0.3746695,0.0121123,-0.9270527,0.007027791)
2022-05-20T14:11:57Z;(-18.75057,2.185554,0.174467);(1.137844,207.6788,359.138);(0.2392551,0.009678391,-0.9708768,0.007841678)
2022-05-20T14:11:57Z;(-18.57784,2.193009,0.4005557);(0.4259788,193.3841,359.2923);(0.1165524,0.006566959,-0.9931583,0.002972272)
2022-05-20T14:11:57Z;(-18.54993,2.19546,0.4480685);(-0.002834955,192.8732,359.2113);(0.1121013,0.006836649,-0.9936729,-0.0007961742)
2022-05-20T14:11:58Z;(-18.54944,2.195779,0.449045);(359.7333,192.6131,359.1317);(0.1098271,0.007275786,-0.9939191,-0.003145236)
2022-05-20T14:11:58Z;(-18.55151,2.198886,0.4478186);(359.1386,192.8194,359.1826);(0.111578,0.006249568,-0.9937017,-0.008266412)
2022-05-20T14:11:58Z;(-18.69904,2.191301,0.224488);(358.1091,208.0814,359.2539);(0.2424683,0.002312155,-0.9699971,-0.01758633)
2022-05-20T14:11:58Z;(-18.76932,2.188022,0.08775546);(357.4144,208.3816,358.8398);(0.2448553,0.004282359,-0.9692443,-0.0243535)
2022-05-20T14:11:58Z;(-18.77257,2.175568,-0.1908657);(357.3364,207.9785,358.7983);(0.2414246,0.004554154,-0.9700846,-0.02508576)
2022-05-20T14:11:58Z;(-18.6247,2.169758,-0.2921783);(357.135,207.4483,358.8776);(0.2369248,0.003580961,-0.971157,-0.02660751)
2022-05-20T14:11:58Z;(-18.34182,2.184186,-0.01912828);(357.4952,193.5287,358.7679);(0.1175178,0.008100782,-0.9927721,-0.02296938)
2022-05-20T14:11:58Z;(-18.08851,2.203093,0.5722059);(356.8887,175.0766,358.8951);(-0.04319547,0.01079591,-0.9986512,-0.02670762)
2022-05-20T14:11:58Z;(-18.02506,2.223338,1.103832);(356.6033,159.2903,359.0496);(-0.1799003,0.01348237,-0.9832034,-0.02766354)
2022-05-20T14:11:58Z;(-18.02948,2.237244,1.616338);(356.5084,144.3116,358.7898);(-0.3065763,0.01938333,-0.9512998,-0.02576359)
2022-05-20T14:11:59Z;(-17.91582,2.237374,1.832347);(355.9036,141.8696,358.7175);(-0.3267932,0.02224427,-0.9443537,-0.03012419)
2022-05-20T14:11:59Z;(-17.67447,2.247117,1.836109);(355.7471,141.4256,358.7554);(-0.3304369,0.02249923,-0.9430361,-0.03143572)
2022-05-20T14:11:59Z;(-17.41681,2.246767,1.719071);(356.1591,141.552,358.9051);(-0.3293643,0.02005042,-0.9435597,-0.0284976)
2022-05-20T14:11:59Z;(-17.17555,2.238914,1.611267);(356.8207,135.8593,358.6465);(-0.375878,0.02136415,-0.9261788,-0.02126983)
2022-05-20T14:11:59Z;(-16.91574,2.233426,1.537836);(358.1518,130.5956,358.6671);(-0.4179901,0.01730528,-0.908234,-0.00979085)
2022-05-20T14:11:59Z;(-16.57727,2.229177,1.378522);(358.2511,129.8064,359.2254);(-0.4241835,0.01259349,-0.9054226,-0.01095353)
2022-05-20T14:11:59Z;(-16.29235,2.229657,1.256338);(357.8509,126.3388,359.2106);(-0.4513794,0.0146105,-0.8921084,-0.013625)
2022-05-20T14:11:59Z;(-16.07844,2.229695,1.289054);(358.4247,110.0024,359.5953);(-0.5735414,0.01077748,-0.8190537,-0.009235717)
2022-05-20T14:11:59Z;(-15.90901,2.23188,1.389872);(358.2272,96.76172,359.7504);(-0.6641201,0.01190309,-0.7474626,-0.01011863)
2022-05-20T14:12:00Z;(-15.58655,2.238201,1.445298);(357.5485,96.81555,359.9569);(-0.6636788,0.01448117,-0.7477117,-0.01574912)
2022-05-20T14:12:00Z;(-15.21905,2.241882,1.418534);(356.4138,96.6422,0.05605083);(-0.6646182,0.02044131,-0.7465274,-0.02369507)
2022-05-20T14:12:00Z;(-14.807,2.237811,1.253444);(355.5838,104.8704,359.7505);(-0.6092708,0.02521469,-0.7920227,-0.0292141)
2022-05-20T14:12:00Z;(-14.32779,2.25887,0.9410445);(355.7676,119.3433,359.6656);(-0.5047011,0.02116305,-0.8624991,-0.03040035)
2022-05-20T14:12:00Z;(-14.01143,2.247921,0.6666154);(355.7104,119.4274,359.6468);(-0.5040647,0.02153436,-0.862849,-0.03076393)
2022-05-20T14:12:00Z;(-13.65325,2.235575,0.4275241);(355.9119,119.2679,359.5647);(-0.5053142,0.02130612,-0.8621897,-0.0288554)
2022-05-20T14:12:00Z;(-13.39158,2.224558,0.2946254);(356.1281,108.2696,359.7823);(-0.5855966,0.0213311,-0.8098963,-0.02626425)
2022-05-20T14:12:00Z;(-13.22156,2.216124,0.2752977);(356.2548,93.67851,359.5297);(-0.6837742,0.02534503,-0.72895,-0.02102973)
2022-05-20T14:12:00Z;(-12.92659,2.205902,0.2936068);(355.9393,87.04057,359.3205);(-0.7248074,0.02977071,-0.6880146,-0.02009926)
2022-05-20T14:12:00Z;(-12.58987,2.194427,0.3090243);(356.053,87.23006,359.0806);(-0.7237288,0.03046288,-0.689178,-0.01794893)
2022-05-20T14:12:00Z;(-12.14237,2.180466,0.3288925);(356.3551,87.39862,358.8789);(-0.7227901,0.02974709,-0.6902663,-0.01490094)
2022-05-20T14:12:01Z;(-11.88763,2.189862,0.3396422);(355.9877,87.45034,358.7484);(-0.7224418,0.03284118,-0.6904587,-0.01630682)
2022-05-20T14:12:01Z;(-11.5959,2.200639,0.3511385);(355.8407,87.51734,358.6009);(-0.7220362,0.0346467,-0.6907953,-0.01628394)
2022-05-20T14:12:01Z;(-11.31153,2.206773,0.361812);(355.7962,87.63013,358.5401);(-0.7213576,0.03527754,-0.6914738,-0.01620411)
2022-05-20T14:12:01Z;(-11.00655,2.212344,0.3456058);(355.8371,87.49245,358.7649);(-0.7221617,0.03368433,-0.6906863,-0.01733179)
2022-05-20T14:12:01Z;(-10.73065,2.207495,0.2911903);(356.094,87.38484,358.8636);(-0.7228364,0.03148728,-0.6901072,-0.01637433)
2022-05-20T14:12:01Z;(-10.38117,2.202928,0.1885654);(356.4374,87.36789,358.8761);(-0.7229871,0.02924857,-0.6900923,-0.01437929)
2022-05-20T14:12:01Z;(-10.03878,2.206817,0.08209348);(356.7383,87.56722,358.4267);(-0.7218682,0.03004094,-0.6913092,-0.0097832)
2022-05-20T14:12:01Z;(-9.694281,2.205887,-0.02638793);(356.888,87.95629,357.8947);(-0.7195644,0.03228877,-0.6936518,-0.005636975)
2022-05-20T14:12:01Z;(-9.340654,2.201669,-0.1279155);(356.7558,87.81898,357.7115);(-0.7203959,0.03423329,-0.6926978,-0.005246944)
2022-05-20T14:12:01Z;(-9.060047,2.197994,-0.1886737);(356.6447,87.62895,357.4357);(-0.721549,0.0366049,-0.6913828,-0.004124336)
2022-05-20T14:12:02Z;(-8.735723,2.19227,-0.234708);(356.8346,87.68632,357.0169);(-0.7212172,0.03793671,-0.6916693,-0.0003592055)
2022-05-20T14:12:02Z;(-8.438407,2.174974,-0.26126);(356.8992,86.71536,357.0508);(-0.7270531,0.03732657,-0.6855659,0.0001338013)
2022-05-20T14:12:02Z;(-8.235305,2.176747,-0.2387474);(357.0261,80.99175,356.9117);(-0.7603746,0.03721964,-0.6484072,0.003639914)
2022-05-20T14:12:02Z;(-7.944697,2.179441,-0.1752878);(357.0768,80.9068,356.8802);(-0.760855,0.03705818,-0.6478496,0.00416356)
2022-05-20T14:12:02Z;(-7.675692,2.181554,-0.1199236);(357.2013,81.00323,356.876);(-0.7603107,0.0362608,-0.6485284,0.004866714)
2022-05-20T14:12:02Z;(-7.314362,2.185663,-0.04806399);(357.5139,81.14478,356.9217);(-0.7595111,0.03393804,-0.6495779,0.006293356)
2022-05-20T14:12:02Z;(-6.972976,2.189406,0.01879434);(357.7598,81.30661,357.0309);(-0.7585959,0.0317006,-0.6507529,0.006920119)
2022-05-20T14:12:02Z;(-6.696407,2.192887,0.0720174);(357.7195,81.23866,357.2029);(-0.7589915,0.03098711,-0.6503388,0.005571323)
2022-05-20T14:12:02Z;(-6.349339,2.19656,0.1311567);(357.5409,81.2347,357.2531);(-0.7590162,0.03188386,-0.6502768,0.004224788)
2022-05-20T14:12:02Z;(-5.988608,2.196749,0.1876962);(357.4661,81.49397,357.0615);(-0.7575352,0.03347734,-0.6519163,0.00499286)
2022-05-20T14:12:03Z;(-5.592875,2.196814,0.2397729);(357.4355,81.98103,356.9972);(-0.7547546,0.03406678,-0.6551021,0.005099205)
2022-05-20T14:12:03Z;(-5.249841,2.200203,0.2788161);(357.4752,81.95896,357.0685);(-0.7548838,0.03339785,-0.6549895,0.004862959)
2022-05-20T14:12:03Z;(-4.840251,2.204942,0.3235474);(357.3788,82.18489,357.0558);(-0.7535905,0.03411289,-0.6564443,0.004327736)
2022-05-20T14:12:03Z;(-4.503841,2.208532,0.3556008);(357.4786,83.26295,357.3419);(-0.7473904,0.03184501,-0.6636161,0.002719295)
2022-05-20T14:12:03Z;(-4.160509,2.212602,0.3871242);(357.0699,84.16203,357.0662);(-0.7421508,0.03612026,-0.6692564,0.001864804)
2022-05-20T14:12:03Z;(-3.744638,2.217983,0.4404038);(356.8356,85.70116,356.6449);(-0.7330859,0.04013543,-0.6789455,0.002683651)
2022-05-20T14:12:03Z;(-3.289293,2.232457,0.4813765);(356.194,94.64069,356.4615);(-0.6779555,0.04518568,-0.7337047,-0.003482502)
2022-05-20T14:12:03Z;(-2.868854,2.253425,0.4965733);(355.9056,95.34846,356.4232);(-0.6734117,0.04710045,-0.7377458,-0.005397046)
2022-05-20T14:12:03Z;(-2.492529,2.259655,0.5040233);(356.0912,95.69711,356.7407);(-0.6711499,0.043949,-0.7399917,-0.006199481)
2022-05-20T14:12:03Z;(-2.069714,2.24711,0.5108891);(356.8662,95.90482,357.4727);(-0.6697822,0.03467961,-0.7417268,-0.005535893)
2022-05-20T14:12:04Z;(-1.665867,2.236902,0.4915412);(356.2006,95.86017,357.5145);(-0.670045,0.03829749,-0.7412636,-0.01007852)
2022-05-20T14:12:04Z;(-1.351314,2.227287,0.4447617);(356.2787,94.23598,357.0952);(-0.6805166,0.04065124,-0.731575,-0.00654518)
2022-05-20T14:12:04Z;(-1.09376,2.217522,0.4101596);(356.1022,81.14438,356.8442);(-0.7594689,0.04372184,-0.6490715,-0.001206685)
2022-05-20T14:12:04Z;(-0.8100297,2.208418,0.4604325);(355.8,76.07457,356.8392);(-0.7874042,0.04583216,-0.6147301,-0.0008628033)
2022-05-20T14:12:04Z;(-0.4184102,2.196606,0.568798);(356.1597,75.80212,357.0837);(-0.7888981,0.04205385,-0.6130832,-0.0005082767)
2022-05-20T14:12:04Z;(-0.02659249,2.189034,0.6705956);(356.1864,75.54649,356.9513);(-0.790266,0.04257704,-0.6112826,0.0006414242)
2022-05-20T14:12:04Z;(0.3397347,2.201184,0.771064);(356.2361,75.34127,356.8726);(-0.7913629,0.04265245,-0.609855,0.001525953)
2022-05-20T14:12:04Z;(0.6919496,2.212721,0.8729891);(356.4025,75.16402,356.7975);(-0.7923164,0.04189968,-0.6086627,0.002996685)
2022-05-20T14:12:04Z;(1.022585,2.225484,0.9712701);(356.3761,74.76035,356.7101);(-0.7944511,0.04253347,-0.605826,0.003610482)
2022-05-20T14:12:04Z;(1.345332,2.249833,1.068785);(356.2287,74.65711,356.5);(-0.7949796,0.04466067,-0.6049747,0.004326835)
2022-05-20T14:12:05Z;(1.668262,2.253484,1.166641);(356.1672,74.67956,356.4112);(-0.7948534,0.04555639,-0.6050714,0.004607961)
2022-05-20T14:12:05Z;(1.985117,2.251519,1.263118);(356.1005,74.57823,356.2929);(-0.7953786,0.04663872,-0.6042942,0.005116925)
2022-05-20T14:12:05Z;(2.304245,2.253614,1.360802);(356.1072,74.45267,356.2116);(-0.7960368,0.04701471,-0.6033918,0.005768148)
2022-05-20T14:12:05Z;(2.625567,2.236165,1.457951);(356.1246,74.56958,356.2399);(-0.7954233,0.04675077,-0.6042223,0.005615579)
2022-05-20T14:12:05Z;(3.006155,2.214756,1.570013);(356.3163,74.54528,356.2141);(-0.7955605,0.04555681,-0.6041204,0.006818505)
2022-05-20T14:12:05Z;(3.329536,2.216637,1.665197);(356.573,74.42853,356.4592);(-0.796202,0.04247854,-0.6035027,0.006516514)
2022-05-20T14:12:05Z;(3.639203,2.224963,1.756664);(356.7896,74.34387,356.4425);(-0.7966548,0.04105806,-0.6029879,0.007806702)
2022-05-20T14:12:05Z;(4.002984,2.234644,1.862994);(357.1035,74.17343,356.495);(-0.7975621,0.03858837,-0.6019319,0.009154553)
2022-05-20T14:12:05Z;(4.300911,2.243929,1.947125);(357.0119,74.07556,356.6529);(-0.7980854,0.03838881,-0.6012721,0.007606009)
2022-05-20T14:12:05Z;(4.59618,2.254776,2.019968);(357.1204,73.91409,356.7383);(-0.7989405,0.03717547,-0.6002114,0.00763398)
2022-05-20T14:12:06Z;(4.651268,2.255618,2.032331);(357.0366,73.95642,356.6846);(-0.798713,0.03804338,-0.6004609,0.007554733)
2022-05-20T14:12:06Z;(4.653311,2.255682,2.032751);(357.0725,73.9017,356.6432);(-0.7989977,0.03800558,-0.6000779,0.008050083)
2022-05-20T14:12:06Z;(4.877817,2.257772,2.055238);(357.0661,91.68891,356.595);(-0.6966186,0.0391339,-0.7163697,0.002330398)
2022-05-20T14:12:06Z;(5.143822,2.263687,2.019279);(357.1483,107.5899,356.5647);(-0.5908304,0.03887055,-0.8058556,-0.002369696)
2022-05-20T14:12:06Z;(5.42078,2.263169,1.892942);(357.3361,126.7331,356.6834);(-0.4485734,0.036277,-0.8929754,-0.007801021)
2022-05-20T14:12:06Z;(5.538723,2.262977,1.802996);(357.3088,131.9504,356.6007);(-0.4074771,0.03663913,-0.912432,-0.009366871)
2022-05-20T14:12:06Z;(5.545741,2.262769,1.797929);(357.427,132.1304,356.772);(-0.406012,0.03484255,-0.9131581,-0.009089185)
2022-05-20T14:12:06Z;(5.579676,2.263047,1.762874);(356.974,137.2621,356.9953);(-0.3647644,0.03402484,-0.9303565,-0.01503056)
2022-05-20T14:12:06Z;(5.665874,2.262788,1.650617);(356.9485,146.7997,357.1121);(-0.2861423,0.03174447,-0.9574861,-0.01831199)
2022-05-20T14:12:06Z;(5.699858,2.263405,1.59639);(356.4136,148.6639,357.1606);(-0.2705945,0.03229138,-0.9618663,-0.02343212)
2022-05-20T14:12:07Z;(5.691164,2.264354,1.613513);(356.008,146.1088,357.1896);(-0.292016,0.03359219,-0.9554652,-0.02616448)
2022-05-20T14:12:07Z;(5.636284,2.264895,1.699069);(355.7758,136.7685,357.0755);(-0.3688841,0.03727998,-0.9283947,-0.02485737)
2022-05-20T14:12:07Z;(5.479813,2.265362,1.841023);(355.6227,124.0385,357.1666);(-0.4695233,0.03972954,-0.8817482,-0.02212436)
2022-05-20T14:12:07Z;(5.386332,2.265469,1.86569);(355.5171,123.7274,357.1024);(-0.4719309,0.0407159,-0.8804058,-0.02256405)
2022-05-20T14:12:07Z;(5.320837,2.265943,1.861138);(355.1282,123.7457,357.1043);(-0.4718003,0.04229267,-0.8803192,-0.02556957)
