time;position;rotationE;rotationQ
2022-05-23T10:57:15Z;(4.067926,2.403666,1.463148);(6.679156,99.87758,356.4039);(0.6407973,0.01350036,0.7648576,-0.06472275)
2022-05-23T10:57:15Z;(4.068676,2.399777,1.494791);(8.882203,79.39704,354.5778);(0.7639077,0.02939046,0.6389353,-0.08568963)
2022-05-23T10:57:15Z;(4.066208,2.395426,1.513063);(11.90669,68.78506,353.9319);(0.8164851,0.05573097,0.5655554,-0.1019452)
2022-05-23T10:57:15Z;(4.067856,2.394232,1.518523);(12.44852,69.08572,353.7765);(0.8143022,0.05857557,0.5676969,-0.1058364)
2022-05-23T10:57:15Z;(4.067887,2.393532,1.523453);(13.14607,68.99782,354.2763);(0.8144615,0.0661281,0.5666759,-0.1056308)
2022-05-23T10:57:15Z;(4.06811,2.390081,1.526892);(14.60774,68.35804,354.4777);(0.8161804,0.07820925,0.5616416,-0.1108663)
2022-05-23T10:57:16Z;(4.069089,2.382701,1.527416);(19.21676,69.31604,354.5829);(0.8056302,0.1106467,0.566561,-0.1331387)
2022-05-23T10:57:16Z;(4.283111,2.385308,1.60375);(20.55433,72.69376,354.2373);(0.786204,0.1142031,0.5896499,-0.1454434)
2022-05-23T10:57:16Z;(4.655565,2.386962,1.709501);(23.81695,80.58069,355.362);(0.7403506,0.1316665,0.6385947,-0.1635288)
2022-05-23T10:57:16Z;(4.982187,2.389862,1.729994);(26.90788,94.85315,357.603);(0.6542408,0.14239,0.7193375,-0.1850609)
2022-05-23T10:57:16Z;(5.133162,2.381229,1.618048);(31.03289,112.7089,1.038818);(0.5358571,0.1554831,0.8007636,-0.2178524)
2022-05-23T10:57:16Z;(5.058498,2.374254,1.543255);(34.22708,123.7899,1.841554);(0.4543445,0.1521553,0.8406931,-0.2522992)
2022-05-23T10:57:16Z;(4.8533,2.367964,1.448541);(36.94756,127.8286,1.664814);(0.4211462,0.1516935,0.8497413,-0.2785045)
2022-05-23T10:57:16Z;(4.733359,2.364059,1.406535);(37.79113,126.612,1.1534);(-0.4279077,-0.1539795,-0.8437654,0.2850358)
2022-05-23T10:57:16Z;(4.725216,2.362956,1.398134);(37.97272,125.6279,0.004483833);(0.4320366,0.1486761,0.841128,-0.2893847)
2022-05-23T10:57:16Z;(4.726642,2.361175,1.395269);(38.16251,126.2451,0.987326);(0.4297406,0.1550475,0.8416622,-0.2879027)
2022-05-23T10:57:17Z;(4.731069,2.360655,1.393263);(38.13287,125.7047,0.820971);(0.4333252,0.1550736,0.8399281,-0.2875797)
2022-05-23T10:57:17Z;(4.73005,2.359706,1.389895);(38.17432,127.3413,0.8407649);(0.421285,0.1512475,0.8458979,-0.2899991)
2022-05-23T10:57:17Z;(4.720856,2.358908,1.384016);(38.36002,130.6194,0.6715751);(0.3962695,0.1422613,0.8573255,-0.2961845)
2022-05-23T10:57:17Z;(4.693258,2.358027,1.37188);(38.35436,141.0781,1.116324);(0.317678,0.1181113,0.8894382,-0.3066433)
2022-05-23T10:57:17Z;(4.661587,2.357533,1.364557);(38.0095,150.1131,0.6331735);(0.2455446,0.08901936,0.9130378,-0.3132814)
2022-05-23T10:57:17Z;(4.654386,2.35928,1.365255);(37.60851,147.799,359.6452);(0.2615607,0.08657462,0.909768,-0.3105043)
2022-05-23T10:57:17Z;(4.657752,2.359761,1.369003);(37.31115,144.3732,358.7378);(0.2864723,0.08791476,0.9030585,-0.3077169)
2022-05-23T10:57:17Z;(4.659959,2.359955,1.371087);(37.24582,143.0082,358.43);(0.2964493,0.0889839,0.8999953,-0.3069335)
2022-05-23T10:57:17Z;(4.665709,2.360296,1.371004);(36.88531,141.5839,358.1025);(0.3071125,0.08923323,0.8974307,-0.3038707)
2022-05-23T10:57:17Z;(4.823831,2.360442,1.180341);(36.90009,140.8172,357.92);(0.3126111,0.0898802,0.8954622,-0.30388)
2022-05-23T10:57:18Z;(5.032714,2.334821,0.8756435);(37.22752,138.753,357.5399);(0.3273116,0.09335957,0.8891683,-0.3058287)
2022-05-23T10:57:18Z;(5.146492,2.321313,0.6675262);(36.94661,134.7142,356.1201);(0.3550397,0.09228548,0.8789933,-0.304633)
2022-05-23T10:57:18Z;(5.15413,2.320575,0.6597587);(37.33062,133.2352,356.1907);(0.3660216,0.09804041,0.8733408,-0.3060909)
2022-05-23T10:57:18Z;(5.133732,2.320416,0.6951391);(37.80386,131.1756,356.0058);(0.3804936,0.1037842,0.8656338,-0.308434)
2022-05-23T10:57:18Z;(5.041111,2.327057,0.8141705);(38.18871,130.1292,356.041);(0.3879161,0.1082333,0.8611461,-0.310216)
2022-05-23T10:57:18Z;(4.982416,2.332694,0.8999853);(38.48292,127.9477,355.9477);(0.4035412,0.114514,0.8529788,-0.3105934)
2022-05-23T10:57:18Z;(4.980129,2.33296,0.9092102);(38.58062,125.2879,355.3677);(0.421508,0.1178016,0.8437535,-0.3106988)
2022-05-23T10:57:18Z;(4.980772,2.332805,0.9141831);(38.70808,123.0414,354.7528);(0.4360891,0.1199005,0.8356807,-0.3115891)
2022-05-23T10:57:18Z;(4.982747,2.332405,0.9187918);(39.06659,120.9268,354.6447);(0.4505099,0.126344,0.8267729,-0.3122893)
2022-05-23T10:57:18Z;(4.987576,2.329215,0.9195455);(39.96793,119.6757,354.4296);(0.45728,0.1320297,0.8199314,-0.3180812)
2022-05-23T10:57:19Z;(5.152308,2.318258,0.8407656);(41.74647,118.0937,354.5622);(0.465546,0.145042,0.8090966,-0.3280129)
2022-05-23T10:57:19Z;(5.444633,2.308416,0.6990683);(42.9904,117.2922,354.4686);(0.4684708,0.1520967,0.8028488,-0.3359101)
2022-05-23T10:57:19Z;(5.488246,2.304421,0.6784233);(44.52207,116.6526,354.5948);(0.4702032,0.1615561,0.7961244,-0.3449559)
2022-05-23T10:57:19Z;(5.488882,2.303068,0.6792839);(44.44972,116.4592,354.8114);(0.4723454,0.1633244,0.7952107,-0.3433002)
2022-05-23T10:57:19Z;(5.463952,2.304384,0.6952128);(43.9476,116.2524,354.5365);(0.4739891,0.1598292,0.7960442,-0.3407384)
2022-05-23T10:57:19Z;(5.36047,2.31493,0.7569722);(40.37268,115.9115,354.1103);(0.4822992,0.1419732,0.803928,-0.3176961)
2022-05-23T10:57:19Z;(5.317191,2.331027,0.7819574);(33.39064,116.145,353.7347);(0.4924716,0.1072754,0.8200287,-0.2711394)
2022-05-23T10:57:19Z;(5.311838,2.360221,0.7830014);(19.55839,117.416,353.9479);(0.5034768,0.04364257,0.8455979,-0.1719619)
2022-05-23T10:57:19Z;(5.304744,2.374223,0.7849026);(12.92118,118.5118,354.0846);(0.5022913,0.01337853,0.8558316,-0.1227874)
2022-05-23T10:57:19Z;(5.299066,2.383181,0.7852847);(8.756242,120.0035,353.8173);(0.4942238,-0.008456115,0.8643153,-0.09289983)
2022-05-23T10:57:20Z;(5.292224,2.391374,0.7834697);(4.524177,123.7971,354.3592);(0.4683837,-0.02480148,0.8812747,-0.05793481)
2022-05-23T10:57:20Z;(5.287174,2.394745,0.7813563);(2.817333,126.6674,354.4306);(0.447061,-0.03238289,0.8928463,-0.04373999)
2022-05-23T10:57:20Z;(5.282325,2.395617,0.7794065);(3.017579,128.6595,354.3598);(0.431349,-0.03293682,0.9004595,-0.04500861)
2022-05-23T10:57:20Z;(5.334499,2.392499,0.6646038);(3.018098,129.7316,354.3288);(0.4228936,-0.03359935,0.9044467,-0.04481706)
2022-05-23T10:57:20Z;(5.475163,2.388083,0.3711886);(2.652283,130.4922,354.4621);(0.4171051,-0.03417868,0.9072796,-0.04121482)
2022-05-23T10:57:20Z;(5.596335,2.383197,0.1155523);(2.70122,130.6384,354.4267);(0.4159114,-0.03433293,0.9078,-0.04168684)
2022-05-23T10:57:20Z;(5.741302,2.376632,-0.1900907);(2.867307,130.2282,354.4655);(0.4190943,-0.03326616,0.9063146,-0.04297978)
2022-05-23T10:57:20Z;(5.883141,2.366863,-0.4861403);(2.709107,129.6961,354.5269);(0.4233951,-0.03316937,0.9043787,-0.04165993)
2022-05-23T10:57:20Z;(6.027494,2.358421,-0.7792546);(2.526362,128.8888,354.4402);(0.4298101,-0.03424502,0.9013475,-0.04078159)
2022-05-23T10:57:20Z;(6.227408,2.358695,-1.057594);(1.909584,127.8146,354.2947);(0.4384744,-0.03736894,0.8972109,-0.03683248)
2022-05-23T10:57:21Z;(6.528239,2.358249,-1.309434);(1.596934,126.651,354.179);(0.4476662,-0.03911924,0.8926498,-0.03522819)
2022-05-23T10:57:21Z;(6.845339,2.366226,-1.548516);(0.7842871,124.6764,354.0968);(0.463313,-0.04243282,0.8846713,-0.02995877)
2022-05-23T10:57:21Z;(7.154769,2.369342,-1.75888);(0.1544466,121.5162,354.7143);(0.4879238,-0.03957625,0.8716665,-0.02369942)
2022-05-23T10:57:21Z;(7.533242,2.370244,-1.989229);(359.7703,118.7787,355.2543);(0.5088348,-0.03665275,0.8598655,-0.01935817)
2022-05-23T10:57:21Z;(7.882118,2.387659,-2.186502);(0.3284785,115.9983,355.8728);(0.5294983,-0.02901853,0.8475417,-0.02151135)
2022-05-23T10:57:21Z;(8.216136,2.408627,-2.377447);(0.8670032,114.0449,355.7428);(0.5436832,-0.02704231,0.8384341,-0.02655926)
2022-05-23T10:57:21Z;(8.574103,2.414484,-2.57221);(1.022863,113.2398,355.6571);(0.5494914,-0.02673064,0.8345922,-0.028294)
2022-05-23T10:57:21Z;(8.873263,2.417804,-2.722886);(1.831659,112.88,355.6894);(0.5518477,-0.02250534,0.8329436,-0.03409719)
2022-05-23T10:57:21Z;(9.052985,2.41299,-2.806902);(2.196068,113.0571,355.3922);(0.5503321,-0.02296676,0.833758,-0.03813931)
2022-05-23T10:57:21Z;(9.260118,2.405074,-2.997532);(2.903846,114.1235,355.3362);(0.5422446,-0.02037106,0.8388535,-0.04336404)
2022-05-23T10:57:22Z;(9.508714,2.399211,-3.273981);(2.853191,114.4213,355.2019);(0.5400336,-0.02170756,0.8402345,-0.04357273)
2022-05-23T10:57:22Z;(9.690669,2.395092,-3.477461);(3.039279,114.6734,355.1449);(0.5380818,-0.02134522,0.8414114,-0.04515716)
2022-05-23T10:57:22Z;(9.908298,2.390282,-3.724315);(3.128661,115.2782,355.01);(0.5335396,-0.02215944,0.8442143,-0.04632956)
2022-05-23T10:57:22Z;(10.12653,2.385602,-3.976742);(3.328532,115.6901,355.1819);(0.5304829,-0.02012776,0.8461564,-0.04692752)
2022-05-23T10:57:22Z;(10.33228,2.381597,-4.220537);(3.31283,116.2989,355.2687);(0.5260216,-0.01980618,0.8489788,-0.04630536)
2022-05-23T10:57:22Z;(10.58738,2.390323,-4.508046);(3.363792,117.4612,355.4545);(0.5174363,-0.01865893,0.8543,-0.04564271)
2022-05-23T10:57:22Z;(10.83195,2.397734,-4.755096);(3.453652,118.7974,355.5914);(0.5074559,-0.01776196,0.8602929,-0.04548912)
2022-05-23T10:57:22Z;(11.05334,2.39943,-4.99838);(3.545756,119.4734,355.687);(0.5023708,-0.01690477,0.8632806,-0.04565754)
2022-05-23T10:57:22Z;(11.30378,2.396153,-5.259887);(3.648774,120.1246,355.6818);(0.4974115,-0.0167543,0.8661129,-0.04636095)
2022-05-23T10:57:22Z;(11.5226,2.397969,-5.415704);(3.586518,120.76,355.7241);(0.4926449,-0.01695893,0.8688686,-0.04561399)
2022-05-23T10:57:22Z;(11.72163,2.391383,-5.541369);(3.740087,120.9896,355.7678);(0.4908557,-0.01605835,0.8698479,-0.04655707)
2022-05-23T10:57:23Z;(11.8668,2.386427,-5.62933);(3.752027,120.9417,355.917);(0.4912745,-0.01485495,0.8696616,-0.04601452)
2022-05-23T10:57:23Z;(11.96045,2.384543,-5.685542);(3.608315,120.8125,355.7616);(0.4922522,-0.01660131,0.8690984,-0.04561016)
2022-05-23T10:57:23Z;(12.12574,2.381831,-5.805829);(3.689413,120.9712,355.8126);(0.4910345,-0.01592896,0.8697798,-0.04598362)
2022-05-23T10:57:23Z;(12.34818,2.387996,-6.059606);(3.535271,121.0366,355.5472);(0.4904972,-0.01863205,0.8700314,-0.04594139)
2022-05-23T10:57:23Z;(12.55868,2.389551,-6.311439);(3.785261,121.1677,355.5519);(0.4893954,-0.01757668,0.8705737,-0.04779669)
2022-05-23T10:57:23Z;(12.8502,2.404511,-6.566017);(4.031248,121.125,355.5139);(0.4895946,-0.01679156,0.8703631,-0.04983129)
2022-05-23T10:57:23Z;(13.20767,2.41855,-6.794878);(4.255223,121.2482,355.4923);(0.4885479,-0.01604923,0.8708618,-0.05160464)
2022-05-23T10:57:23Z;(13.56274,2.417669,-6.970285);(4.391031,121.8218,355.6244);(0.4841802,-0.01472403,0.8732978,-0.05199894)
2022-05-23T10:57:23Z;(13.89491,2.416077,-7.087729);(4.666624,121.9476,355.7283);(0.4831437,-0.01282012,0.8738021,-0.05364247)
2022-05-23T10:57:24Z;(14.24231,2.41379,-7.214152);(4.645356,121.7582,355.7088);(0.4845881,-0.01297072,0.8730034,-0.05358448)
2022-05-23T10:57:24Z;(14.58358,2.40884,-7.366338);(4.739427,123.4091,355.9473);(0.4720291,-0.01152046,0.879905,-0.05313089)
2022-05-23T10:57:24Z;(14.96378,2.410641,-7.570498);(4.869372,128.8737,355.8623);(0.4294518,-0.01421857,0.90137,-0.05386061)
2022-05-23T10:57:24Z;(15.26525,2.420873,-7.781093);(5.879469,133.078,356.2264);(0.3958361,-0.009756215,0.9162998,-0.06011124)
2022-05-23T10:57:24Z;(15.54048,2.428474,-8.017336);(6.784924,137.4758,356.6311);(0.3602222,-0.005896352,0.9305268,-0.06576417)
2022-05-23T10:57:24Z;(15.78601,2.437209,-8.277721);(7.168091,142.0948,357.16);(0.3225859,-0.003095197,0.9441512,-0.06713843)
2022-05-23T10:57:24Z;(16.01138,2.441406,-8.550149);(6.472471,141.8632,357.113);(0.3247283,-0.005333461,0.9437872,-0.06155502)
2022-05-23T10:57:24Z;(16.22845,2.441741,-8.787744);(6.750675,139.4682,357.064);(0.3442478,-0.003604354,0.9366831,-0.06407219)
2022-05-23T10:57:24Z;(16.36525,2.443328,-8.754579);(6.734056,135.5071,356.744);(0.3762406,-0.004023399,0.924225,-0.06507536)
2022-05-23T10:57:24Z;(16.51733,2.44324,-8.6316);(6.729833,132.4697,356.413);(0.4004152,-0.004952094,0.91392,-0.0662824)
2022-05-23T10:57:24Z;(16.67688,2.442981,-8.510185);(7.097312,131.4088,356.3068);(0.4086245,-0.003860068,0.9100354,-0.06961793)
2022-05-23T10:57:25Z;(16.88095,2.441368,-8.434224);(7.191861,129.8062,356.2961);(0.4212587,-0.00261955,0.9041964,-0.07044891)
2022-05-23T10:57:25Z;(17.1605,2.436357,-8.444491);(7.668982,125.1914,356.1981);(0.4570143,0.001380043,0.8863268,-0.07457083)
2022-05-23T10:57:25Z;(17.5253,2.439948,-8.491978);(7.988135,118.2389,355.5831);(0.5093196,0.00273082,0.8568964,-0.07946487)
2022-05-23T10:57:25Z;(17.84236,2.439181,-8.583524);(7.899133,116.8106,355.8083);(0.5201679,0.004985534,0.8505036,-0.07774388)
2022-05-23T10:57:25Z;(17.89677,2.439496,-8.605117);(7.41632,117.7216,356.1601);(0.5138917,0.004809521,0.8547628,-0.07261366)
2022-05-23T10:57:25Z;(17.89886,2.442338,-8.607474);(5.870648,120.2422,357.04);(0.496202,0.003136402,0.8663127,-0.05723706)
2022-05-23T10:57:25Z;(17.89628,2.44852,-8.609876);(2.228012,124.2446,357.7535);(0.4670705,-0.008235714,0.8837891,-0.02634659)
2022-05-23T10:57:25Z;(17.88296,2.469214,-8.614081);(348.9801,133.1117,358.1569);(0.397382,-0.05288368,0.9124767,0.08171134)
2022-05-23T10:57:25Z;(17.86603,2.480196,-8.614118);(341.0102,143.7442,357.1257);(0.3107121,-0.074818,0.9357625,0.1490261)
2022-05-23T10:57:26Z;(17.85069,2.487746,-8.609353);(335.9933,152.7115,355.2375);(0.2389327,-0.0885095,0.9476723,0.1923385)
2022-05-23T10:57:26Z;(17.84245,2.493278,-8.598406);(331.9937,154.0764,354.8033);(0.228102,-0.09708537,0.9421267,0.2257014)
2022-05-23T10:57:26Z;(17.84072,2.495844,-8.603609);(329.73,154.2661,355.5065);(0.2247769,-0.09499072,0.9380713,0.2459154)
2022-05-23T10:57:26Z;(17.84514,2.496586,-8.641815);(328.9305,154.4447,356.1707);(0.2216964,-0.09059413,0.9371049,0.253925)
2022-05-23T10:57:26Z;(17.84883,2.495589,-8.706361);(328.7608,153.7806,357.0331);(0.2251554,-0.0853323,0.9360753,0.2564891)
2022-05-23T10:57:26Z;(17.83364,2.494622,-8.716643);(329.2719,153.5248,357.4552);(0.2264788,-0.08149958,0.9370615,0.2529445)
2022-05-23T10:57:26Z;(17.72313,2.493692,-8.710648);(330.0578,153.4077,357.0987);(0.2284715,-0.08319452,0.9383551,0.2457015)
2022-05-23T10:57:26Z;(17.51678,2.493583,-8.652757);(331.3001,152.8546,357.1523);(0.2332731,-0.08154681,0.9400083,0.2351979)
2022-05-23T10:57:26Z;(17.38873,2.493449,-8.593132);(332.1616,151.428,357.3413);(0.2448601,-0.08116543,0.9389896,0.2274954)
2022-05-23T10:57:26Z;(17.38211,2.492445,-8.585202);(332.9093,149.0033,358.0827);(0.2635177,-0.0782499,0.9356562,0.2213206)
2022-05-23T10:57:27Z;(17.39289,2.494091,-8.576649);(331.7343,140.5307,0.4506231);(0.3265381,-0.07885811,0.9130933,0.2311163)
2022-05-23T10:57:27Z;(17.39655,2.501556,-8.553742);(325.4333,123.1514,3.468842);(0.4463884,-0.1159364,0.8436329,0.2749175)
2022-05-23T10:57:27Z;(17.3952,2.504891,-8.538022);(320.5777,115.5249,5.623103);(0.4875762,-0.1406397,0.8041479,0.3095738)
2022-05-23T10:57:27Z;(17.39312,2.506119,-8.528086);(318.9138,109.5827,7.030979);(0.5212946,-0.1550249,0.7760662,0.3192813)
2022-05-23T10:57:27Z;(17.3949,2.505893,-8.526073);(319.3645,107.6038,6.941118);(0.5358557,-0.1588767,0.7677966,0.3132174)
2022-05-23T10:57:27Z;(17.38002,2.506101,-8.460675);(321.4865,99.76273,6.935428);(0.5919512,-0.1684599,0.7334587,0.2885369)
2022-05-23T10:57:27Z;(17.25662,2.506451,-8.332405);(323.6547,86.18901,7.24459);(0.6789567,-0.1862785,0.6622181,0.2564867)
2022-05-23T10:57:27Z;(17.06816,2.501644,-8.306771);(325.5457,79.70668,6.710024);(0.7208839,-0.1911488,0.6243327,0.2323732)
2022-05-23T10:57:27Z;(16.84746,2.503271,-8.297178);(327.4377,76.24266,5.755089);(0.745516,-0.1905273,0.6028974,0.2107604)
2022-05-23T10:57:27Z;(16.65782,2.506971,-8.264146);(327.406,77.38255,4.433689);(0.741818,-0.195655,0.6080297,0.2042675)
2022-05-23T10:57:28Z;(16.5112,2.509406,-8.206185);(327.0476,80.14548,2.959349);(0.7288464,-0.2010182,0.6227238,0.2014687)
2022-05-23T10:57:28Z;(16.49573,2.50887,-8.204124);(327.6805,85.01013,0.9048285);(0.7065828,-0.200049,0.6505597,0.1936311)
2022-05-23T10:57:28Z;(16.45974,2.508167,-8.159058);(328.4765,90.48749,359.3232);(0.6787455,-0.1952911,0.6822665,0.1888867)
2022-05-23T10:57:28Z;(16.38449,2.508563,-8.001911);(328.7083,95.70515,357.0229);(0.6511528,-0.1994586,0.7090068,0.1831002)
2022-05-23T10:57:28Z;(16.37443,2.508466,-7.937381);(329.245,99.95414,355.9795);(0.6268128,-0.1963299,0.7319352,0.1811936)
2022-05-23T10:57:28Z;(16.30905,2.50646,-7.926079);(330.7834,106.4491,354.4424);(0.5884393,-0.1883924,0.7668625,0.173693)
2022-05-23T10:57:28Z;(16.13402,2.50157,-7.874394);(332.6289,112.3772,353.6607);(0.5507048,-0.1760904,0.7987696,0.1663839)
