time;position;rotationE;rotationQ
2022-05-22T16:13:32Z;(0.03103053,2.208731,-0.1172481);(340.7313,6.118901,1.171492);(0.9843478,-0.1665747,0.05432507,0.01899635)
2022-05-22T16:13:32Z;(0.03804164,2.208216,-0.1205145);(340.9974,10.01732,0.2893284);(0.9824762,-0.1642212,0.08652352,0.01689228)
2022-05-22T16:13:32Z;(0.0428562,2.206342,-0.1216899);(341.3306,13.13091,359.7993);(0.9803173,-0.1613353,0.1125418,0.01682925)
2022-05-22T16:13:32Z;(0.04701455,2.207462,-0.123161);(341.3815,17.08232,359.7099);(0.9759427,-0.1603399,0.1461584,0.02155465)
2022-05-22T16:13:32Z;(0.05108477,2.207856,-0.1249941);(341.2449,19.9087,358.7055);(0.9720391,-0.1624026,0.1687295,0.01718652)
2022-05-22T16:13:32Z;(0.0524158,2.207425,-0.1245486);(341.3541,21.89691,359.1281);(0.9690358,-0.160472,0.1862015,0.02339555)
2022-05-22T16:13:32Z;(0.05429986,2.20815,-0.1246764);(340.9272,23.10058,359.0295);(0.9664559,-0.1639857,0.1960792,0.02498885)
2022-05-22T16:13:32Z;(0.05588169,2.21011,-0.1261579);(339.7788,23.97732,358.6716);(0.9633563,-0.1740787,0.2024881,0.02529919)
2022-05-22T16:13:32Z;(0.05530072,2.211646,-0.1283377);(337.8032,23.4831,358.3332);(0.9612328,-0.1913515,0.1969291,0.02519359)
2022-05-22T16:13:32Z;(0.05272475,2.214169,-0.1314775);(336.163,22.61436,358.6386);(0.9598643,-0.2047764,0.1894228,0.0290907)
2022-05-22T16:13:33Z;(0.04935306,2.218806,-0.1352777);(332.4997,22.02899,358.6401);(0.9539199,-0.2354962,0.1828001,0.03409416)
2022-05-22T16:13:33Z;(0.04586615,2.220807,-0.1373607);(330.5673,21.19277,359.1864);(0.9510092,-0.2509587,0.1760795,0.03996309)
2022-05-22T16:13:33Z;(0.04465201,2.221498,-0.1392588);(329.9483,20.54425,358.9765);(0.9507039,-0.2566276,0.1699412,0.03774159)
2022-05-22T16:13:33Z;(0.04323276,2.221879,-0.1412727);(329.2363,19.79903,358.9463);(0.9502029,-0.2628142,0.1633528,0.03686637)
2022-05-22T16:13:33Z;(0.04422102,2.2209,-0.1407689);(329.6714,19.22034,358.7873);(0.9520435,-0.2596076,0.1583923,0.03359738)
2022-05-22T16:13:33Z;(0.04635837,2.219858,-0.1374616);(330.4785,18.36038,358.8333);(0.9549768,-0.2530779,0.1517061,0.03092715)
2022-05-22T16:13:33Z;(0.04584942,2.216764,-0.1292651);(333.4239,14.79964,359.5406);(0.9652323,-0.2284334,0.1244294,0.02573276)
2022-05-22T16:13:33Z;(0.04312652,2.212409,-0.1197121);(337.2556,8.987041,359.9895);(0.9773549,-0.1965827,0.07679012,0.01535871)
2022-05-22T16:13:33Z;(0.04078635,2.209624,-0.1103313);(340.0209,2.338046,0.4361543);(0.9846138,-0.1733549,0.02075255,0.007286736)
2022-05-22T16:13:33Z;(0.04177554,2.208257,-0.1040618);(341.5356,359.154,359.8977);(0.9870178,-0.1604255,-0.007430458,-0.002065858)
2022-05-22T16:13:34Z;(0.04366862,2.208747,-0.09994823);(341.9535,357.0338,359.7058);(0.9872801,-0.1567164,-0.02596443,-0.006594165)
2022-05-22T16:13:34Z;(0.04642355,2.206299,-0.09313492);(344.2152,355.4793,359.7007);(0.9897395,-0.1371041,-0.03942512,-0.008000849)
2022-05-22T16:13:34Z;(0.04970815,2.206503,-0.08995882);(344.5126,354.1239,359.7652);(0.9895619,-0.1344607,-0.05106424,-0.008934243)
2022-05-22T16:13:34Z;(0.0548904,2.203213,-0.08585584);(346.5649,353.4258,359.0421);(0.9914103,-0.1163019,-0.05791963,-0.01499549)
2022-05-22T16:13:34Z;(0.06130219,2.200711,-0.08313722);(348.5465,353.4357,358.8373);(0.9932677,-0.0990372,-0.05797538,-0.01579174)
2022-05-22T16:13:34Z;(0.06665022,2.197014,-0.08278427);(350.5782,352.8403,358.3548);(0.9945011,-0.08106606,-0.06339878,-0.01940771)
2022-05-22T16:13:34Z;(0.0707689,2.195228,-0.08555761);(351.5058,352.9121,357.6133);(0.9950357,-0.0726165,-0.06317022,-0.02530624)
2022-05-22T16:13:34Z;(0.07136464,2.193709,-0.08956498);(352.063,353.1151,357.4493);(0.995463,-0.06773269,-0.06142505,-0.026318)
2022-05-22T16:13:34Z;(0.06992677,2.192526,-0.09147535);(352.2776,352.5654,357.4738);(0.9952927,-0.06575605,-0.06615238,-0.0263125)
2022-05-22T16:13:34Z;(0.06681072,2.190273,-0.09081719);(353.7433,352.3313,357.4042);(0.9959364,-0.0529239,-0.06798855,-0.02621506)
2022-05-22T16:13:35Z;(0.0641209,2.189095,-0.09043971);(354.6384,352.3764,357.5489);(0.9964013,-0.04523758,-0.06738953,-0.02442613)
2022-05-22T16:13:35Z;(0.06115662,2.186452,-0.09039709);(355.9928,352.0328,357.8617);(0.9967552,-0.03357653,-0.07006696,-0.02103145)
2022-05-22T16:13:35Z;(0.06022584,2.182922,-0.09041507);(358.1799,351.9294,357.4675);(0.9971268,-0.0142847,-0.07069566,-0.02315816)
2022-05-22T16:13:35Z;(0.05893446,2.181442,-0.08939397);(358.9662,352.3476,357.3009);(0.9974395,-0.007427351,-0.06692097,-0.02410053)
2022-05-22T16:13:35Z;(0.05636476,2.180975,-0.08870849);(359.2655,351.9124,357.1325);(0.9971662,-0.004627221,-0.07065511,-0.02540989)
2022-05-22T16:13:35Z;(0.05495489,2.180567,-0.08897236);(359.1643,351.8568,357.4854);(0.997198,-0.005714288,-0.07114358,-0.02240381)
2022-05-22T16:13:35Z;(0.05515711,2.182627,-0.09102613);(357.8719,352.6413,357.5342);(0.99751,-0.01714733,-0.06454514,-0.02265999)
2022-05-22T16:13:35Z;(0.05512163,2.183878,-0.0935105);(357.3081,352.9162,357.7181);(0.9975876,-0.02220974,-0.06221616,-0.02131953)
2022-05-22T16:13:35Z;(0.05617607,2.185029,-0.09604576);(356.1685,353.3706,357.6893);(0.9975272,-0.0322018,-0.05844871,-0.02205049)
2022-05-22T16:13:35Z;(0.05814396,2.186008,-0.09773028);(355.6306,353.628,357.3567);(0.9974144,-0.03677067,-0.05640024,-0.02513127)
2022-05-22T16:13:36Z;(0.05868975,2.18583,-0.09843731);(355.806,353.569,357.4283);(0.9974596,-0.03526642,-0.05685969,-0.02444175)
2022-05-22T16:13:36Z;(0.05889766,2.185144,-0.09745142);(356.1619,353.1543,357.2756);(0.9973269,-0.03199995,-0.06044854,-0.02571541)
2022-05-22T16:13:36Z;(0.05904245,2.18397,-0.09606344);(356.8363,353.0259,357.1456);(0.9974168,-0.02603074,-0.06146726,-0.02652941)
2022-05-22T16:13:36Z;(0.05765804,2.183113,-0.0950681);(357.4988,352.1476,357.1866);(0.9970781,-0.02008671,-0.06896901,-0.02597954)
2022-05-22T16:13:36Z;(0.05725502,2.182298,-0.09451324);(357.9013,352.1399,357.155);(0.9971426,-0.01656392,-0.06895959,-0.02601688)
2022-05-22T16:13:36Z;(0.05759779,2.182338,-0.09493209);(358.0368,352.3096,357.0926);(0.9972522,-0.01538651,-0.0674633,-0.02645721)
2022-05-22T16:13:36Z;(0.05775069,2.182216,-0.09479066);(358.1534,352.5324,357.2127);(0.997427,-0.01449107,-0.06548395,-0.02531563)
2022-05-22T16:13:36Z;(0.05831296,2.181242,-0.09463379);(358.7689,352.7923,357.152);(0.9976398,-0.00915697,-0.06310103,-0.02547562)
2022-05-22T16:13:36Z;(0.05761291,2.181345,-0.0948804);(358.8006,352.0636,357.0563);(0.9972003,-0.008660691,-0.06944435,-0.02634655)
2022-05-22T16:13:36Z;(0.05741736,2.180376,-0.09514584);(359.3767,351.6025,357.0072);(0.9969507,-0.003511213,-0.07333218,-0.02644151)
2022-05-22T16:13:37Z;(0.05817857,2.180432,-0.09506273);(359.3906,351.6217,356.8584);(0.9969288,-0.003299753,-0.07316624,-0.02772711)
2022-05-22T16:13:37Z;(0.05884655,2.180302,-0.09537268);(359.3719,351.8509,356.7625);(0.9970485,-0.003457514,-0.07117914,-0.02856578)
2022-05-22T16:13:37Z;(0.05973581,2.180858,-0.09555047);(359.0818,352.2853,356.828);(0.9973056,-0.006129962,-0.06746551,-0.02815228)
2022-05-22T16:13:37Z;(0.06071257,2.181041,-0.0956349);(358.9825,352.8179,356.7659);(0.997584,-0.007090455,-0.06285756,-0.02871851)
2022-05-22T16:13:37Z;(0.06165061,2.181396,-0.09561916);(358.7839,353.3425,356.686);(0.9978213,-0.008911141,-0.05834346,-0.02948155)
2022-05-22T16:13:37Z;(0.06234062,2.181314,-0.09517214);(358.806,353.5553,356.6103);(0.9979107,-0.008736093,-0.05649065,-0.03011316)
2022-05-22T16:13:37Z;(0.06297371,2.181287,-0.0951898);(358.7815,353.6583,356.373);(0.9978939,-0.008861128,-0.05561879,-0.03218374)
2022-05-22T16:13:37Z;(0.0639708,2.181733,-0.0956189);(358.5491,354.1143,356.2726);(0.9980517,-0.01096848,-0.05171986,-0.03312639)
2022-05-22T16:13:37Z;(0.0644162,2.182302,-0.09608534);(358.107,354.4169,356.1833);(0.9980963,-0.01486813,-0.04921833,-0.03406082)
2022-05-22T16:13:37Z;(0.06507708,2.18184,-0.0961047);(358.2888,355.1287,356.2064);(0.9984168,-0.01350439,-0.0429633,-0.03370031)
2022-05-22T16:13:38Z;(0.0652536,2.181395,-0.09562445);(358.4132,355.2199,356.0892);(0.9984328,-0.01240422,-0.0421457,-0.03466565)
2022-05-22T16:13:38Z;(0.06538112,2.181564,-0.09579161);(358.2918,355.1733,356.0652);(0.9983916,-0.01343855,-0.0425898,-0.03492375)
2022-05-22T16:13:38Z;(0.0656535,2.181758,-0.09604084);(358.1214,355.1534,356.0805);(0.9983634,-0.01492313,-0.04281209,-0.03485472)
2022-05-22T16:13:38Z;(0.06556191,2.182075,-0.09653258);(357.8409,355.1655,356.0874);(0.9983234,-0.01737378,-0.04278706,-0.03489487)
2022-05-22T16:13:38Z;(0.06509084,2.181901,-0.09646419);(358.0165,354.9114,356.048);(0.9982441,-0.0157509,-0.04495481,-0.03520959)
2022-05-22T16:13:38Z;(0.06447971,2.181951,-0.09633627);(357.9373,354.6627,356.0897);(0.9981436,-0.01638069,-0.04713874,-0.03491257)
2022-05-22T16:13:38Z;(0.06421006,2.182239,-0.0967498);(357.8344,354.5096,356.1628);(0.9980839,-0.01726167,-0.04849061,-0.03433968)
2022-05-22T16:13:38Z;(0.06342575,2.18294,-0.0975455);(357.456,354.2494,356.1972);(0.9979082,-0.02049434,-0.05085828,-0.03424217)
2022-05-22T16:13:38Z;(0.06291822,2.182925,-0.09800375);(357.5473,354.1129,356.2624);(0.9978851,-0.01968832,-0.05200973,-0.03365859)
2022-05-22T16:13:38Z;(0.06276584,2.183138,-0.09856984);(357.4795,354.0784,356.3454);(0.9978796,-0.02030683,-0.05231465,-0.03297218)
2022-05-22T16:13:39Z;(0.06232186,2.182818,-0.09919845);(357.6678,353.8265,356.4264);(0.9978228,-0.0186328,-0.05444383,-0.03222414)
2022-05-22T16:13:39Z;(0.06256351,2.183518,-0.09955049);(357.2151,353.7472,356.3551);(0.9976698,-0.022518,-0.05526707,-0.03307029)
2022-05-22T16:13:39Z;(0.06268084,2.183059,-0.100401);(357.2454,354.2451,356.4265);(0.9979275,-0.02242934,-0.05090921,-0.03233709)
2022-05-22T16:13:39Z;(0.06140915,2.182631,-0.1004796);(357.4425,353.9687,356.6724);(0.9979116,-0.02074891,-0.05322053,-0.03016055)
2022-05-22T16:13:39Z;(0.06150348,2.182019,-0.1001158);(357.5831,354.1732,356.5179);(0.9979918,-0.01950937,-0.05143178,-0.03140805)
2022-05-22T16:13:39Z;(0.06107577,2.18263,-0.1000234);(357.3492,353.9987,356.6057);(0.9978878,-0.0215389,-0.05299449,-0.03077839)
2022-05-22T16:13:39Z;(0.06040288,2.183095,-0.1011245);(356.9442,353.8895,356.6715);(0.9977613,-0.02506742,-0.05403071,-0.0304117)
2022-05-22T16:13:39Z;(0.06020977,2.183564,-0.1016973);(356.6477,353.8102,356.8046);(0.997682,-0.02769151,-0.05475987,-0.02940728)
2022-05-22T16:13:39Z;(0.06093175,2.183094,-0.1010424);(357.0338,353.7808,356.8447);(0.9977762,-0.02434132,-0.05491867,-0.02888587)
2022-05-22T16:13:39Z;(0.06233877,2.182493,-0.1003682);(357.5125,354.2953,356.7986);(0.998106,-0.02028078,-0.05033647,-0.02897215)
2022-05-22T16:13:40Z;(0.06326607,2.182768,-0.1006919);(357.3436,354.061,356.6658);(0.9979313,-0.0216315,-0.05244226,-0.03024601)
2022-05-22T16:13:40Z;(0.06429049,2.18264,-0.1017241);(357.3672,354.4224,356.6039);(0.9980803,-0.02149496,-0.04930029,-0.03070659)
2022-05-22T16:13:40Z;(0.06441294,2.182897,-0.1015332);(357.3107,354.2871,356.5894);(0.9980055,-0.02194418,-0.05049533,-0.03088275)
2022-05-22T16:13:40Z;(0.06407987,2.182407,-0.1011127);(357.5675,354.2053,356.8085);(0.9980796,-0.01978331,-0.05110619,-0.02887812)
2022-05-22T16:13:40Z;(0.06380969,2.183612,-0.1020504);(357.094,354.4187,356.8609);(0.9980845,-0.02398465,-0.04934624,-0.02858326)
2022-05-22T16:13:40Z;(0.06334828,2.183481,-0.1029784);(357.1083,354.257,356.93);(0.9980342,-0.02384955,-0.0507369,-0.02800944)
2022-05-22T16:13:40Z;(0.06345576,2.183769,-0.1036058);(356.9733,354.1414,356.8426);(0.9979289,-0.02495834,-0.05179326,-0.02885337)
2022-05-22T16:13:40Z;(0.06343595,2.183991,-0.1041647);(356.8396,353.9795,356.8393);(0.9978207,-0.02607967,-0.05323447,-0.02897792)
2022-05-22T16:13:40Z;(0.06345939,2.184075,-0.1043039);(356.7974,353.8893,356.8161);(0.9977618,-0.02641358,-0.05403475,-0.02922005)
2022-05-22T16:13:40Z;(0.06345318,2.183697,-0.1037958);(357.0173,354.098,356.8389);(0.9979187,-0.02456206,-0.05216152,-0.02887543)
2022-05-22T16:13:41Z;(0.06371327,2.183333,-0.1031387);(357.1974,353.9135,356.5567);(0.9978015,-0.02281429,-0.05378352,-0.03128992)
2022-05-22T16:13:41Z;(0.06401134,2.182602,-0.1029832);(357.4142,354.0178,356.6514);(0.9979229,-0.02099861,-0.05280345,-0.03034777)
2022-05-22T16:13:41Z;(0.06429058,2.183024,-0.1030001);(357.1998,354.0381,356.4967);(0.9978433,-0.02280033,-0.05271048,-0.03178683)
2022-05-22T16:13:41Z;(0.06464821,2.183087,-0.1038493);(356.9856,353.8877,356.511);(0.9977269,-0.0246308,-0.054071,-0.03179088)
2022-05-22T16:13:41Z;(0.06504308,2.183418,-0.1040389);(356.7934,354.0843,356.4819);(0.9977619,-0.02634577,-0.05241459,-0.03208692)
2022-05-22T16:13:41Z;(0.06506426,2.183419,-0.1036283);(356.7049,354.1548,356.4904);(0.9977733,-0.02713937,-0.05182134,-0.03203504)
2022-05-22T16:13:41Z;(0.06477584,2.183353,-0.1034307);(356.8092,354.0814,356.4945);(0.9977682,-0.02621245,-0.05243328,-0.03197086)
2022-05-22T16:13:41Z;(0.06438281,2.183113,-0.1032623);(356.9768,354.1149,356.544);(0.9978391,-0.02478528,-0.05208813,-0.0314576)
2022-05-22T16:13:41Z;(0.06388847,2.183232,-0.103016);(357.0289,354.0489,356.7202);(0.9978688,-0.02439403,-0.05261207,-0.02991483)
2022-05-22T16:13:41Z;(0.06413113,2.183816,-0.102861);(356.7215,354.192,356.6795);(0.9978461,-0.02709032,-0.05144866,-0.03037259)
2022-05-22T16:13:42Z;(0.06419807,2.183491,-0.1004095);(357.0209,354.4272,356.7535);(0.9980435,-0.0245766,-0.04931237,-0.02954696)
2022-05-22T16:13:42Z;(0.06349932,2.183386,-0.09915844);(357.1429,354.3342,356.8792);(0.9980636,-0.02354542,-0.05006763,-0.02842106)
2022-05-22T16:13:42Z;(0.06333601,2.183026,-0.09851047);(357.3474,354.3627,356.865);(0.9981177,-0.02176534,-0.04977547,-0.0284519)
2022-05-22T16:13:42Z;(0.06448059,2.18296,-0.0986682);(357.4768,354.5231,356.6773);(0.9981657,-0.020598,-0.04838263,-0.03000311)
2022-05-22T16:13:42Z;(0.0650318,2.183544,-0.09934182);(357.0284,354.4853,356.5153);(0.998007,-0.02442509,-0.0488555,-0.03160621)
2022-05-22T16:13:42Z;(0.0655954,2.184897,-0.1002669);(356.3405,354.5559,356.3956);(0.9978209,-0.03038518,-0.04844641,-0.0329136)
2022-05-22T16:13:42Z;(0.06710285,2.185493,-0.1028864);(356.0854,354.6536,356.3716);(0.9977782,-0.03262464,-0.04766854,-0.03319794)
2022-05-22T16:13:42Z;(0.1388508,2.186074,-0.1740227);(356.7602,354.3294,356.3012);(0.9978115,-0.02662392,-0.05033093,-0.03361758)
2022-05-22T16:13:42Z;(0.2423667,2.186734,-0.2833093);(356.9999,354.4551,356.3788);(0.9979485,-0.02460644,-0.04915491,-0.03281385)
2022-05-22T16:13:42Z;(0.2635086,2.186776,-0.3180127);(356.5925,354.0644,356.0276);(0.9975641,-0.0278799,-0.05275004,-0.0361356)
2022-05-22T16:13:43Z;(0.2644439,2.186538,-0.3202029);(356.7389,353.99,356.1306);(0.997601,-0.02663062,-0.05333134,-0.03519169)
2022-05-22T16:13:43Z;(0.2647001,2.18607,-0.3207983);(356.9626,353.9481,356.2195);(0.9976656,-0.02471172,-0.05361445,-0.03432588)
2022-05-22T16:13:43Z;(0.2652451,2.186089,-0.3215254);(356.8333,354.0239,355.9488);(0.9975844,-0.02573491,-0.05305061,-0.03672428)
2022-05-22T16:13:43Z;(0.2642484,2.186732,-0.3223719);(356.5722,353.3951,356.1335);(0.9972668,-0.02789924,-0.05855535,-0.03538553)
2022-05-22T16:13:43Z;(0.2641713,2.186862,-0.3229343);(356.2127,353.3989,356.0439);(0.9971356,-0.03098388,-0.05864622,-0.03634201)
