time;position;rotationE;rotationQ
2022-05-21T20:53:30Z;(-5.918283,2.201329,0.01312348);(5.150995,266.5088,0.8068944);(-0.6842992,-0.02566775,0.7277817,-0.03754693)
2022-05-21T20:53:30Z;(-6.307075,2.199961,-0.01829436);(5.436934,266.2115,0.7946361);(-0.6823217,-0.02735218,0.7294791,-0.03935964)
2022-05-21T20:53:30Z;(-6.695608,2.195462,-0.05003333);(5.519395,266.316,0.8270179);(-0.6829484,-0.02767394,0.7288426,-0.04005182)
2022-05-21T20:53:30Z;(-7.083363,2.19173,-0.08281195);(5.411067,266.4119,0.6549152);(-0.6836518,-0.02815453,0.728258,-0.03831392)
2022-05-21T20:53:30Z;(-7.469897,2.187692,-0.1226903);(5.57773,266.6187,0.6732665);(-0.6849048,-0.02910396,0.7269826,-0.03942953)
2022-05-21T20:53:30Z;(-7.910498,2.183976,-0.1704103);(5.741096,266.2662,0.3914892);(-0.6827089,-0.03174894,0.7289643,-0.03887904)
2022-05-21T20:53:30Z;(-8.295662,2.195821,-0.2140818);(5.333055,266.2855,0.6658732);(-0.6828693,-0.02757739,0.7290346,-0.03791418)
2022-05-21T20:53:30Z;(-8.680821,2.202023,-0.2582816);(5.140415,266.1983,0.88677);(-0.6823017,-0.02499429,0.7296532,-0.03802462)
2022-05-21T20:53:31Z;(-9.065887,2.203298,-0.3031084);(5.208801,266.0125,0.8520438);(-0.6811073,-0.0255608,0.7307346,-0.03829451)
2022-05-21T20:53:31Z;(-9.452411,2.202159,-0.3320141);(5.091387,266.2212,0.7239423);(-0.6825156,-0.02574626,0.7294928,-0.03673792)
2022-05-21T20:53:31Z;(-9.837253,2.192708,-0.324372);(4.750856,266.3813,0.5487688);(-0.6836873,-0.02487878,0.7285815,-0.03349281)
2022-05-21T20:53:31Z;(-10.28017,2.191698,-0.3078083);(4.93511,266.5623,0.8804539);(-0.6846822,-0.02392753,0.7275286,-0.0366047)
2022-05-21T20:53:31Z;(-10.62321,2.195846,-0.2952586);(4.867025,266.3316,1.124166);(-0.683158,-0.02189724,0.7289695,-0.03767301)
2022-05-21T20:53:31Z;(-11.06476,2.198842,-0.2780194);(4.819661,266.4561,1.285082);(-0.6839118,-0.02063258,0.728266,-0.03830884)
2022-05-21T20:53:31Z;(-11.44428,2.192481,-0.2536676);(4.368066,266.7198,0.9727033);(-0.6858198,-0.01999709,0.7267234,-0.03353028)
2022-05-21T20:53:31Z;(-11.81995,2.198069,-0.2163411);(4.321828,267.0326,1.205188);(-0.6877457,-0.01834021,0.7248955,-0.03457863)
2022-05-21T20:53:31Z;(-12.19503,2.204079,-0.1775683);(4.428578,266.8017,1.15786);(-0.6862663,-0.01921029,0.7262534,-0.03500816)
2022-05-21T20:53:31Z;(-12.57063,2.210476,-0.1416533);(4.480414,266.6186,1.392634);(-0.685016,-0.0179743,0.7273775,-0.0367711)
2022-05-21T20:53:32Z;(-12.94647,2.218625,-0.1108926);(4.428061,266.4746,1.291067);(-0.6841496,-0.01826068,0.728231,-0.03585487)
2022-05-21T20:53:32Z;(-13.38685,2.233741,-0.1125089);(4.240995,266.5346,1.22356);(-0.6846066,-0.01758974,0.7278947,-0.03425471)
2022-05-21T20:53:32Z;(-13.77659,2.241706,-0.1390085);(4.223765,266.5636,1.206989);(-0.6848011,-0.0176006,0.7277216,-0.03404188)
2022-05-21T20:53:32Z;(-14.16732,2.232635,-0.1655634);(4.294395,266.743,1.121013);(-0.6859448,-0.01862219,0.7266227,-0.03394719)
2022-05-21T20:53:32Z;(-14.55788,2.224151,-0.1794713);(4.269866,266.8533,0.8729837);(-0.6867219,-0.02007901,0.7259252,-0.03228766)
2022-05-21T20:53:32Z;(-14.93963,2.217,-0.1543522);(4.698427,266.9432,0.7713096);(-0.6872008,-0.02331967,0.725279,-0.03437335)
2022-05-21T20:53:32Z;(-15.31738,2.210731,-0.1126992);(4.939469,266.8273,0.9678079);(-0.6863332,-0.02348484,0.7259606,-0.03710008)
2022-05-21T20:53:32Z;(-15.74022,2.208574,-0.06590381);(5.201163,266.5263,1.228446);(-0.684251,-0.02329628,0.727755,-0.04037881)
2022-05-21T20:53:32Z;(-16.11438,2.206858,-0.02682781);(5.199096,266.5325,1.326999);(-0.684256,-0.02266023,0.7277384,-0.04095294)
2022-05-21T20:53:32Z;(-16.49766,2.20494,0.01299578);(5.024171,266.5488,1.311517);(-0.6844242,-0.02171849,0.7276757,-0.03974756)
2022-05-21T20:53:33Z;(-16.86469,2.200325,0.04925406);(4.567556,266.7603,1.037133);(-0.6859996,-0.02079566,0.7264538,-0.03517283)
2022-05-21T20:53:33Z;(-17.23937,2.195096,0.0800276);(4.130137,266.7315,1.050292);(-0.6859384,-0.01808334,0.7267092,-0.03248477)
2022-05-21T20:53:33Z;(-17.62238,2.188102,0.09884897);(3.900247,266.6679,1.026246);(-0.685603,-0.0168416,0.7271248,-0.03089311)
2022-05-21T20:53:33Z;(-18.06161,2.179428,0.1109472);(3.777056,266.5661,1.115547);(-0.6849644,-0.01551014,0.7277659,-0.03065995)
2022-05-21T20:53:33Z;(-18.44716,2.181885,0.1200118);(3.819313,266.6326,1.193484);(-0.6853548,-0.01528616,0.7273722,-0.03138514)
2022-05-21T20:53:33Z;(-18.83418,2.186363,0.1275088);(3.852426,266.3969,1.331802);(-0.6838093,-0.01453963,0.7287936,-0.03245239)
2022-05-21T20:53:33Z;(-19.22275,2.190496,0.1334524);(4.063367,266.3422,1.174322);(-0.6834484,-0.01678525,0.7290655,-0.03286123)
2022-05-21T20:53:33Z;(-19.47121,2.187422,0.1374348);(4.476089,266.3721,0.9885758);(-0.6835766,-0.02043921,0.7287824,-0.03437207)
2022-05-21T20:53:33Z;(-19.48726,2.186904,0.1388994);(4.526899,266.3123,0.7666813);(-0.6832474,-0.02213625,0.7290874,-0.03338285)
2022-05-21T20:53:33Z;(-19.4859,2.187826,0.1396469);(3.932394,266.1605,0.6113951);(-0.6824762,-0.01953938,0.7300828,-0.02870156)
2022-05-21T20:53:34Z;(-19.48438,2.188868,0.1400364);(3.047121,266.0712,0.5648593);(-0.682107,-0.01454313,0.7307522,-0.02279657)
2022-05-21T20:53:34Z;(-19.48612,2.194131,0.140248);(0.7416291,266.0051,0.9239703);(-0.6819565,0.001482703,0.7313196,-0.01023204)
2022-05-21T20:53:34Z;(-19.49003,2.193875,0.1379953);(1.106346,263.876,0.4260767);(-0.6682634,-0.003686603,0.7438527,-0.009666521)
2022-05-21T20:53:34Z;(-19.49462,2.199973,0.1338993);(358.2506,260.7566,0.04279839);(-0.6477602,0.01017424,0.7616912,0.01138742)
2022-05-21T20:53:34Z;(-19.49464,2.204272,0.1207893);(354.934,249.8691,0.922445);(-0.5723539,0.03189953,0.8187757,0.03162465)
2022-05-21T20:53:34Z;(-19.48969,2.203942,0.1076179);(355.3654,237.2316,2.625962);(-0.47923,0.03945833,0.8764589,0.02451996)
2022-05-21T20:53:34Z;(-19.47933,2.196399,0.09378809);(359.6598,222.8889,3.494849);(-0.365512,0.02946726,0.9303021,-0.008386612)
2022-05-21T20:53:34Z;(-19.46692,2.189147,0.08267254);(4.323649,208.1579,3.81002);(-0.2417347,0.02304995,0.9690406,-0.04464946)
2022-05-21T20:53:34Z;(-19.45214,2.180605,0.07620156);(9.661293,194.2204,3.555203);(-0.1206869,0.0202537,0.9886327,-0.087349)
2022-05-21T20:53:34Z;(-19.4347,2.174792,0.07572134);(13.476,178.2636,2.269467);(0.01736803,0.02144198,0.9927491,-0.1169949)
2022-05-21T20:53:35Z;(-19.42064,2.174333,0.0817281);(12.98302,167.1374,1.325169);(0.1125853,0.02408032,0.9871233,-0.11105)
2022-05-21T20:53:35Z;(-19.40733,2.176648,0.09517923);(11.13954,155.7897,0.6159748);(0.209224,0.02558443,0.9730245,-0.09377637)
2022-05-21T20:53:35Z;(-19.40881,2.178194,0.1044441);(9.036382,155.0966,1.053627);(0.2156443,0.0259349,0.9732462,-0.07494307)
2022-05-21T20:53:35Z;(-19.40715,2.189951,0.1087322);(2.566361,160.3305,3.530547);(0.1713628,0.03416786,0.9844722,-0.01679391)
2022-05-21T20:53:35Z;(-19.39862,2.193714,0.1156234);(359.2863,151.2061,4.137912);(0.248254,0.03342038,0.9680021,0.01500449)
2022-05-21T20:53:35Z;(-19.40624,2.192814,0.1164773);(2.41664,151.3515,3.619801);(0.2478762,0.03580943,0.9680475,-0.01260951)
2022-05-21T20:53:35Z;(-19.41215,2.200687,0.113761);(357.2748,160.2957,4.326052);(0.1700516,0.03310992,0.9844257,0.02986833)
2022-05-21T20:53:35Z;(-19.41892,2.206843,0.1122234);(350.9232,164.6357,5.524081);(0.1293245,0.03704052,0.9872794,0.08474778)
2022-05-21T20:53:35Z;(-19.43586,2.208253,0.1071897);(352.03,179.9486,4.840282);(-0.002487512,0.04209362,0.9966935,0.06945182)
2022-05-21T20:53:35Z;(-19.4583,2.210247,0.1048993);(351.0791,198.5598,2.01243);(-0.1620921,0.02981778,0.9835513,0.07391821)
2022-05-21T20:53:36Z;(-19.4783,2.209773,0.1105724);(351.3067,219.9755,359.0668);(-0.3402448,0.01827454,0.9372424,0.07399901)
2022-05-21T20:53:36Z;(-19.49249,2.205223,0.123244);(355.2904,242.0805,357.1476);(-0.5141691,-0.0001276787,0.8563436,0.04801584)
2022-05-21T20:53:36Z;(-19.49767,2.197013,0.1495911);(0.4073777,269.6939,354.8136);(-0.7046027,-0.0345821,0.7081493,0.02938876)
2022-05-21T20:53:36Z;(-19.48926,2.177794,0.1724949);(11.38022,296.6042,355.0765);(-0.8480943,-0.1067379,0.5187456,-0.01568321)
2022-05-21T20:53:36Z;(-19.48087,2.169346,0.1818928);(17.7285,313.6933,355.2548);(-0.9102032,-0.157644,0.3822989,-0.02292791)
2022-05-21T20:53:36Z;(-19.47506,2.163838,0.1833728);(20.43135,319.0325,353.8214);(-0.923926,-0.1844588,0.3349401,-0.01228911)
2022-05-21T20:53:36Z;(-19.46572,2.156639,0.1846316);(25.80966,328.1739,354.103);(-0.9392979,-0.2282368,0.2558519,-0.0129338)
2022-05-21T20:53:36Z;(-19.46275,2.148437,0.1795332);(28.20976,335.1279,355.8226);(-0.9483792,-0.2454337,0.2000451,-0.01792712)
2022-05-21T20:53:36Z;(-19.46375,2.144056,0.1721433);(32.17983,334.9246,355.3706);(-0.93958,-0.2787399,0.1974819,-0.02223369)
2022-05-21T20:53:36Z;(-19.47123,2.135812,0.1623116);(33.75239,329.3929,355.8927);(-0.9251552,-0.2888817,0.2423698,-0.04349541)
2022-05-21T20:53:37Z;(-19.4776,2.124884,0.1544523);(40.1475,323.8449,356.2058);(-0.8959241,-0.3357562,0.280492,-0.07688855)
2022-05-21T20:53:37Z;(-19.47736,2.121851,0.1535236);(43.16393,326.0217,357.4215);(-0.8915049,-0.3578039,0.2637219,-0.08744067)
2022-05-21T20:53:37Z;(-19.47556,2.117255,0.1517139);(44.94644,328.2177,359.4957);(-0.8891961,-0.3687532,0.2513965,-0.1007523)
2022-05-21T20:53:37Z;(-19.46877,2.113909,0.1524059);(46.39925,330.0078,0.1183522);(-0.8877296,-0.380274,0.2382226,-0.102849)
2022-05-21T20:53:37Z;(-19.4595,2.118301,0.1575642);(43.57591,337.276,2.894801);(-0.9082284,-0.3591615,0.1920672,-0.09609546)
2022-05-21T20:53:37Z;(-19.45301,2.131915,0.1606447);(36.96855,340.9768,1.966485);(-0.9343353,-0.3099502,0.1620651,-0.06843402)
2022-05-21T20:53:37Z;(-19.44441,2.152519,0.158678);(27.02444,343.2856,0.1380209);(-0.9619535,-0.2310012,0.1415991,-0.03511865)
2022-05-21T20:53:37Z;(-19.43365,2.180763,0.1559902);(11.03702,350.9059,359.2848);(-0.9922606,-0.09635526,0.07831014,-0.00143092)
2022-05-21T20:53:37Z;(-19.43144,2.203328,0.1464685);(356.2579,352.4357,357.6098);(-0.9970282,0.03119656,0.06659317,0.02295383)
2022-05-21T20:53:37Z;(-19.43814,2.213996,0.1376764);(349.0513,347.183,357.7845);(-0.9888281,0.09263829,0.1129196,0.02977001)
2022-05-21T20:53:38Z;(-19.44367,2.225768,0.1324006);(341.1654,344.4613,357.7626);(-0.9768488,0.1594868,0.1365031,0.04119897)
2022-05-21T20:53:38Z;(-19.4509,2.231142,0.1281146);(336.3296,342.0536,358.0042);(-0.9660593,0.1998978,0.1561619,0.04882173)
2022-05-21T20:53:38Z;(-19.45322,2.235266,0.1252483);(332.5667,344.0711,358.1447);(-0.9614516,0.2326232,0.1383908,0.04842679)
2022-05-21T20:53:38Z;(-19.45087,2.230239,0.1302329);(336.3667,351.446,355.878);(-0.9749014,0.2014527,0.08029526,0.05036598)
2022-05-21T20:53:38Z;(-19.43364,2.209052,0.1394258);(351.709,8.679627,351.3198);(-0.9920859,0.07758758,-0.06980221,0.06980802)
2022-05-21T20:53:38Z;(-19.41865,2.183503,0.1452251);(8.978554,25.54779,354.0269);(-0.9700359,-0.06474704,-0.2241037,0.06793916)
2022-05-21T20:53:38Z;(-19.41615,2.178742,0.1494914);(12.53984,31.03719,354.6061);(-0.9553446,-0.0926007,-0.2706077,0.07425403)
2022-05-21T20:53:38Z;(-19.41724,2.175392,0.1525743);(13.03873,34.37759,355.2531);(-0.9469547,-0.09621559,-0.2978503,0.07283182)
2022-05-21T20:53:38Z;(-19.42226,2.174263,0.1535865);(13.99498,36.56981,357.4291);(-0.941341,-0.1086595,-0.313922,0.05935457)
2022-05-21T20:53:38Z;(-19.42359,2.170245,0.1482136);(14.4975,35.05854,356.1044);(-0.9441038,-0.110093,-0.3027026,0.0701337)
2022-05-21T20:53:39Z;(-19.41613,2.17298,0.1407742);(14.66661,40.83749,355.0064);(-0.9266798,-0.1044335,-0.3509077,0.08498147)
2022-05-21T20:53:39Z;(-19.40711,2.17865,0.1376367);(11.93455,45.86956,354.6005);(-0.913034,-0.07738053,-0.3916511,0.08361023)
2022-05-21T20:53:39Z;(-19.39342,2.184042,0.1291663);(6.835032,52.0202,356.6854);(-0.8959872,-0.04089104,-0.439116,0.05207662)
2022-05-21T20:53:39Z;(-19.37704,2.187232,0.1279761);(4.38812,58.62973,358.4469);(-0.8709689,-0.02674772,-0.4896572,0.03055139)
2022-05-21T20:53:39Z;(-19.36738,2.176991,0.1265385);(8.766861,61.94363,359.1144);(-0.854583,-0.06156568,-0.5136023,0.04593852)
2022-05-21T20:53:39Z;(-19.36136,2.18063,0.1286857);(6.487996,63.96043,357.8626);(-0.8461655,-0.03812914,-0.529581,0.04576062)
2022-05-21T20:53:39Z;(-19.35967,2.186255,0.1351119);(5.609226,68.5389,356.5052);(-0.8241848,-0.02326716,-0.5633825,0.05270866)
2022-05-21T20:53:39Z;(-19.36853,2.189061,0.1431628);(3.791956,72.82972,356.9542);(-0.8034934,-0.01084772,-0.5938007,0.04100845)
2022-05-21T20:53:39Z;(-19.38303,2.189826,0.1512866);(4.181406,78.38422,357.1465);(-0.7737014,-0.01254155,-0.6320102,0.04233136)
2022-05-21T20:53:40Z;(-19.39651,2.196902,0.1611873);(3.425217,84.70137,356.7542);(-0.7378389,-0.003007555,-0.673721,0.04104631)
2022-05-21T20:53:40Z;(-19.41929,2.195146,0.1656286);(2.730477,91.47466,356.261);(-0.6968227,0.006735807,-0.7161057,0.03981611)
2022-05-21T20:53:40Z;(-19.44095,2.197,0.171249);(1.811889,97.83363,357.757);(-0.6567128,0.004362484,-0.7537211,0.02477572)
2022-05-21T20:53:40Z;(-19.45747,2.193298,0.174934);(3.878745,101.7031,359.4603);(-0.6308396,-0.01771475,-0.7751606,0.02921642)
2022-05-21T20:53:40Z;(-19.47202,2.162882,0.1798412);(13.64014,102.7996,1.51256);(-0.620639,-0.08432315,-0.7749425,0.08462211)
2022-05-21T20:53:40Z;(-19.48438,2.158174,0.1678651);(24.41053,112.9277,1.651161);(-0.5424584,-0.1285252,-0.812929,0.1684234)
2022-05-21T20:53:40Z;(-19.49329,2.159694,0.1604218);(17.76435,123.0531,1.63669);(-0.4729245,-0.08600849,-0.8673565,0.1289848)
2022-05-21T20:53:40Z;(-19.50585,2.149482,0.1537271);(23.41116,125.8668,358.9824);(-0.443941,-0.08457032,-0.8727443,0.1846121)
2022-05-21T20:53:40Z;(-19.51554,2.158241,0.1447249);(19.8707,132.6787,359.7324);(-0.3949301,-0.06713525,-0.9023614,0.1589558)
2022-05-21T20:53:40Z;(-19.52065,2.180785,0.1391177);(7.047737,133.3249,357.1005);(0.3938439,0.00115498,0.9167735,-0.06642124)
2022-05-21T20:53:40Z;(-19.52359,2.189346,0.1387512);(0.4844522,128.9138,356.8288);(-0.4309152,0.02314346,-0.901958,0.01574404)
2022-05-21T20:53:41Z;(-19.52299,2.195673,0.137979);(358.2429,124.702,356.9443);(-0.4641962,0.03072803,-0.8851984,-0.001206103)
2022-05-21T20:53:41Z;(-19.52307,2.201254,0.1383365);(353.5536,121.3198,358.5351);(-0.489804,0.03867401,-0.8699244,-0.0427551)
2022-05-21T20:53:41Z;(-19.5216,2.203011,0.1394264);(353.1349,115.7106,357.8997);(-0.5319444,0.04734129,-0.8444623,-0.04095325)
2022-05-21T20:53:41Z;(-19.52083,2.211978,0.1424459);(348.5215,110.9354,357.9859);(-0.5653903,0.07108529,-0.8185541,-0.07245585)
2022-05-21T20:53:41Z;(-19.52259,2.223168,0.1550917);(338.8087,95.49731,358.1169);(-0.6630669,0.1355754,-0.7254514,-0.1252274)
2022-05-21T20:53:41Z;(-19.52879,2.231751,0.1666245);(331.6767,78.95402,359.1402);(-0.7495677,0.1934669,-0.6150128,-0.1499264)
2022-05-21T20:53:41Z;(-19.53752,2.235107,0.1754586);(326.2811,60.64385,1.443284);(-0.8241917,0.2442448,-0.4862736,-0.1568141)
2022-05-21T20:53:41Z;(-19.53932,2.232442,0.1825859);(328.103,46.30425,4.089758);(-0.8796551,0.2389942,-0.3868142,-0.1395107)
2022-05-21T20:53:41Z;(-19.53892,2.218026,0.1948821);(340.1265,29.64533,3.946893);(-0.9501353,0.1580416,-0.2575856,-0.07691064)
2022-05-21T20:53:41Z;(-19.54287,2.20608,0.2057323);(351.3708,11.60184,4.621835);(-0.990946,0.07072289,-0.1037219,-0.04759978)
2022-05-21T20:53:42Z;(-19.5488,2.20135,0.208563);(355.4864,359.8771,6.13146);(-0.997796,0.03937931,-0.00103615,-0.05339788)
2022-05-21T20:53:42Z;(-19.55644,2.198175,0.2034046);(359.8802,347.7574,5.993133);(-0.9929441,0.006612902,0.106433,-0.05186665)
2022-05-21T20:53:42Z;(-19.56424,2.184009,0.1932531);(4.670501,336.838,4.341077);(-0.9778162,-0.03229135,0.2019546,-0.04524626)
2022-05-21T20:53:42Z;(-19.57236,2.173112,0.1827795);(10.70376,324.6678,3.051432);(-0.9475972,-0.08079718,0.304406,-0.05355463)
2022-05-21T20:53:42Z;(-19.58419,2.171624,0.1649479);(11.73731,309.1948,3.415951);(-0.896875,-0.07960272,0.429291,-0.07062516)
2022-05-21T20:53:42Z;(-19.59273,2.16775,0.1467122);(12.30434,293.2731,3.684526);(-0.828065,-0.0718836,0.5493754,-0.08560246)
2022-05-21T20:53:42Z;(-19.59232,2.167369,0.1360629);(12.62152,280.2485,2.799611);(-0.7608368,-0.06876517,0.6391107,-0.089086)
2022-05-21T20:53:42Z;(-19.58428,2.17305,0.1324118);(11.59701,272.6291,2.550434);(-0.717711,-0.05774842,0.6886207,-0.08577538)
2022-05-21T20:53:42Z;(-19.56832,2.162642,0.1360369);(14.6628,262.348,0.8632808);(-0.6522233,-0.07838397,0.7471719,-0.1009688)
2022-05-21T20:53:42Z;(-19.55187,2.178843,0.1372839);(12.77215,249.8095,0.422296);(-0.5683234,-0.06064193,0.8152447,-0.09331311)
2022-05-21T20:53:43Z;(-19.53102,2.178359,0.1437412);(7.550398,239.1619,2.167357);(-0.4914105,-0.01608541,0.8682315,-0.06656584)
2022-05-21T20:53:43Z;(-19.51325,2.1768,0.1444344);(13.21905,226.4331,0.9369714);(-0.390709,-0.03790815,0.913254,-0.1089798)
2022-05-21T20:53:43Z;(-19.49475,2.181907,0.145183);(10.79988,213.5421,359.357);(-0.2877685,-0.03250258,0.9530489,-0.08849118)
2022-05-21T20:53:43Z;(-19.46712,2.186214,0.1440337);(5.719939,202.337,359.5218);(-0.1936563,-0.01375317,0.979791,-0.04814254)
2022-05-21T20:53:43Z;(-19.43958,2.181824,0.1458991);(4.568043,190.3679,359.7599);(-0.09036494,-0.005685862,0.9951087,-0.03950087)
2022-05-21T20:53:43Z;(-19.41854,2.177069,0.1513507);(7.090092,181.3814,359.2189);(-0.01245281,-0.007548181,0.9979858,-0.06174531)
2022-05-21T20:53:43Z;(-19.38301,2.18092,0.1648388);(1.864703,168.3651,0.5841139);(0.1014271,0.006719696,0.9946967,-0.01567128)
2022-05-21T20:53:43Z;(-19.31138,2.174868,0.208847);(4.894309,156.2918,0.5327335);(0.2054252,0.0133166,0.9777299,-0.04083275)
2022-05-21T20:53:43Z;(-19.28238,2.174642,0.2316954);(9.986582,146.5898,359.4004);(0.2859148,0.02002613,0.9542798,-0.08486295)
2022-05-21T20:53:43Z;(-19.18323,2.18108,0.3399636);(4.363258,141.9474,0.7974476);(0.3260086,0.0189838,0.9445745,-0.03371987)
2022-05-21T20:53:44Z;(-19.07634,2.178729,0.4706815);(5.362976,139.3015,359.4388);(0.347142,0.0116818,0.9366323,-0.04556457)
2022-05-21T20:53:44Z;(-18.95494,2.178937,0.6397616);(8.225202,139.8007,358.8178);(0.3420559,0.01498116,0.9368826,-0.07088159)
2022-05-21T20:53:44Z;(-18.83733,2.185236,0.8107683);(7.931958,141.283,359.6833);(0.3305021,0.02032482,0.9412635,-0.06616754)
2022-05-21T20:53:44Z;(-18.71215,2.193884,0.9732479);(6.258443,140.9557,0.2029824);(0.3337637,0.01990877,0.941073,-0.05085878)
2022-05-21T20:53:44Z;(-18.62934,2.194088,1.069032);(7.464377,140.5583,359.7038);(0.3365626,0.0195365,0.939405,-0.06214531)
2022-05-21T20:53:44Z;(-18.61867,2.199317,1.061747);(6.851426,139.64,0.4201111);(0.3445579,0.02404833,0.9368542,-0.05482339)
2022-05-21T20:53:44Z;(-18.61297,2.199813,1.039678);(3.889317,138.2314,1.805603);(0.3567325,0.02680801,0.9334574,-0.02608726)
2022-05-21T20:53:44Z;(-18.53526,2.202833,1.072842);(3.869872,136.6192,0.0724306);(0.3694003,0.01306608,0.9286566,-0.03114038)
2022-05-21T20:53:44Z;(-18.4158,2.207217,1.171785);(6.912209,133.4301,0.5276853);(0.3948359,0.02805233,0.9167602,-0.05355611)
2022-05-21T20:53:44Z;(-18.36362,2.216688,1.235901);(4.747505,131.227,1.062442);(-0.4128676,-0.02553731,-0.9098016,0.03389626)
2022-05-21T20:53:45Z;(-18.37074,2.227132,1.246459);(357.4123,128.1106,0.3810694);(-0.4373221,0.006889394,-0.8990153,-0.02175905)
2022-05-21T20:53:45Z;(-18.38949,2.229973,1.255584);(356.962,123.3058,2.162205);(-0.4741202,-0.004015209,-0.879859,-0.03228083)
2022-05-21T20:53:45Z;(-18.3978,2.226492,1.263827);(0.2859668,120.7222,1.961948);(-0.4944954,-0.01611423,-0.8690079,-0.006297863)
2022-05-21T20:53:45Z;(-18.40648,2.226339,1.272521);(359.528,117.1711,1.824504);(-0.5210982,-0.01144061,-0.8533382,-0.01181323)
2022-05-21T20:53:45Z;(-18.42002,2.225639,1.279458);(358.0729,120.2924,0.2509738);(-0.4976846,0.006471697,-0.8671922,-0.01567482)
