time;position;rotationE;rotationQ
2022-05-23T19:16:01Z;(-5.715739,2.320607,4.763638);(11.37877,301.0074,1.261344);(0.8655099,0.08088812,-0.4908621,0.05834131)
2022-05-23T19:16:01Z;(-6.043,2.310918,4.971967);(11.32358,300.9631,1.153764);(0.8654189,0.08090943,-0.4911394,0.05732443)
2022-05-23T19:16:01Z;(-6.371011,2.301349,5.180045);(11.26999,300.8831,0.967586);(0.8652097,0.08126323,-0.4916308,0.05574611)
2022-05-23T19:16:01Z;(-6.699635,2.291817,5.387767);(11.3001,300.8477,0.917263);(0.8650585,0.08168955,-0.4918514,0.05552021)
2022-05-23T19:16:01Z;(-7.029444,2.282062,5.595393);(11.33196,300.7009,0.7900975);(0.8644642,0.08240589,-0.4928566,0.05480222)
2022-05-23T19:16:01Z;(-7.35871,2.268935,5.80214);(11.37521,300.6686,0.7398721);(0.8643155,0.08293295,-0.493048,0.05463228)
2022-05-23T19:16:01Z;(-7.73438,2.261841,6.040607);(11.37914,300.6478,0.6569349);(0.8642624,0.08330972,-0.4931428,0.05403869)
2022-05-23T19:16:01Z;(-8.062296,2.267999,6.249405);(11.47019,300.6079,0.7206899);(0.8639892,0.08370332,-0.4934551,0.05493965)
2022-05-23T19:16:02Z;(-8.390502,2.277468,6.457664);(11.54347,300.4782,0.6819688);(0.8633911,0.08436063,-0.494376,0.05505808)
2022-05-23T19:16:02Z;(-8.718627,2.287519,6.667334);(11.47544,300.5912,0.6819093);(0.8639316,0.08390193,-0.4935507,0.05468204)
2022-05-23T19:16:02Z;(-9.045778,2.283233,6.878278);(11.55129,300.5966,0.6055164);(0.8639318,0.0848057,-0.4934241,0.05442812)
2022-05-23T19:16:02Z;(-9.41978,2.281832,7.12029);(11.66626,300.6363,0.5475604);(0.8640397,0.08594138,-0.4930356,0.05445553)
2022-05-23T19:16:02Z;(-9.746671,2.284803,7.332434);(11.6973,300.7522,0.4547742);(0.8645571,0.08662923,-0.4920789,0.05380166)
2022-05-23T19:16:02Z;(-10.07388,2.274779,7.544744);(11.81493,300.6909,0.4054999);(0.8642235,0.08769973,-0.4924556,0.05398126)
2022-05-23T19:16:02Z;(-10.40136,2.26175,7.756292);(11.85522,300.5671,0.4562447);(0.8636349,0.08772665,-0.4934109,0.05463165)
2022-05-23T19:16:02Z;(-10.72833,2.262274,7.966065);(11.94696,300.4134,0.5939535);(0.8628318,0.08775014,-0.4946359,0.05618155)
2022-05-23T19:16:02Z;(-11.06423,2.267178,8.17977);(11.98956,300.1898,0.6863547);(0.8617845,0.08756074,-0.4963718,0.05723178)
2022-05-23T19:16:02Z;(-11.39828,2.261333,8.391371);(11.96379,300.0228,0.7935947);(0.8610274,0.08681773,-0.4977193,0.05805348)
2022-05-23T19:16:03Z;(-11.73463,2.254071,8.603202);(11.98604,299.9043,0.8555534);(0.8604623,0.08665524,-0.4986473,0.05870504)
2022-05-23T19:16:03Z;(-12.10131,2.244635,8.834044);(11.94319,299.8666,0.9170046);(0.8603019,0.08604632,-0.4989937,0.05900881)
2022-05-23T19:16:03Z;(-12.43697,2.230807,9.045055);(12.11874,299.8086,0.7683071);(0.8599809,0.08798313,-0.4992457,0.05869937)
2022-05-23T19:16:03Z;(-12.76791,2.226325,9.253757);(12.2606,299.9309,0.6974523);(0.860432,0.08941991,-0.4982132,0.0586887)
2022-05-23T19:16:03Z;(-13.09866,2.231042,9.462839);(12.21747,300.0368,0.5166963);(0.8610191,0.08993438,-0.4972946,0.05706113)
2022-05-23T19:16:03Z;(-13.43107,2.235685,9.673297);(12.28027,300.1568,0.5862866);(0.8614525,0.09016505,-0.4964206,0.05776168)
2022-05-23T19:16:03Z;(-13.76385,2.240008,9.884298);(12.50123,300.1137,0.6139581);(0.8610664,0.09168496,-0.4966711,0.05895938)
2022-05-23T19:16:03Z;(-14.10243,2.244603,10.09934);(12.60432,300.1921,0.6231418);(0.8613136,0.09246098,-0.4960446,0.05941105)
2022-05-23T19:16:03Z;(-14.47339,2.237129,10.33594);(12.81171,300.2903,0.5621261);(0.8615916,0.09433605,-0.4951649,0.0597675)
2022-05-23T19:16:03Z;(-14.80306,2.235014,10.54731);(12.98385,300.3794,0.5915343);(0.8618109,0.09555116,-0.4944418,0.06065661)
2022-05-23T19:16:04Z;(-15.13442,2.236961,10.76004);(13.10262,300.4107,0.473096);(0.8619035,0.0969723,-0.4940527,0.06025087)
2022-05-23T19:16:04Z;(-15.464,2.236991,10.9723);(13.33132,300.5691,0.4508015);(0.8623941,0.09887361,-0.4927351,0.06093089)
2022-05-23T19:16:04Z;(-15.83929,2.238546,11.21467);(13.44745,300.6373,0.3898925);(0.862615,0.1000462,-0.4921137,0.06091158)
2022-05-23T19:16:04Z;(-16.16651,2.240732,11.42598);(13.56836,300.5918,0.4689872);(0.8622674,0.1005924,-0.4924672,0.06206529)
2022-05-23T19:16:04Z;(-16.49452,2.24318,11.63685);(13.63408,300.4272,0.5137666);(0.8614746,0.1008046,-0.4937131,0.06282904)
2022-05-23T19:16:04Z;(-16.82279,2.24542,11.84767);(13.70417,300.3895,0.5514499);(0.8612267,0.1011486,-0.4939961,0.06344698)
2022-05-23T19:16:04Z;(-17.1485,2.247376,12.05645);(13.87881,300.3519,0.5357166);(0.8609108,0.1025086,-0.4941798,0.06411365)
2022-05-23T19:16:04Z;(-17.48008,2.249758,12.26924);(13.95848,300.3569,0.5615402);(0.8608433,0.102999,-0.4941262,0.06464601)
2022-05-23T19:16:04Z;(-17.85598,2.252306,12.51023);(14.13425,300.3423,0.5223081);(0.8606363,0.1044811,-0.4941134,0.06512095)
2022-05-23T19:16:04Z;(-18.18491,2.260618,12.72156);(14.27469,300.3271,0.4843639);(0.8604583,0.1056914,-0.494122,0.06545436)
2022-05-23T19:16:05Z;(-18.50993,2.266651,12.92989);(14.17184,300.2883,0.4832215);(0.8603898,0.1049015,-0.4944643,0.06503858)
2022-05-23T19:16:05Z;(-18.83757,2.259635,13.13946);(14.1824,300.2106,0.535028);(0.8600147,0.1047129,-0.4950893,0.06554405)
2022-05-23T19:16:05Z;(-19.16427,2.241213,13.34756);(14.07697,300.1444,0.5344945);(0.8598293,0.1038857,-0.4956383,0.0651454)
2022-05-23T19:16:05Z;(-19.49225,2.222866,13.55623);(13.9081,300.1099,0.5254627);(0.8598439,0.1026374,-0.4959729,0.06437956)
2022-05-23T19:16:05Z;(-19.57372,2.21889,13.59306);(13.68842,300.0114,0.5479111);(0.8596088,0.1008359,-0.496839,0.06368564)
2022-05-23T19:16:05Z;(-19.52789,2.221631,13.56221);(13.59013,299.6627,0.6448818);(0.858129,0.09948228,-0.4995844,0.06429077)
2022-05-23T19:16:05Z;(-19.37558,2.2309,13.4598);(13.43812,299.7583,0.6907834);(0.8586586,0.09819616,-0.4989798,0.06389144)
2022-05-23T19:16:05Z;(-19.30366,2.234698,13.42123);(13.36192,299.8995,0.65995);(0.8593591,0.09783691,-0.4979304,0.06320884)
2022-05-23T19:16:05Z;(-19.57577,2.219882,13.58101);(13.12207,299.9829,0.5418627);(0.8599997,0.09659435,-0.4973162,0.06121285)
2022-05-23T19:16:05Z;(-19.63712,2.220093,13.52176);(12.90033,299.8199,0.5007216);(0.8595073,0.09502219,-0.4986068,0.06007859)
2022-05-23T19:16:06Z;(-19.75934,2.218158,13.44547);(12.87675,299.6874,0.5004245);(0.8589506,0.09477707,-0.499611,0.06008358)
2022-05-23T19:16:06Z;(-19.97148,2.212733,13.36249);(12.98898,299.7172,0.5988516);(0.8589308,0.09520562,-0.4994176,0.06128494)
2022-05-23T19:16:06Z;(-20.14783,2.208055,13.29498);(13.26407,299.6486,0.6772805);(0.858345,0.09688914,-0.4998715,0.06312695)
2022-05-23T19:16:06Z;(-20.24231,2.205246,13.26066);(13.61784,299.6923,0.7302566);(0.8581843,0.09933451,-0.4994239,0.06502496)
2022-05-23T19:16:06Z;(-20.29066,2.203314,13.24478);(13.94293,299.8595,0.6608143);(0.8586485,0.1021695,-0.4979545,0.06576898)
2022-05-23T19:16:06Z;(-20.29521,2.202697,13.24629);(14.13899,300.0556,0.5780687);(0.8593609,0.1041119,-0.4963135,0.06582081)
2022-05-23T19:16:06Z;(-20.23133,2.204125,13.27484);(14.13689,300.1292,0.4137657);(0.8597749,0.1048491,-0.4956125,0.06451216)
2022-05-23T19:16:06Z;(-20.36629,2.20035,13.22369);(14.36539,300.0712,0.359607);(0.859337,0.1067655,-0.49588,0.0651466)
2022-05-23T19:16:06Z;(-20.63142,2.192517,13.16028);(14.6186,300.1181,0.3067482);(0.8593256,0.1089205,-0.4953444,0.06579971)
2022-05-23T19:16:06Z;(-20.9747,2.186762,13.23926);(14.64229,300.2764,0.2262205);(0.8600317,0.1095364,-0.4940679,0.06514693)
2022-05-23T19:16:07Z;(-21.37606,2.191241,13.37526);(14.51432,300.3214,0.3370498);(0.8602873,0.1081234,-0.4939029,0.06538501)
2022-05-23T19:16:07Z;(-21.45362,2.191828,13.46887);(14.86485,300.2838,0.6229044);(0.8596116,0.109501,-0.4942733,0.0690745)
2022-05-23T19:16:07Z;(-21.41086,2.193595,13.6542);(14.3172,300.0095,0.8790951);(0.8588125,0.1041176,-0.4968449,0.06888966)
2022-05-23T19:16:07Z;(-21.37928,2.195326,13.85633);(14.27744,299.9264,1.248386);(0.8582645,0.1021656,-0.4978187,0.07155934)
2022-05-23T19:16:07Z;(-21.3713,2.197529,14.06917);(13.86921,299.5243,1.509086);(0.8567473,0.09771709,-0.5012369,0.07209038)
2022-05-23T19:16:07Z;(-21.38585,2.197502,14.21711);(13.89312,298.8247,1.624644);(0.853574,0.09694277,-0.506546,0.07365156)
2022-05-23T19:16:07Z;(-21.37555,2.197698,14.36229);(13.5746,297.9638,1.735903);(0.8499784,0.09352125,-0.5131729,0.07378512)
2022-05-23T19:16:07Z;(-21.33056,2.198667,14.4815);(13.07847,297.2528,1.684217);(0.8472733,0.08962053,-0.5186021,0.07174976)
2022-05-23T19:16:07Z;(-21.24966,2.199539,14.59425);(12.96117,296.6394,1.565189);(0.8446653,0.08891222,-0.5230867,0.07081857)
2022-05-23T19:16:07Z;(-21.17956,2.199115,14.65434);(13.09383,296.1289,1.427575);(0.8422928,0.09020537,-0.5266801,0.07080928)
2022-05-23T19:16:08Z;(-21.13568,2.199982,14.67991);(12.55568,295.9843,1.331771);(0.8421596,0.08659679,-0.5278994,0.06775121)
2022-05-23T19:16:08Z;(-21.12763,2.201439,14.67708);(11.87408,295.2014,1.215431);(0.8391703,0.08167666,-0.5338391,0.06432675)
2022-05-23T19:16:08Z;(-21.20654,2.2006,14.60172);(12.2825,294.4464,1.383516);(0.8352007,0.08344211,-0.5393072,0.06800386)
2022-05-23T19:16:08Z;(-21.29418,2.198213,14.46371);(12.93409,293.702,1.400047);(0.8311094,0.08765586,-0.5444499,0.07174839)
2022-05-23T19:16:08Z;(-21.33763,2.197478,14.28412);(12.92903,293.2167,1.552531);(0.8287038,0.08658528,-0.5480831,0.07319771)
2022-05-23T19:16:08Z;(-21.33005,2.197883,14.16734);(12.83339,292.8526,1.734319);(0.8269257,0.08478681,-0.550891,0.07432683)
2022-05-23T19:16:08Z;(-21.28562,2.197481,14.02648);(12.77567,292.4764,1.697794);(0.8251872,0.08430222,-0.5536007,0.07406429)
2022-05-23T19:16:08Z;(-21.23822,2.193393,13.91436);(14.08351,292.2656,1.532674);(0.8230808,0.09438631,-0.5543784,0.07933275)
2022-05-23T19:16:08Z;(-21.24637,2.188622,13.94111);(16.58411,292.4079,1.111835);(0.8215181,0.1145032,-0.5515601,0.08819498)
2022-05-23T19:16:08Z;(-21.28229,2.188355,14.03643);(17.09718,293.2382,0.8458996);(0.8251279,0.1201061,-0.5449914,0.08787989)
2022-05-23T19:16:09Z;(-21.32571,2.188763,14.17863);(16.81605,293.929,0.537761);(0.8289393,0.1200502,-0.5398684,0.08360492)
2022-05-23T19:16:09Z;(-21.227,2.188078,14.41289);(16.7231,299.3122,0.3292827);(0.8536205,0.1240612,-0.5001773,0.0759173)
2022-05-23T19:16:09Z;(-20.7097,2.189378,14.70585);(16.72577,312.4093,0.245978);(0.905135,0.1322213,-0.3994658,0.06062481)
2022-05-23T19:16:09Z;(-19.85763,2.188424,14.90071);(16.28181,324.183,0.5916336);(0.9417224,0.1331735,-0.3050907,0.04840687)
2022-05-23T19:16:09Z;(-19.81957,2.199885,14.90957);(14.23879,320.6584,1.229854);(0.9338806,0.1131131,-0.3352536,0.05174491)
2022-05-23T19:16:09Z;(-19.90808,2.198788,14.88441);(12.40358,312.4384,1.733259);(0.9089761,0.09278345,-0.4023285,0.05731685)
2022-05-23T19:16:09Z;(-20.02004,2.192714,14.82857);(13.96782,298.0819,1.006497);(0.8505902,0.09977935,-0.5115048,0.07002292)
2022-05-23T19:16:09Z;(-20.08789,2.193176,14.77459);(13.98796,278.4207,359.6333);(0.75173,0.09426416,-0.6481243,0.07714222)
2022-05-23T19:16:09Z;(-20.08322,2.194822,14.75244);(13.4696,261.7018,358.913);(0.6503913,0.08383051,-0.7504336,0.08254176)
2022-05-23T19:16:09Z;(-20.01356,2.197122,14.76798);(13.95574,250.0542,359.9196);(0.5697818,0.07029917,-0.8127664,0.09908256)
2022-05-23T19:16:10Z;(-19.89482,2.194854,14.78935);(14.07931,241.3602,1.357761);(0.5051131,0.05241602,-0.8542273,0.1113946)
2022-05-23T19:16:10Z;(-19.7195,2.186159,14.78024);(14.2761,231.1365,2.185724);(0.4260252,0.03654754,-0.8959405,0.1202393)
2022-05-23T19:16:10Z;(-19.72284,2.180296,14.81215);(14.88569,215.1781,2.467335);(0.2969133,0.01878497,-0.9458407,0.1299037)
2022-05-23T19:16:10Z;(-20.44679,2.189219,14.98621);(15.45678,188.9997,2.323464);(0.0750098,-0.009480122,-0.987873,0.1356113)
2022-05-23T19:16:10Z;(-21.25473,2.20004,14.99722);(15.44716,167.633,1.825299);(-0.1088508,-0.03016593,-0.9848073,0.1318951)
2022-05-23T19:16:10Z;(-22.02897,2.20809,14.77455);(15.30349,148.0832,1.560116);(-0.2742089,-0.04957816,-0.9523135,0.1242984)
2022-05-23T19:16:10Z;(-22.83172,2.213175,14.29511);(13.86691,125.8139,1.369094);(-0.4533584,-0.06553339,-0.8830372,0.1020609)
2022-05-23T19:16:10Z;(-23.3995,2.222232,13.82152);(13.18283,109.3856,1.148541);(-0.5750502,-0.0744649,-0.8099651,0.08791552)
2022-05-23T19:16:10Z;(-23.57849,2.226728,13.69121);(11.54272,103.9558,1.280439);(-0.6136903,-0.07069471,-0.7830389,0.07236494)
2022-05-23T19:16:10Z;(-23.35781,2.225208,13.82164);(10.45921,102.4643,1.021115);(-0.6241686,-0.06398976,-0.7759045,0.06550723)
2022-05-23T19:16:11Z;(-23.01569,2.218799,13.80659);(9.525142,102.1648,0.539398);(-0.6263299,-0.05580676,-0.7751099,0.06165155)
2022-05-23T19:16:11Z;(-22.63642,2.213313,13.69915);(9.620095,103.6927,0.353108);(-0.6157971,-0.05421616,-0.7834241,0.06404081)
2022-05-23T19:16:11Z;(-22.24676,2.210868,13.57673);(9.694704,107.5624,0.2284787);(-0.588892,-0.05153208,-0.8037798,0.06699882)
2022-05-23T19:16:11Z;(-21.94423,2.207705,13.46892);(9.99932,115.3978,0.6127476);(-0.5327219,-0.05107202,-0.8417742,0.07081594)
2022-05-23T19:16:11Z;(-21.77258,2.207361,13.56879);(10.13924,133.3497,1.092054);(-0.3951554,-0.04370364,-0.9143054,0.07738196)
2022-05-23T19:16:11Z;(-21.57593,2.206452,13.53299);(10.0205,147.4572,1.294205);(-0.2800456,-0.03526831,-0.9559399,0.08067814)
2022-05-23T19:16:11Z;(-21.47873,2.203766,13.28183);(9.954278,152.016,1.481697);(-0.2419433,-0.03347417,-0.9663185,0.08106253)
2022-05-23T19:16:11Z;(-21.38082,2.200095,12.88125);(9.920168,156.1998,1.216929);(-0.2063208,-0.0281803,-0.9745998,0.08241712)
2022-05-23T19:16:11Z;(-21.27197,2.210511,12.5025);(9.873252,158.8464,0.7944641);(-0.1834544,-0.02258495,-0.9792302,0.08332185)
2022-05-23T19:16:12Z;(-21.14504,2.218242,12.09534);(9.741408,160.1246,0.362612);(-0.1722175,-0.01775865,-0.9813877,0.08308896)
2022-05-23T19:16:12Z;(-21.02877,2.215982,11.71412);(9.705354,160.7383,0.2324991);(-0.1668686,-0.01614566,-0.9823413,0.08306331)
2022-05-23T19:16:12Z;(-20.92154,2.216246,11.36618);(9.975409,160.5393,0.1615787);(-0.1684924,-0.01607869,-0.9818601,0.0854537)
2022-05-23T19:16:12Z;(-20.71234,2.219263,11.05723);(9.926594,158.7052,0.4521449);(-0.1844058,-0.01984848,-0.9790269,0.08430102)
2022-05-23T19:16:12Z;(-20.49432,2.220214,10.98677);(9.867739,154.4439,0.2821713);(-0.2205615,-0.02141483,-0.9715707,0.08333301)
2022-05-23T19:16:12Z;(-20.2702,2.21776,10.96621);(9.968946,150.3451,0.9031516);(-0.2555954,-0.02982432,-0.9628399,0.08198065)
2022-05-23T19:16:12Z;(-20.06305,2.215423,10.94198);(9.892489,145.3494,1.351094);(-0.2976369,-0.0368879,-0.9507055,0.07880542)
2022-05-23T19:16:12Z;(-20.42564,2.205261,10.46771);(9.844518,127.8653,1.747072);(-0.438931,-0.05134442,-0.8942865,0.07039231)
2022-05-23T19:16:12Z;(-20.76675,2.187343,9.753812);(10.15884,111.4344,1.922421);(-0.5622142,-0.06367028,-0.8220701,0.06373238)
2022-05-23T19:16:12Z;(-20.74135,2.17686,9.349642);(10.24433,107.4766,1.670653);(-0.5900991,-0.06450916,-0.8022487,0.06339213)
2022-05-23T19:16:12Z;(-20.38917,2.178238,9.275483);(10.14914,109.4766,1.438494);(-0.5759105,-0.06127004,-0.8126181,0.06499906)
2022-05-23T19:16:13Z;(-19.99746,2.179373,9.158157);(10.27484,111.3165,1.122309);(-0.5625589,-0.05856644,-0.8218362,0.06842965)
2022-05-23T19:16:13Z;(-19.60808,2.180513,9.011365);(10.16188,112.7579,0.968402);(-0.5521258,-0.05604483,-0.8290016,0.06908447)
2022-05-23T19:16:13Z;(-19.26106,2.184379,8.874218);(10.26094,113.1121,0.7159315);(-0.5493685,-0.05447476,-0.8307582,0.07118674)
2022-05-23T19:16:13Z;(-18.91396,2.188603,8.735769);(10.34705,113.051,0.6982282);(-0.5497671,-0.0547969,-0.8304147,0.07186715)
2022-05-23T19:16:13Z;(-18.52695,2.193762,8.582451);(10.28386,113.0168,0.7659306);(-0.5500813,-0.05500607,-0.8302616,0.07106767)
2022-05-23T19:16:13Z;(-18.13709,2.197132,8.428364);(10.3512,112.9429,0.8657671);(-0.5506527,-0.05609781,-0.829812,0.0710405)
2022-05-23T19:16:13Z;(-17.75525,2.199139,8.279016);(10.48284,112.7611,1.075982);(-0.5520493,-0.05836361,-0.8287398,0.07089185)
2022-05-23T19:16:13Z;(-17.40622,2.201594,8.144086);(10.28816,112.3767,1.15228);(-0.5549448,-0.05821149,-0.8269812,0.06891967)
2022-05-23T19:16:13Z;(-17.05715,2.203563,8.012342);(10.25311,111.8781,1.224079);(-0.5585932,-0.05885705,-0.8245465,0.06806321)
2022-05-23T19:16:13Z;(-16.66926,2.206077,7.868795);(10.12881,111.5365,1.281781);(-0.5611266,-0.05886717,-0.8229344,0.06671117)
2022-05-23T19:16:14Z;(-16.27928,2.20862,7.726259);(9.952384,111.3995,1.335267);(-0.5622025,-0.05846775,-0.8223567,0.06511058)
2022-05-23T19:16:14Z;(-15.88647,2.210619,7.584141);(9.849394,111.1732,1.352804);(-0.5638707,-0.05821667,-0.8213057,0.06416953)
2022-05-23T19:16:14Z;(-15.57783,2.212047,7.47285);(9.760689,111.1745,1.372345);(-0.563902,-0.05792079,-0.8213619,0.06343736)
2022-05-23T19:16:14Z;(-15.18706,2.212991,7.331739);(9.625063,111.0775,1.334152);(-0.5646212,-0.05703455,-0.8209938,0.06260351)
2022-05-23T19:16:14Z;(-14.79623,2.214249,7.190271);(9.644444,111.0773,1.336122);(-0.5646169,-0.05714398,-0.8209794,0.0627328)
2022-05-23T19:16:14Z;(-14.40408,2.21631,7.044308);(9.595258,111.0076,1.271553);(-0.5650974,-0.05647782,-0.8207001,0.06266371)
2022-05-23T19:16:14Z;(-14.02701,2.217421,6.983966);(9.817658,114.6348,1.267128);(-0.538768,-0.05547667,-0.8380253,0.06606907)
2022-05-23T19:16:14Z;(-13.45021,2.21989,7.313826);(9.86546,126.8787,1.219662);(-0.4462824,-0.04793088,-0.8906889,0.07216536)
2022-05-23T19:16:14Z;(-12.71846,2.254937,7.630997);(9.690862,139.9292,1.199285);(-0.3421884,-0.03873426,-0.9357693,0.07577899)
2022-05-23T19:16:14Z;(-11.94119,2.273998,7.75902);(9.531551,153.9551,1.265114);(-0.2254338,-0.02943897,-0.9706475,0.07846186)
2022-05-23T19:16:15Z;(-11.4655,2.285218,7.588623);(9.317068,160.6862,1.506966);(-0.1682318,-0.02654402,-0.982309,0.07786077)
2022-05-23T19:16:15Z;(-11.11955,2.276328,7.322967);(9.329468,170.0016,1.386374);(-0.08782676,-0.01909843,-0.9927378,0.079959)
2022-05-23T19:16:15Z;(-10.29237,2.265709,7.147527);(9.435272,185.5185,1.224146);(0.04709627,-0.00667492,-0.9954421,0.08265773)
2022-05-23T19:16:15Z;(-9.518269,2.26966,6.805577);(9.397202,199.6577,1.282285);(0.1692183,0.002993822,-0.9821057,0.08261053)
2022-05-23T19:16:15Z;(-8.791419,2.282209,6.26194);(9.312009,212.5367,1.165057);(0.2784057,0.01301085,-0.9569739,0.08075771)
2022-05-23T19:16:15Z;(-8.84859,2.264501,5.868445);(9.253535,212.5372,1.431787);(0.2782385,0.01064067,-0.9570383,0.08091743)
2022-05-23T19:16:15Z;(-9.061604,2.26091,5.546047);(8.903799,212.2605,1.549335);(0.2759506,0.008614538,-0.9579381,0.07830437)
2022-05-23T19:16:15Z;(-9.262464,2.271253,5.211433);(8.862247,211.9612,1.563529);(0.2734502,0.008191335,-0.9586824,0.07801308)
2022-05-23T19:16:15Z;(-9.45822,2.28084,4.873137);(9.442243,211.5496,1.55402);(0.2698354,0.009367414,-0.9592877,0.08287291)
2022-05-23T19:16:15Z;(-9.651467,2.2916,4.533092);(9.286623,211.0307,1.512495);(0.2655661,0.00897671,-0.9605985,0.0815146)
2022-05-23T19:16:16Z;(-9.865091,2.300256,4.142421);(8.705433,210.4997,1.416501);(0.2613448,0.00807,-0.9621786,0.07646005)
2022-05-23T19:16:16Z;(-9.977814,2.303867,3.802055);(8.559227,210.4121,1.432171);(0.2606393,0.007545112,-0.9624677,0.07527452)
2022-05-23T19:16:16Z;(-10.03188,2.315648,3.477187);(9.005396,210.4962,1.191799);(0.261386,0.01064282,-0.961981,0.07846502)
2022-05-23T19:16:16Z;(-10.0823,2.320747,3.154385);(9.298905,210.8139,1.08653);(0.2640458,0.01242347,-0.9610518,0.08065343)
2022-05-23T19:16:16Z;(-10.13966,2.320791,2.829841);(9.302508,211.083,0.9245943);(0.2664149,0.0139785,-0.9604078,0.08027779)
2022-05-23T19:16:16Z;(-10.20563,2.320524,2.501548);(9.391558,211.2639,0.851615);(0.2679591,0.01492572,-0.9599174,0.08083071)
2022-05-23T19:16:16Z;(-10.30816,2.315323,2.11693);(9.487209,211.4118,0.6530147);(0.2693141,0.01691861,-0.9594784,0.08114541)
2022-05-23T19:16:16Z;(-10.42599,2.292016,1.772978);(9.450949,211.5979,0.498993);(0.2709898,0.01825347,-0.9590406,0.08045026)
2022-05-23T19:16:16Z;(-10.54687,2.271366,1.429073);(9.345374,211.8306,0.3544174);(0.2730607,0.01937401,-0.9585364,0.07918567)
2022-05-23T19:16:16Z;(-10.66915,2.262511,1.085545);(9.390533,212.0233,0.2830625);(0.2747117,0.02021214,-0.9580328,0.07935944)
2022-05-23T19:16:17Z;(-10.81007,2.251283,0.743477);(9.32388,212.1936,-0.001807196);(0.2763453,0.02254993,-0.9576154,0.0780856)
2022-05-23T19:16:17Z;(-10.34165,2.235843,0.024872);(9.203767,227.0184,359.9798);(0.3976236,0.03216565,-0.9140341,0.07350186)
2022-05-23T19:16:17Z;(-9.780741,2.251906,-0.8665984);(9.045951,241.7761,359.9261);(0.511807,0.04103501,-0.8554732,0.0673443)
2022-05-23T19:16:17Z;(-9.442976,2.279565,-1.869553);(8.899696,256.6914,359.9401);(0.6185665,0.0485439,-0.7818922,0.06052618)
