time;position;rotationE;rotationQ
2022-05-22T10:40:25Z;(-0.4429149,2.170985,0.2748426);(6.631934,78.39343,1.183474);(-0.7740195,-0.05134019,-0.6304302,0.02856321)
2022-05-22T10:40:25Z;(-0.4134384,2.171844,0.2818859);(6.789112,78.3765,1.201634);(-0.7740641,-0.05250499,-0.6302458,0.02929874)
2022-05-22T10:40:25Z;(-0.301931,2.175563,0.3066585);(6.829789,78.28454,1.242214);(-0.7745659,-0.05302611,-0.6295894,0.02920615)
2022-05-22T10:40:25Z;(-0.0924539,2.182598,0.3525015);(6.869409,78.346,1.215983);(-0.7742078,-0.05313363,-0.6300011,0.02962998)
2022-05-22T10:40:25Z;(0.2416469,2.191904,0.4256542);(6.822984,78.40385,1.16453);(-0.7738922,-0.05252239,-0.630434,0.02974848)
2022-05-22T10:40:25Z;(0.6717394,2.201791,0.5254441);(6.654749,78.39988,1.149995);(-0.773968,-0.05130832,-0.6304799,0.02891792)
2022-05-22T10:40:25Z;(0.9614652,2.203476,0.5922568);(6.809871,78.45927,1.11872);(-0.7735801,-0.05216739,-0.6308345,0.03001085)
2022-05-22T10:40:25Z;(0.9940802,2.204237,0.5999441);(6.598501,78.43061,1.126479);(-0.7738118,-0.05079165,-0.6307196,0.02878045)
2022-05-22T10:40:26Z;(0.9958645,2.204444,0.6007897);(6.557374,78.36655,1.237998);(-0.7742055,-0.05114353,-0.6302532,0.0277721)
2022-05-22T10:40:26Z;(0.9955152,2.204469,0.6014161);(6.503035,78.1664,1.277689);(-0.7753322,-0.0510425,-0.6289034,0.02711549)
2022-05-22T10:40:26Z;(0.9951671,2.204486,0.6016662);(6.477435,78.13456,1.348529);(-0.7755317,-0.05126562,-0.6286662,0.02648121)
2022-05-22T10:40:26Z;(0.9952207,2.204297,0.6018351);(6.507382,78.08873,1.382867);(-0.7757816,-0.05166702,-0.6283288,0.02639273)
2022-05-22T10:40:26Z;(1.018855,2.204592,0.6079992);(6.723629,78.07567,1.36001);(-0.7757772,-0.05300711,-0.6281646,0.02772909)
2022-05-22T10:40:26Z;(1.292537,2.209759,0.6869661);(6.604693,78.05068,1.410993);(-0.7759653,-0.05248813,-0.6280198,0.02671936)
2022-05-22T10:40:26Z;(1.639839,2.21589,0.8170658);(6.536399,77.89581,1.517902);(-0.7768595,-0.0526467,-0.6269488,0.02554931)
2022-05-22T10:40:26Z;(2.000084,2.219947,0.9704691);(6.702942,77.85767,1.504643);(-0.7770119,-0.05371061,-0.6266288,0.02653418)
2022-05-22T10:40:26Z;(2.369151,2.205888,1.121779);(6.637874,77.87402,1.497039);(-0.7769417,-0.05322461,-0.6267696,0.02623683)
2022-05-22T10:40:26Z;(2.436356,2.202491,1.147666);(6.543318,77.91963,1.516276);(-0.7767267,-0.05267932,-0.6271083,0.02560921)
2022-05-22T10:40:27Z;(2.441083,2.202233,1.14984);(6.556901,77.85867,1.522524);(-0.7770572,-0.05281908,-0.6266865,0.02561324)
2022-05-22T10:40:27Z;(2.44197,2.201923,1.150275);(6.720947,77.86709,1.61871);(-0.7769808,-0.05445415,-0.6266314,0.02586384)
2022-05-22T10:40:27Z;(2.442723,2.2015,1.150545);(6.892093,77.89397,1.610839);(-0.7767761,-0.05556364,-0.6267453,0.02686803)
2022-05-22T10:40:27Z;(2.443255,2.201586,1.150955);(6.868931,77.94302,1.630179);(-0.7765199,-0.05550122,-0.6270782,0.02663374)
2022-05-22T10:40:27Z;(2.44353,2.20142,1.151172);(6.911558,77.78793,1.646409);(-0.7773576,-0.05591466,-0.6260006,0.02668186)
2022-05-22T10:40:27Z;(2.44372,2.200822,1.151246);(7.073581,77.66669,1.69498);(-0.7779765,-0.05730626,-0.6250836,0.02717877)
2022-05-22T10:40:27Z;(2.443463,2.200957,1.15123);(7.06174,77.67192,1.633055);(-0.7779372,-0.05688692,-0.6251551,0.02753704)
2022-05-22T10:40:27Z;(2.442847,2.200989,1.150819);(7.018341,77.89585,1.694091);(-0.7767434,-0.05687306,-0.6266629,0.02699658)
2022-05-22T10:40:27Z;(2.442467,2.201101,1.150235);(7.022197,78.00075,1.555501);(-0.7761349,-0.05611561,-0.6274403,0.02800849)
2022-05-22T10:40:27Z;(2.44193,2.201108,1.149571);(6.992246,78.13505,1.507094);(-0.7753972,-0.05561491,-0.6283858,0.02823722)
2022-05-22T10:40:28Z;(2.467536,2.19978,1.156074);(6.975079,78.15299,1.449781);(-0.7752904,-0.05518011,-0.6285422,0.02853934)
2022-05-22T10:40:28Z;(2.627871,2.190803,1.203094);(6.937404,78.19966,1.465247);(-0.7750512,-0.05499887,-0.6288663,0.02825006)
2022-05-22T10:40:28Z;(2.955891,2.196983,1.324553);(6.896459,78.17736,1.466896);(-0.7751877,-0.05473677,-0.6287317,0.02800312)
2022-05-22T10:40:28Z;(3.312141,2.207919,1.465073);(6.819187,78.06563,1.47073);(-0.7758272,-0.05426257,-0.6280059,0.02749951)
2022-05-22T10:40:28Z;(3.565604,2.216165,1.559818);(6.581496,78.24207,1.402172);(-0.7749207,-0.05223829,-0.6293282,0.02673902)
2022-05-22T10:40:28Z;(3.596467,2.217555,1.570601);(6.44983,78.26285,1.33013);(-0.7748319,-0.0509484,-0.629553,0.0265111)
2022-05-22T10:40:28Z;(3.596473,2.217564,1.570924);(6.486774,78.22537,1.315731);(-0.7750226,-0.05112759,-0.6292915,0.02679503)
2022-05-22T10:40:28Z;(3.595272,2.218041,1.570817);(6.286474,78.28148,1.323112);(-0.774779,-0.04980222,-0.6297448,0.02566772)
2022-05-22T10:40:28Z;(3.594554,2.218181,1.570798);(6.228088,78.38112,1.393552);(-0.7742644,-0.04977334,-0.6304099,0.02491337)
2022-05-22T10:40:28Z;(3.593586,2.21825,1.570629);(6.174638,78.40195,1.33516);(-0.7741531,-0.04908677,-0.630596,0.02502231)
2022-05-22T10:40:29Z;(3.606634,2.218553,1.573613);(6.233773,78.54744,1.351668);(-0.7733375,-0.04954461,-0.6315488,0.02529962)
2022-05-22T10:40:29Z;(3.769653,2.225368,1.61156);(6.282258,78.58349,1.266906);(-0.7731051,-0.0493961,-0.6318104,0.0261548)
2022-05-22T10:40:29Z;(4.14623,2.239881,1.701121);(6.216016,78.78807,1.250119);(-0.7719924,-0.04881074,-0.6332218,0.02598947)
2022-05-22T10:40:29Z;(4.500657,2.243813,1.785296);(6.186286,78.8647,1.179393);(-0.7715617,-0.04820221,-0.6337788,0.02633366)
2022-05-22T10:40:29Z;(4.838021,2.244922,1.860995);(6.262844,78.89509,1.176368);(-0.7713692,-0.04869337,-0.6339563,0.02679094)
2022-05-22T10:40:29Z;(4.888792,2.245104,1.871845);(6.281827,78.92499,1.149454);(-0.7711915,-0.04866506,-0.6341619,0.02708997)
2022-05-22T10:40:29Z;(4.891982,2.245096,1.872367);(6.30501,78.83247,1.130033);(-0.7716913,-0.04873553,-0.6335387,0.0273098)
2022-05-22T10:40:29Z;(4.892953,2.24485,1.871955);(6.36117,78.92757,1.06261);(-0.7711312,-0.04871732,-0.6341869,0.02811516)
2022-05-22T10:40:29Z;(4.894263,2.244672,1.870688);(6.490438,79.55094,0.9575359);(-0.7676008,-0.04884354,-0.6383688,0.02980464)
2022-05-22T10:40:29Z;(4.895828,2.244525,1.868949);(6.498895,80.74816,0.8014324);(-0.7608448,-0.04770505,-0.6464161,0.03139755)
2022-05-22T10:40:30Z;(4.897238,2.244774,1.866609);(6.340424,82.53937,0.8325946);(-0.7507082,-0.04635007,-0.6582752,0.03102409)
2022-05-22T10:40:30Z;(4.898806,2.245332,1.863003);(6.14665,85.20729,0.5414537);(-0.7351586,-0.04265619,-0.6757552,0.03281918)
2022-05-22T10:40:30Z;(4.899722,2.245783,1.85946);(5.971756,87.74915,0.3733519);(-0.719994,-0.03980426,-0.6920151,0.03375687)
2022-05-22T10:40:30Z;(4.901427,2.245468,1.855808);(6.172577,90.8289,0.181533);(-0.7010151,-0.03892071,-0.7111093,0.03723442)
2022-05-22T10:40:30Z;(4.90164,2.245214,1.850878);(6.464927,94.43342,359.7669);(-0.6780611,-0.03680898,-0.7328367,0.04276363)
2022-05-22T10:40:30Z;(4.899909,2.247133,1.841009);(5.448439,101.6885,359.8895);(-0.6306813,-0.02926388,-0.7745845,0.03746367)
2022-05-22T10:40:30Z;(4.897459,2.248316,1.832861);(4.756695,107.817,359.7485);(-0.5884943,-0.02267327,-0.8074327,0.0348255)
2022-05-22T10:40:30Z;(4.894211,2.250132,1.823513);(4.048669,114.775,358.9595);(-0.5383257,-0.01139353,-0.8419474,0.03464407)
2022-05-22T10:40:30Z;(4.892715,2.25171,1.818202);(3.600968,118.686,358.7598);(-0.5093234,-0.006713937,-0.8599334,0.03254219)
2022-05-22T10:40:30Z;(4.89087,2.253157,1.811881);(3.128852,123.7968,358.3331);(-0.4704611,-3.203098E-05,-0.8818786,0.03092914)
2022-05-22T10:40:31Z;(4.889982,2.253489,1.809322);(3.296665,127.1635,357.7673);(-0.4441505,0.004645569,-0.8952788,0.03442089)
2022-05-22T10:40:31Z;(4.889835,2.253646,1.809137);(3.329283,130.8189,357.8575);(-0.4153888,0.004906948,-0.9089879,0.03418682)
2022-05-22T10:40:31Z;(4.892284,2.251053,1.81234);(4.633346,131.5618,359.2507);(-0.4096419,-0.01062397,-0.9113269,0.03954397)
2022-05-22T10:40:31Z;(4.895236,2.249454,1.817122);(6.127347,129.3913,359.7369);(-0.4267037,-0.02077165,-0.9028079,0.04929729)
2022-05-22T10:40:31Z;(4.894923,2.250968,1.819188);(5.877735,128.6737,0.009061783);(-0.4325138,-0.02227537,-0.9001684,0.04617868)
2022-05-22T10:40:31Z;(4.892901,2.252888,1.816911);(4.818783,129.302,1.037309);(-0.4280789,-0.02617095,-0.9027178,0.03411812)
2022-05-22T10:40:31Z;(4.889846,2.254712,1.807094);(3.522056,129.4772,1.410655);(-0.4268571,-0.02424089,-0.903713,0.02253921)
2022-05-22T10:40:31Z;(5.010342,2.254882,1.721441);(2.682596,129.5644,1.125941);(-0.4261311,-0.01885938,-0.9043052,0.01699088)
2022-05-22T10:40:31Z;(5.35875,2.251171,1.501617);(2.178334,130.1315,0.880882);(-0.4216222,-0.01498261,-0.9065396,0.01399604)
2022-05-22T10:40:31Z;(5.670731,2.235031,1.302082);(1.67055,130.7164,0.9716293);(-0.4169969,-0.01378388,-0.9087514,0.009714861)
2022-05-22T10:40:32Z;(6.008815,2.225133,1.085843);(1.180463,130.7318,1.195498);(-0.4168746,-0.01377609,-0.9088456,0.005014989)
2022-05-22T10:40:32Z;(6.277587,2.223772,0.9128951);(1.239048,130.8034,1.525699);(-0.4163232,-0.01660524,-0.9090549,0.004288787)
2022-05-22T10:40:32Z;(6.317082,2.224269,0.8737922);(1.330833,130.6979,2.139329);(-0.4171872,-0.02180864,-0.9085545,0.002767444)
2022-05-22T10:40:32Z;(6.318887,2.224929,0.8593517);(1.08076,130.4763,2.875192);(-0.4189121,-0.02672946,-0.907631,-0.00194622)
2022-05-22T10:40:32Z;(6.320474,2.225884,0.8460243);(1.023396,130.5335,2.639876);(-0.4184538,-0.02465683,-0.9079022,-0.001528138)
2022-05-22T10:40:32Z;(6.323316,2.227361,0.8384932);(1.455296,131.0152,2.277491);(-0.4146866,-0.02334762,-0.9096587,0.003316118)
2022-05-22T10:40:32Z;(6.330844,2.22842,0.8325791);(1.57879,131.9081,1.750036);(-0.4075748,-0.01955785,-0.9129403,0.00635804)
2022-05-22T10:40:32Z;(6.534005,2.229285,0.7497846);(1.471328,133.9235,1.111099);(-0.3914098,-0.01394638,-0.920076,0.008020646)
2022-05-22T10:40:32Z;(6.868773,2.240921,0.6011071);(1.806679,136.6116,0.6980346);(-0.3696888,-0.01148698,-0.9290019,0.01239721)
2022-05-22T10:40:32Z;(7.112447,2.257972,0.4725896);(1.591067,138.0976,0.9604149);(-0.3576347,-0.01279068,-0.9337208,0.009969251)
2022-05-22T10:40:33Z;(7.137806,2.258811,0.4662672);(1.532357,138.1086,1.099085);(-0.3575541,-0.01373661,-0.9337474,0.009059364)
2022-05-22T10:40:33Z;(7.149577,2.257452,0.472204);(1.740539,137.8161,0.8065336);(-0.3599154,-0.01203167,-0.9328346,0.01163802)
2022-05-22T10:40:33Z;(7.155385,2.255084,0.478732);(1.464262,138.0858,0.6731213);(-0.357704,-0.01005516,-0.9337292,0.009831472)
2022-05-22T10:40:33Z;(7.170206,2.254029,0.4736323);(1.266747,139.0063,0.7948849);(-0.3501978,-0.01036769,-0.9365848,0.007925403)
2022-05-22T10:40:33Z;(7.413154,2.250988,0.2365454);(0.4356454,140.5761,0.9715738);(-0.3373077,-0.009263825,-0.9413487,0.000719104)
2022-05-22T10:40:33Z;(7.678342,2.242144,-0.02767141);(0.7983702,140.7,1.17102);(-0.3363153,-0.01196627,-0.941668,0.003124694)
2022-05-22T10:40:33Z;(7.825118,2.236236,-0.1806334);(0.8892878,140.8137,1.16108);(-0.3353857,-0.01214743,-0.9419945,0.003913094)
2022-05-22T10:40:33Z;(7.841643,2.23549,-0.1953591);(0.8127199,141.1675,1.168419);(-0.3324712,-0.01197363,-0.9430316,0.003299138)
2022-05-22T10:40:33Z;(7.844499,2.235393,-0.1953535);(0.6548433,140.807,1.387804);(-0.3354295,-0.01332541,-0.9419701,0.001321407)
2022-05-22T10:40:33Z;(7.845185,2.235407,-0.1950184);(0.6416469,140.2418,1.362943);(-0.3400701,-0.01308862,-0.9403082,0.001221156)
2022-05-22T10:40:34Z;(7.84505,2.235257,-0.1947764);(0.6756357,139.678,1.464001);(-0.3446958,-0.01402443,-0.9386089,0.001131178)
2022-05-22T10:40:34Z;(7.844736,2.235237,-0.1947435);(0.8129205,138.7993,1.535739);(-0.3518963,-0.01503999,-0.9359161,0.001924651)
2022-05-22T10:40:34Z;(7.847437,2.23498,-0.1982687);(0.8773686,137.972,1.567375);(-0.3586502,-0.01551278,-0.9333403,0.002241972)
2022-05-22T10:40:34Z;(8.006328,2.228057,-0.3638841);(1.027798,137.1299,1.507886);(-0.36551,-0.01552522,-0.930671,0.003539514)
2022-05-22T10:40:34Z;(8.282677,2.221773,-0.6355636);(0.8240323,136.4186,1.560652);(-0.3712636,-0.01531455,-0.9283996,0.001621125)
2022-05-22T10:40:34Z;(8.531843,2.209033,-0.8685595);(0.8088844,136.1875,1.635961);(-0.3731352,-0.01587814,-0.9276404,0.001222371)
2022-05-22T10:40:34Z;(8.843653,2.193414,-1.154245);(0.8904958,135.9524,1.572415);(-0.3750441,-0.01563359,-0.9268726,0.002057933)
2022-05-22T10:40:34Z;(9.154761,2.189122,-1.436658);(0.9318064,135.9741,1.412813);(-0.374868,-0.01447722,-0.9269605,0.002917212)
2022-05-22T10:40:34Z;(9.423993,2.186596,-1.680768);(0.85115,136.066,1.215622);(-0.3741142,-0.01261599,-0.927292,0.002919887)
2022-05-22T10:40:34Z;(9.739731,2.190809,-1.966862);(0.6726044,136.1141,1.295694);(-0.3737146,-0.01268074,-0.9274564,0.001218891)
2022-05-22T10:40:35Z;(10.00224,2.193943,-2.204013);(0.7233905,136.0412,1.345639);(-0.3743083,-0.01325148,-0.9272085,0.001458644)
2022-05-22T10:40:35Z;(10.3125,2.2022,-2.482989);(0.758794,135.9605,1.363341);(-0.3749643,-0.0135115,-0.9269392,0.001677784)
2022-05-22T10:40:35Z;(10.62132,2.210438,-2.758957);(0.8204162,135.8734,1.404901);(-0.375674,-0.01405078,-0.9266433,0.002029611)
2022-05-22T10:40:35Z;(10.92964,2.219003,-3.031996);(0.7006806,135.4825,1.54945);(-0.3788251,-0.01482922,-0.9253491,0.0005368311)
2022-05-22T10:40:35Z;(11.1887,2.22124,-3.254459);(0.6277081,134.3667,1.831495);(-0.3878091,-0.01685522,-0.9215848,-0.001149036)
2022-05-22T10:40:35Z;(11.49812,2.217065,-3.508164);(0.6663342,132.394,2.265145);(-0.4036126,-0.02043058,-0.9146978,-0.002658047)
2022-05-22T10:40:35Z;(11.81505,2.226526,-3.75038);(0.620917,130.2616,2.732529);(-0.4205395,-0.02391033,-0.9069448,-0.00511257)
2022-05-22T10:40:35Z;(12.14171,2.238854,-3.985539);(0.7009017,129.0327,3.162835);(-0.4302338,-0.02754261,-0.9022748,-0.006354374)
2022-05-22T10:40:35Z;(12.46812,2.251473,-4.214849);(0.8101066,129.0423,3.376485);(-0.4301686,-0.029635,-0.9022401,-0.006294074)
2022-05-22T10:40:35Z;(12.78428,2.249659,-4.441902);(0.8214251,129.5581,3.141491);(-0.4261171,-0.02785083,-0.9042242,-0.005197468)
2022-05-22T10:40:36Z;(13.14188,2.245114,-4.704847);(0.650311,130.1877,2.629868);(-0.421134,-0.02320269,-0.9066904,-0.004518115)
2022-05-22T10:40:36Z;(13.45029,2.251019,-4.936196);(0.6316007,130.6937,2.396673);(-0.4171311,-0.02130541,-0.9085889,-0.003715106)
2022-05-22T10:40:36Z;(13.75896,2.23999,-5.171493);(0.694499,131.0519,2.000944);(-0.4143064,-0.01840191,-0.9099498,-0.00171826)
2022-05-22T10:40:36Z;(14.06568,2.22879,-5.407609);(0.8675529,131.31,1.69621);(-0.4122754,-0.01660568,-0.9109075,0.0007952754)
2022-05-22T10:40:36Z;(14.37077,2.220442,-5.643219);(1.076547,131.4218,1.632283);(-0.4114035,-0.01684641,-0.9112937,0.002703215)
2022-05-22T10:40:36Z;(14.6763,2.227324,-5.879232);(1.18902,131.4844,1.596246);(-0.4109125,-0.01696133,-0.9115093,0.003736421)
2022-05-22T10:40:36Z;(15.02632,2.237572,-6.148916);(1.17243,131.4434,1.639368);(-0.4112392,-0.01724613,-0.9113578,0.003443631)
2022-05-22T10:40:36Z;(15.3334,2.247283,-6.384766);(0.9878935,131.4479,1.667283);(-0.4111886,-0.01680622,-0.9113931,0.001876289)
2022-05-22T10:40:36Z;(15.64057,2.25681,-6.61991);(0.8470642,131.2952,1.786962);(-0.4123912,-0.01725344,-0.9108436,0.0003036684)
2022-05-22T10:40:36Z;(15.94975,2.265612,-6.854422);(1.091458,131.0125,1.970059);(-0.414663,-0.01959163,-0.9097625,0.001539157)
2022-05-22T10:40:37Z;(16.25846,2.275247,-7.087984);(0.9978811,131.021,1.900329);(-0.4145852,-0.01869955,-0.9098177,0.001049832)
2022-05-22T10:40:37Z;(16.61143,2.279968,-7.35733);(1.049833,131.2727,1.76902);(-0.4125889,-0.01784055,-0.9107406,0.001976637)
2022-05-22T10:40:37Z;(16.82626,2.271692,-7.587177);(1.375363,131.3754,1.690606);(-0.4117966,-0.01838428,-0.9110773,0.004863)
2022-05-22T10:40:37Z;(16.81816,2.266966,-7.811362);(1.476864,131.427,1.645397);(-0.4113916,-0.01838668,-0.9112546,0.005840873)
2022-05-22T10:40:37Z;(16.8679,2.262885,-7.984944);(1.40712,131.5658,1.598585);(-0.410281,-0.01775761,-0.9117698,0.005475716)
2022-05-22T10:40:37Z;(16.87609,2.262324,-8.002691);(1.511528,131.554,1.596017);(-0.4103813,-0.01811135,-0.9117123,0.006313917)
2022-05-22T10:40:37Z;(16.87733,2.261997,-8.004755);(1.687158,131.3859,1.671432);(-0.411734,-0.01935068,-0.9110685,0.007413021)
2022-05-22T10:40:37Z;(16.87827,2.261883,-8.006369);(1.807162,131.1693,1.635479);(-0.4134598,-0.01951162,-0.9102738,0.008459624)
2022-05-22T10:40:37Z;(16.94159,2.260071,-8.101923);(1.632889,131.1278,1.493965);(-0.4137702,-0.01776199,-0.9101765,0.007579116)
2022-05-22T10:40:37Z;(17.25132,2.262067,-8.379961);(1.660209,131.3123,1.304791);(-0.4122921,-0.01634429,-0.9108654,0.008505546)
2022-05-22T10:40:38Z;(17.55888,2.257651,-8.621277);(1.825152,131.4006,1.1926);(-0.4115865,-0.01603765,-0.911172,0.01023284)
2022-05-22T10:40:38Z;(17.8673,2.253209,-8.858556);(2.027851,131.3799,1.147291);(-0.4117503,-0.01640705,-0.9110699,0.01200461)
2022-05-22T10:40:38Z;(18.17427,2.245837,-9.092702);(2.123536,131.2552,1.262506);(-0.4127554,-0.01768002,-0.9105869,0.01233225)
2022-05-22T10:40:38Z;(18.48504,2.241814,-9.327689);(2.045676,131.1123,1.481623);(-0.4139107,-0.0191546,-0.9100505,0.01090027)
2022-05-22T10:40:38Z;(18.79509,2.23845,-9.559168);(1.971789,130.6172,1.895557);(-0.4178702,-0.02221314,-0.9081933,0.008722265)
2022-05-22T10:40:38Z;(19.11153,2.231303,-9.789929);(2.022501,129.6504,2.50676);(-0.4255629,-0.02729872,-0.9044924,0.006665241)
2022-05-22T10:40:38Z;(19.14791,2.230631,-9.812378);(1.975031,128.8245,3.128519);(-0.4320922,-0.03205787,-0.9012516,0.003750366)
2022-05-22T10:40:38Z;(19.15061,2.230722,-9.811081);(1.828502,128.1689,3.56432);(-0.4372253,-0.03493872,-0.8986726,0.0007543182)
2022-05-22T10:40:38Z;(19.15123,2.230946,-9.809704);(1.693574,127.7905,3.652133);(-0.4401651,-0.03511131,-0.8972299,-0.0007553231)
2022-05-22T10:40:38Z;(19.15091,2.230859,-9.809702);(1.725958,127.9302,3.619283);(-0.4390775,-0.03497869,-0.897768,-0.0003328361)
2022-05-22T10:40:39Z;(19.22487,2.234499,-9.858685);(1.718486,128.0953,3.395573);(-0.4377819,-0.03319668,-0.898468,0.0005136114)
2022-05-22T10:40:39Z;(19.52634,2.254013,-10.02492);(1.718096,128.1936,3.224172);(-0.4370093,-0.03185025,-0.898892,0.001192696)
2022-05-22T10:40:39Z;(19.85381,2.243237,-10.20168);(1.785595,128.3373,3.026562);(-0.4358892,-0.03055395,-0.8994779,0.002514334)
2022-05-22T10:40:39Z;(20.18134,2.232258,-10.37673);(1.954947,128.6377,2.728638);(-0.4335429,-0.02884533,-0.9006569,0.005053118)
2022-05-22T10:40:39Z;(20.50947,2.220882,-10.55308);(2.103979,128.87,2.518614);(-0.4317214,-0.02774318,-0.9015522,0.007075814)
2022-05-22T10:40:39Z;(20.83605,2.206589,-10.72959);(2.169527,128.9966,2.435038);(-0.4307269,-0.02732344,-0.9020337,0.007936766)
2022-05-22T10:40:39Z;(21.20731,2.192977,-10.93057);(2.193114,128.9586,2.405822);(-0.4310259,-0.0271847,-0.9018924,0.008223316)
2022-05-22T10:40:39Z;(21.28598,2.192914,-10.97454);(2.237745,129.0112,2.357575);(-0.430612,-0.02696854,-0.9020914,0.008768582)
2022-05-22T10:40:39Z;(21.28908,2.192968,-10.97705);(2.292432,129.2313,2.195118);(-0.42887,-0.02587589,-0.9029416,0.009859446)
2022-05-22T10:40:39Z;(21.28869,2.193137,-10.97767);(2.223921,129.4902,2.079412);(-0.4268141,-0.02468605,-0.9039492,0.009808229)
2022-05-22T10:40:40Z;(21.2885,2.193096,-10.97822);(2.175012,129.6241,1.926705);(-0.425741,-0.0232878,-0.9044899,0.01001828)
2022-05-22T10:40:40Z;(21.28869,2.192801,-10.97863);(2.257596,129.6608,1.866743);(-0.4254502,-0.02311742,-0.9046206,0.01090051)
2022-05-22T10:40:40Z;(21.37495,2.193676,-11.04917);(2.341447,129.6974,1.846397);(-0.4251637,-0.02326398,-0.9047423,0.01164562)
2022-05-22T10:40:40Z;(21.65999,2.195841,-11.27835);(2.449596,129.9368,1.760118);(-0.4232692,-0.02295665,-0.9056217,0.01286784)
2022-05-22T10:40:40Z;(21.98675,2.196857,-11.47457);(2.57697,130.1201,1.63941);(-0.42181,-0.02244958,-0.9062924,0.01435659)
2022-05-22T10:40:40Z;(22.31215,2.195678,-11.65046);(2.719164,130.3209,1.486195);(-0.4202043,-0.02173236,-0.9070264,0.01608358)
2022-05-22T10:40:40Z;(22.57747,2.197544,-11.85637);(2.831822,130.6637,1.447764);(-0.4174848,-0.02178943,-0.90826,0.01718174)
2022-05-22T10:40:40Z;(22.61225,2.197696,-11.88395);(2.960711,130.7984,1.398387);(-0.4164105,-0.02184539,-0.9087278,0.01840919)
2022-05-22T10:40:40Z;(22.61428,2.197524,-11.88562);(3.063131,130.8286,1.332314);(-0.4161599,-0.02168796,-0.9088243,0.01946743)
2022-05-22T10:40:40Z;(22.61518,2.197505,-11.88656);(3.102674,130.8994,1.317898);(-0.4155955,-0.02170476,-0.9090736,0.01984689)
2022-05-22T10:40:41Z;(22.63713,2.197578,-11.90497);(3.178424,130.9171,1.260142);(-0.4154442,-0.02151775,-0.9091291,0.02066079)
2022-05-22T10:40:41Z;(22.87285,2.200039,-12.10401);(3.204897,131.0056,1.200237);(-0.4147301,-0.02112202,-0.9094544,0.02110438)
2022-05-22T10:40:41Z;(23.16897,2.195215,-12.35474);(3.325165,131.0484,1.17955);(-0.4143843,-0.0213843,-0.9095812,0.02214199)
2022-05-22T10:40:41Z;(23.50875,2.212008,-12.64198);(3.412583,130.9481,1.208088);(-0.4151835,-0.02194639,-0.9091892,0.02271366)
2022-05-22T10:40:41Z;(23.75576,2.223393,-12.85037);(3.476481,130.8757,1.216396);(-0.4157584,-0.02225816,-0.9089072,0.02317661)
