time;position;rotationE;rotationQ
2022-05-27T13:07:34Z;(-6.523201,2.231018,-0.01672753);(3.423939,345.7901,356.4855);(0.9915252,0.03342289,-0.1226648,-0.02672251)
2022-05-27T13:07:34Z;(-6.740567,2.231279,0.1476354);(3.821332,332.4183,357.2382);(0.9705421,0.03811217,-0.2373962,-0.01544577)
2022-05-27T13:07:34Z;(-7.035775,2.225753,0.1698502);(5.759558,300.2364,355.5826);(0.8662812,0.06270578,-0.495535,-0.008362312)
2022-05-27T13:07:34Z;(-7.332844,2.223785,0.05411267);(5.438639,272.7834,356.731);(0.7238957,0.05398977,-0.6876877,0.01207944)
2022-05-27T13:07:34Z;(-7.537483,2.217372,-0.1256806);(5.885523,262.5756,358.1916);(0.6594979,0.04571286,-0.749786,0.02817212)
2022-05-27T13:07:34Z;(-7.685421,2.212792,-0.3226449);(5.18184,262.5907,358.6114);(0.6596291,0.03892484,-0.7501331,0.02597206)
2022-05-27T13:07:34Z;(-7.836643,2.2089,-0.5112159);(5.178823,266.091,358.6328);(0.6822272,0.0395459,-0.7296458,0.02487912)
2022-05-27T13:07:35Z;(-8.064837,2.205019,-0.6760209);(5.734673,267.662,358.2861);(0.692129,0.04541474,-0.7198836,0.02573761)
2022-05-27T13:07:35Z;(-8.389178,2.204087,-0.8352323);(5.841597,267.8891,357.9447);(0.6936069,0.04825187,-0.7183267,0.02425282)
2022-05-27T13:07:35Z;(-8.737732,2.212068,-0.9270152);(5.985693,268.3892,357.8381);(0.6967289,0.04989738,-0.7151848,0.02429462)
2022-05-27T13:07:35Z;(-9.110642,2.214326,-0.9828393);(5.667034,269.6523,358.1658);(0.7045674,0.04618281,-0.7077333,0.0237868)
2022-05-27T13:07:35Z;(-9.487318,2.227512,-1.023487);(4.665984,270.863,358.7575);(0.7120894,0.03660126,-0.7008243,0.02084694)
2022-05-27T13:07:35Z;(-9.856484,2.233565,-1.075009);(3.869193,271.5617,358.8534);(0.7164688,0.03116716,-0.6967304,0.01637525)
2022-05-27T13:07:35Z;(-10.22206,2.227298,-1.131379);(3.501765,272.3207,358.8299);(0.7211228,0.02910581,-0.6920581,0.01380056)
2022-05-27T13:07:35Z;(-10.64799,2.220619,-1.171416);(3.703959,274.3934,358.3141);(0.7335513,0.03369955,-0.6787062,0.01116873)
2022-05-27T13:07:35Z;(-11.02921,2.224596,-1.139714);(2.948803,275.481,358.5967);(0.7400181,0.02727418,-0.6719833,0.008241901)
2022-05-27T13:07:35Z;(-11.38043,2.227095,-1.036221);(2.80867,275.6937,358.5355);(0.7412808,0.02674188,-0.6706257,0.006974393)
2022-05-27T13:07:36Z;(-11.71748,2.227952,-0.9153334);(3.223727,275.3547,358.4777);(0.7392587,0.0297365,-0.6727029,0.009119209)
2022-05-27T13:07:36Z;(-12.08478,2.230317,-0.8547285);(3.823682,274.7049,358.2983);(0.7353803,0.03459082,-0.6766704,0.01168331)
2022-05-27T13:07:36Z;(-12.47331,2.238796,-0.8722484);(3.880566,274.7165,358.4948);(0.7354196,0.03379667,-0.6766384,0.01327697)
2022-05-27T13:07:36Z;(-12.85262,2.249079,-0.914895);(3.432684,275.1381,358.5798);(0.7379534,0.03046304,-0.674073,0.01106348)
2022-05-27T13:07:36Z;(-13.23027,2.25669,-0.9378089);(3.102628,275.7772,358.5843);(0.7417383,0.02836327,-0.6700293,0.008990924)
2022-05-27T13:07:36Z;(-13.61893,2.24945,-0.9252086);(3.887967,276.4949,358.2837);(0.7458534,0.03527215,-0.6650777,0.01141977)
2022-05-27T13:07:36Z;(-14.06124,2.249322,-0.8942032);(3.801032,276.9896,358.2995);(0.748727,0.03466189,-0.6618824,0.01086846)
2022-05-27T13:07:36Z;(-14.44896,2.243095,-0.8642924);(3.471112,277.0834,358.0934);(0.749324,0.03370507,-0.661302,0.007585994)
2022-05-27T13:07:36Z;(-14.83798,2.236701,-0.8305061);(4.218544,277.0179,357.987);(0.7488647,0.03919465,-0.6614676,0.01123109)
2022-05-27T13:07:36Z;(-15.22513,2.231644,-0.7879022);(4.139141,277.1651,357.8728);(0.7497349,0.03934833,-0.6604922,0.009975278)
2022-05-27T13:07:37Z;(-15.61193,2.226603,-0.7434961);(3.877065,277.352,357.8163);(0.750847,0.03797478,-0.6593344,0.008030376)
2022-05-27T13:07:37Z;(-16.05123,2.220149,-0.692426);(4.076049,277.3203,357.7674);(0.7506453,0.0395555,-0.6594607,0.008867989)
2022-05-27T13:07:37Z;(-16.44027,2.214952,-0.6468128);(4.071269,277.4055,357.5774);(0.7511494,0.04062324,-0.6588377,0.007565608)
2022-05-27T13:07:37Z;(-16.82833,2.209742,-0.6004871);(4.109225,277.4933,357.6308);(0.751646,0.04057107,-0.6582679,0.008102977)
2022-05-27T13:07:37Z;(-17.2191,2.204393,-0.5538579);(4.251644,277.4915,357.5396);(0.7516257,0.04202773,-0.6581971,0.008324903)
2022-05-27T13:07:37Z;(-17.61064,2.198969,-0.5070691);(4.389898,277.5438,357.5223);(0.7519099,0.04303665,-0.6577982,0.008987445)
2022-05-27T13:07:37Z;(-17.99849,2.194032,-0.4603589);(4.449061,277.5746,357.536);(0.7520783,0.04334848,-0.6575795,0.009405605)
2022-05-27T13:07:37Z;(-18.44141,2.194787,-0.4066777);(4.526133,277.6041,357.4138);(0.7522469,0.04455695,-0.657311,0.009035405)
2022-05-27T13:07:37Z;(-18.82853,2.200343,-0.3587976);(4.705634,277.9117,357.5206);(0.7539749,0.04514963,-0.6552633,0.01064696)
2022-05-27T13:07:37Z;(-19.21423,2.206029,-0.3105151);(4.8175,277.8804,357.4849);(0.7537826,0.04608575,-0.6554125,0.01106549)
2022-05-27T13:07:38Z;(-19.59983,2.21186,-0.262561);(4.812768,277.7739,357.6263);(0.7531597,0.04523464,-0.6561707,0.01201066)
2022-05-27T13:07:38Z;(-19.93299,2.205616,-0.2222334);(4.915578,277.6158,357.5777);(0.7522426,0.04617061,-0.6571507,0.01234481)
2022-05-27T13:07:38Z;(-19.97253,2.205305,-0.2175204);(4.868617,276.4486,357.8425);(0.7454862,0.04420106,-0.6649008,0.01426423)
2022-05-27T13:07:38Z;(-19.97233,2.208121,-0.2226594);(3.583161,270.0958,358.7982);(0.7075447,0.02953037,-0.7058989,0.01466858)
2022-05-27T13:07:38Z;(-19.96943,2.209654,-0.2253238);(2.909915,263.0259,359.2799);(0.6626821,0.02153269,-0.748444,0.01484888)
2022-05-27T13:07:38Z;(-19.96597,2.21007,-0.2246346);(3.084861,256.1347,0.09809405);(0.6163456,0.01592312,-0.7870151,0.0217192)
2022-05-27T13:07:38Z;(-19.96389,2.210674,-0.2255519);(2.75472,246.0528,0.6126838);(0.5447526,0.008619238,-0.838235,0.02306614)
2022-05-27T13:07:38Z;(-19.9613,2.209792,-0.2286018);(3.644242,234.2409,0.8296413);(0.455415,0.008053882,-0.8896816,0.03159861)
2022-05-27T13:07:38Z;(-19.95405,2.210495,-0.2384111);(2.936236,219.8465,0.4717053);(0.3405472,0.004861701,-0.9398694,0.02548933)
2022-05-27T13:07:38Z;(-19.94418,2.209279,-0.2483617);(2.82445,210.3807,0.7343321);(0.2617897,0.0002752165,-0.964789,0.02546251)
2022-05-27T13:07:39Z;(-19.93646,2.209765,-0.2585715);(2.372869,203.2489,0.9950523);(0.2012693,-0.004331471,-0.9792786,0.02202955)
2022-05-27T13:07:39Z;(-19.93309,2.211541,-0.271161);(1.831925,197.5861,1.771882);(0.1525839,-0.01283488,-0.9880403,0.01815941)
2022-05-27T13:07:39Z;(-19.9282,2.210222,-0.2829592);(2.1725,190.9279,1.388123);(0.09496708,-0.01025116,-0.9952263,0.0200232)
2022-05-27T13:07:39Z;(-19.92675,2.210137,-0.2929412);(1.030974,184.7796,1.428971);(0.04158057,-0.01208333,-0.9990166,0.009508241)
2022-05-27T13:07:39Z;(-19.93339,2.212201,-0.294138);(0.691735,180.8798,2.044971);(0.007568837,-0.0177976,-0.9997937,0.006172357)
2022-05-27T13:07:39Z;(-19.94667,2.211631,-0.2870933);(0.354684,176.2641,1.506354);(-0.03263402,-0.01323888,-0.9993762,0.002664807)
2022-05-27T13:07:39Z;(-19.96526,2.212321,-0.2744761);(0.7202025,171.692,1.20777);(-0.0724981,-0.01096693,-0.9972929,0.005504606)
2022-05-27T13:07:39Z;(-19.99066,2.217014,-0.2638506);(358.2664,168.672,0.4349985);(-0.09862566,-0.002284025,-0.9950025,-0.01542899)
2022-05-27T13:07:39Z;(-20.00758,2.214751,-0.2585832);(359.6725,168.377,359.3985);(-0.1012689,0.005511838,-0.9948411,-0.002311873)
2022-05-27T13:07:39Z;(-20.00845,2.213558,-0.2532017);(359.6161,162.5093,0.334866);(-0.1520316,-0.002378936,-0.9883656,-0.003755246)
2022-05-27T13:07:40Z;(-20.00248,2.212627,-0.2454118);(0.4174002,153.7135,0.5371066);(-0.2273986,-0.005392555,-0.9737837,0.002481261)
2022-05-27T13:07:40Z;(-19.99827,2.212193,-0.2339313);(0.01721676,148.125,359.6308);(-0.2745863,0.003056997,-0.961557,0.001029221)
2022-05-27T13:07:40Z;(-19.99444,2.211389,-0.2274707);(0.204999,148.7296,0.61703);(-0.2695166,-0.00566746,-0.962979,0.0002715271)
2022-05-27T13:07:40Z;(-19.99057,2.210682,-0.2235912);(0.3613372,148.9845,0.7044311);(-0.2673807,-0.006766523,-0.9635662,0.001394822)
2022-05-27T13:07:40Z;(-19.98415,2.212041,-0.2214578);(359.4213,148.0636,0.765267);(-0.2750617,-0.005031144,-0.9613902,-0.006692257)
2022-05-27T13:07:40Z;(-19.96945,2.211843,-0.219901);(359.3602,146.8629,0.322892);(-0.2851419,-0.001108519,-0.9584649,-0.00615517)
2022-05-27T13:07:40Z;(-19.7618,2.214681,-0.1963649);(-0.00330924,143.4716,0.2608821);(-0.3133982,-0.00215288,-0.9496189,-0.0007409156)
2022-05-27T13:07:40Z;(-19.59589,2.216514,-0.1088342);(0.6978981,141.2568,0.08286879);(-0.3316918,-0.002702319,-0.9433675,0.005505615)
2022-05-27T13:07:40Z;(-19.38828,2.220359,-0.01399287);(0.7810122,142.8063,359.8071);(-0.3188882,-0.0005784148,-0.9477663,0.006996404)
2022-05-27T13:07:40Z;(-19.20894,2.223586,0.05900259);(1.060057,143.5983,359.9377);(-0.3123308,-0.002373367,-0.9499282,0.008957453)
2022-05-27T13:07:41Z;(-18.99168,2.223234,0.07540675);(0.9409397,143.068,359.4088);(-0.3166865,0.002292722,-0.9484807,0.009422388)
2022-05-27T13:07:41Z;(-18.7502,2.218499,0.01198516);(0.8188877,143.6922,359.1422);(-0.3115031,0.004886518,-0.9501887,0.009122467)
2022-05-27T13:07:41Z;(-18.43025,2.206542,-0.1908143);(1.996677,144.6444,359.2322);(-0.3035001,0.001092206,-0.9526486,0.01863463)
2022-05-27T13:07:41Z;(-18.15348,2.196419,-0.379067);(2.308487,143.563,359.3879);(-0.3124715,-0.001224719,-0.9496985,0.02080366)
2022-05-27T13:07:41Z;(-17.87808,2.188968,-0.5489973);(3.353293,144.0643,358.5922);(-0.3079863,0.002656108,-0.9508616,0.031618)
2022-05-27T13:07:41Z;(-17.60499,2.187069,-0.688563);(2.337581,145.0395,359.7904);(-0.3002787,-0.00438306,-0.9536316,0.02000505)
2022-05-27T13:07:41Z;(-17.33794,2.18336,-0.8066744);(2.714293,145.4412,359.3405);(-0.2968129,-0.001540601,-0.9546246,0.02432427)
2022-05-27T13:07:41Z;(-17.08687,2.184361,-0.9542301);(0.7177026,160.0591,359.2964);(-0.1730958,0.004962699,-0.9848658,0.007231435)
2022-05-27T13:07:41Z;(-16.97528,2.170251,-1.192624);(0.5872267,177.9277,358.7566);(-0.0180259,0.01075611,-0.9997653,0.005319565)
2022-05-27T13:07:41Z;(-16.99263,2.171015,-1.235509);(0.5055277,199.0997,358.224);(0.1659514,0.01601501,-0.9860021,0.001778685)
2022-05-27T13:07:42Z;(-17.01421,2.171868,-1.222639);(0.1176355,218.3893,356.848);(0.3286805,0.02631151,-0.9440399,-0.008073297)
2022-05-27T13:07:42Z;(-17.02506,2.172137,-1.207902);(0.3558021,233.1723,356.1457);(0.4473813,0.0314615,-0.8937055,-0.01227513)
2022-05-27T13:07:42Z;(-17.03117,2.172122,-1.191358);(1.069889,248.1956,356.1838);(0.560529,0.0328023,-0.8274125,-0.01093849)
2022-05-27T13:07:42Z;(-17.02946,2.171932,-1.180415);(1.973196,259.2899,356.9236);(0.6380593,0.03164858,-0.7693267,-0.003870523)
2022-05-27T13:07:42Z;(-17.02547,2.171217,-1.182914);(2.236599,260.8499,356.797);(0.6484899,0.03392193,-0.76046,-0.003267737)
2022-05-27T13:07:42Z;(-17.01973,2.170804,-1.197663);(1.841803,253.6963,356.8348);(0.599745,0.03173225,-0.7995531,-0.003703652)
2022-05-27T13:07:42Z;(-17.00789,2.173213,-1.221513);(0.04549493,237.4217,356.0228);(0.4801121,0.03062519,-0.8765205,-0.01632193)
2022-05-27T13:07:42Z;(-16.99234,2.175593,-1.238344);(358.7021,221.6786,356.124);(0.3551635,0.02757707,-0.9341236,-0.02260885)
2022-05-27T13:07:42Z;(-16.98391,2.1755,-1.244036);(358.1414,213.9996,356.7534);(0.2917737,0.0223473,-0.9559304,-0.02378494)
2022-05-27T13:07:42Z;(-16.9829,2.175728,-1.241917);(357.8385,215.0775,357.3049);(0.3007907,0.01673727,-0.9532137,-0.02506488)
2022-05-27T13:07:43Z;(-16.97966,2.176913,-1.240646);(356.7212,213.2565,357.013);(0.2852319,0.01677907,-0.9576774,-0.03485896)
2022-05-27T13:07:43Z;(-16.97405,2.180588,-1.238749);(354.3786,209.3765,356.9714);(0.2519123,0.01310239,-0.9661472,-0.05410984)
2022-05-27T13:07:43Z;(-16.96725,2.185743,-1.235253);(350.5157,205.8653,357.9251);(0.2215437,-0.0009130631,-0.9714733,-0.08459947)
2022-05-27T13:07:43Z;(-16.9604,2.190062,-1.23218);(347.0028,202.0177,358.5941);(0.1883568,-0.009645409,-0.9754823,-0.1134156)
2022-05-27T13:07:43Z;(-16.95746,2.192097,-1.230801);(346.1473,199.2903,358.8954);(0.1651692,-0.01077081,-0.9788188,-0.1204866)
2022-05-27T13:07:43Z;(-16.95563,2.194752,-1.22823);(344.1878,197.9797,359.1483);(0.1537604,-0.01422112,-0.9784604,-0.1370066)
2022-05-27T13:07:43Z;(-16.95383,2.197199,-1.230394);(341.8643,196.2593,359.535);(0.139012,-0.01832026,-0.9776609,-0.1565851)
2022-05-27T13:07:43Z;(-16.95531,2.195215,-1.238784);(343.2591,196.1053,359.8587);(0.1384132,-0.01918435,-0.9796166,-0.1443082)
2022-05-27T13:07:43Z;(-16.95794,2.193551,-1.249261);(344.7175,196.4305,359.173);(0.1406699,-0.01192021,-0.9810609,-0.1326243)
2022-05-27T13:07:43Z;(-16.96063,2.191403,-1.259529);(346.5679,197.3822,359.0702);(0.1491271,-0.009705637,-0.981845,-0.1168197)
2022-05-27T13:07:44Z;(-16.9618,2.19115,-1.268086);(346.7719,197.8219,359.0398);(0.1529092,-0.009617817,-0.9814702,-0.1150764)
2022-05-27T13:07:44Z;(-16.96179,2.189209,-1.280957);(348.1505,198.6689,358.921);(0.1603641,-0.007499895,-0.9816015,-0.1033705)
2022-05-27T13:07:44Z;(-16.95837,2.189813,-1.387765);(348.5648,199.872,359.1224);(0.1709331,-0.00968348,-0.9802036,-0.09944333)
2022-05-27T13:07:44Z;(-16.96384,2.193547,-1.694859);(348.5623,200.9944,359.1514);(0.18055,-0.01090893,-0.9784774,-0.09931964)
2022-05-27T13:07:44Z;(-17.01365,2.197214,-2.046218);(348.445,202.2856,359.1319);(0.1915196,-0.01205878,-0.9762839,-0.1002212)
2022-05-27T13:07:44Z;(-17.13617,2.200702,-2.403888);(348.2385,203.6208,359.3269);(0.2030036,-0.01525091,-0.9737854,-0.1014838)
2022-05-27T13:07:44Z;(-17.32271,2.203036,-2.730882);(347.9752,204.2278,359.4921);(0.2082454,-0.01767123,-0.9724419,-0.1033353)
2022-05-27T13:07:44Z;(-17.54915,2.201721,-2.994261);(349.2191,204.1799,359.649);(0.2082387,-0.01669373,-0.9735513,-0.09249716)
2022-05-27T13:07:44Z;(-17.79608,2.197912,-3.306825);(352.4629,201.5874,0.3106563);(0.1870429,-0.01496604,-0.9801467,-0.06405678)
2022-05-27T13:07:44Z;(-17.86365,2.197369,-3.404318);(352.8211,199.342,0.6869981);(0.1680277,-0.01641551,-0.9837739,-0.06071084)
2022-05-27T13:07:45Z;(-17.81748,2.195362,-3.280074);(354.04,198.3678,0.8284124);(0.1597545,-0.01542403,-0.9857605,-0.05016739)
