time;position;rotationE;rotationQ
2022-05-21T12:48:04Z;(0.01667257,2.432319,0.6033031);(0.4797268,48.34522,359.7032);(-0.9123005,-0.002758554,-0.4094919,0.004077557)
2022-05-21T12:48:04Z;(0.02712461,2.434287,0.5964818);(0.5914002,53.62548,359.7089);(-0.8924649,-0.003460293,-0.4510802,0.004594879)
2022-05-21T12:48:05Z;(0.03900599,2.434866,0.5838417);(1.069388,59.06104,0.3353255);(-0.870065,-0.009561962,-0.4928397,0.00205361)
2022-05-21T12:48:05Z;(0.04999506,2.433158,0.5676947);(1.392349,62.67999,359.93);(-0.8540289,-0.0100599,-0.5200832,0.006841006)
2022-05-21T12:48:05Z;(0.05502996,2.434348,0.5522255);(2.21782,64.4044,0.2482532);(-0.8460346,-0.01753016,-0.5327721,0.008480495)
2022-05-21T12:48:05Z;(0.06282292,2.435488,0.5388789);(1.662368,65.46925,0.3478082);(-0.8411155,-0.01384359,-0.5406523,0.005291386)
2022-05-21T12:48:05Z;(0.07142159,2.436213,0.5249326);(1.610664,66.74643,0.9215485);(-0.8350579,-0.01616057,-0.5499239,0.001016194)
2022-05-21T12:48:05Z;(0.07758397,2.43621,0.5155203);(1.8083,67.34579,0.9654466);(-0.832157,-0.01780237,-0.5542514,0.001738218)
2022-05-21T12:48:05Z;(0.0847702,2.435909,0.5046447);(1.779235,67.77625,1.093819);(-0.8300726,-0.0182096,-0.5573574,0.0007337565)
2022-05-21T12:48:05Z;(0.1126632,2.435143,0.4735181);(1.871879,69.96755,1.381964);(-0.8192585,-0.02029551,-0.5730649,-0.000514688)
2022-05-21T12:48:05Z;(0.1837161,2.434985,0.3985944);(1.619899,73.94691,1.52771);(-0.7988768,-0.0193096,-0.6011808,-0.00214841)
2022-05-21T12:48:05Z;(0.2197638,2.435692,0.3559454);(1.580215,74.5611,1.598991);(-0.7956426,-0.01942199,-0.6054487,-0.002749591)
2022-05-21T12:48:06Z;(0.2234272,2.435235,0.3480327);(1.788718,73.1794,1.500364);(-0.8028798,-0.02033507,-0.5957927,-0.001207877)
2022-05-21T12:48:06Z;(0.2217502,2.435722,0.3470824);(1.652437,72.11716,1.472235);(-0.8083738,-0.01921748,-0.5883526,-0.001897961)
2022-05-21T12:48:06Z;(0.2184318,2.436842,0.3480509);(1.343525,71.22433,1.600812);(-0.8129373,-0.01766425,-0.5820655,-0.004529626)
2022-05-21T12:48:06Z;(0.2130212,2.436702,0.3545591);(1.27944,70.18596,1.572535);(-0.8181803,-0.01702322,-0.5746897,-0.004809142)
2022-05-21T12:48:06Z;(0.2256971,2.436209,0.3417551);(1.478186,70.68678,1.43328);(-0.8156614,-0.01775571,-0.5782505,-0.002740114)
2022-05-21T12:48:06Z;(0.255418,2.436826,0.3100346);(1.723615,72.27922,1.252902);(-0.8075398,-0.01859328,-0.5895201,4.123058E-05)
2022-05-21T12:48:06Z;(0.3033008,2.437535,0.2542091);(1.88716,75.07452,1.263017);(-0.7929122,-0.01977184,-0.6090137,0.001294332)
2022-05-21T12:48:06Z;(0.3523711,2.43837,0.193124);(2.084774,77.55199,1.29172);(-0.7795503,-0.02123997,-0.6259739,0.002606251)
2022-05-21T12:48:06Z;(0.3918231,2.438895,0.1411294);(2.355831,78.3148,1.141988);(-0.7753413,-0.0222309,-0.6311293,0.005254361)
2022-05-21T12:48:06Z;(0.3970142,2.438325,0.140452);(2.409632,76.19893,0.9330582);(-0.7868464,-0.02156899,-0.6167369,0.006567338)
2022-05-21T12:48:07Z;(0.397116,2.43797,0.1485905);(2.38663,72.93414,0.4865681);(-0.8040695,-0.01927106,-0.5941553,0.008963941)
2022-05-21T12:48:07Z;(0.3964185,2.43807,0.1543733);(2.486443,71.28527,0.6336203);(-0.8125335,-0.0208532,-0.5824842,0.008150555)
2022-05-21T12:48:07Z;(0.3829735,2.438542,0.1776696);(2.30171,68.1824,0.8296007);(-0.8280392,-0.02068982,-0.5602637,0.005263294)
2022-05-21T12:48:07Z;(0.3467915,2.437216,0.2289459);(2.418819,64.99191,0.8147194);(-0.8433008,-0.02162025,-0.5369803,0.005343831)
2022-05-21T12:48:07Z;(0.3310835,2.436049,0.2525106);(2.570544,63.3839,0.7590299);(-0.8507301,-0.02256414,-0.525082,0.006148952)
2022-05-21T12:48:07Z;(0.3249007,2.435028,0.2632399);(2.79316,62.88122,0.6806695);(-0.8529884,-0.02389124,-0.5213269,0.007646502)
2022-05-21T12:48:07Z;(0.3190037,2.43439,0.2709957);(2.983549,62.5118,0.6855156);(-0.8546342,-0.02535739,-0.518543,0.008395284)
2022-05-21T12:48:07Z;(0.3194307,2.434345,0.2693506);(2.985977,62.88057,0.7332792);(-0.8529641,-0.02556559,-0.5212796,0.008132365)
2022-05-21T12:48:07Z;(0.3320491,2.435123,0.2526583);(2.695558,64.49172,0.8577886);(-0.8456026,-0.02388556,-0.5332419,0.006220089)
2022-05-21T12:48:07Z;(0.3639342,2.435735,0.2112015);(2.817273,67.08955,0.9355968);(-0.8332855,-0.02499827,-0.5522358,0.00678105)
2022-05-21T12:48:08Z;(0.3974095,2.43671,0.1646623);(2.887859,69.09188,0.9365356);(-0.8234995,-0.02538773,-0.5666982,0.007559337)
2022-05-21T12:48:08Z;(0.4290078,2.437259,0.1170458);(2.882116,70.87695,0.890024);(-0.8145697,-0.02499089,-0.5794685,0.008255456)
2022-05-21T12:48:08Z;(0.4576714,2.436782,0.07077931);(2.942721,71.9623,0.8358214);(-0.8090321,-0.02506162,-0.5871581,0.009185165)
2022-05-21T12:48:08Z;(0.4791874,2.436434,0.03593995);(2.819597,72.35023,0.9522451);(-0.8070652,-0.02476281,-0.5898911,0.00781584)
2022-05-21T12:48:08Z;(0.5055266,2.434848,-0.005978405);(3.138637,72.69661,1.110688);(-0.8052463,-0.02779919,-0.5922285,0.008427284)
2022-05-21T12:48:08Z;(0.5309586,2.432927,-0.04552749);(3.692131,72.03497,1.267827);(-0.8085778,-0.03255698,-0.5874026,0.009997856)
2022-05-21T12:48:08Z;(0.5565625,2.432006,-0.08947065);(3.748798,71.96191,1.563134);(-0.8089661,-0.03447546,-0.5867862,0.008182896)
2022-05-21T12:48:08Z;(0.5824069,2.431005,-0.1355387);(3.798837,71.72032,1.448951);(-0.8101847,-0.0342632,-0.5851007,0.009173295)
2022-05-21T12:48:08Z;(0.6006101,2.430676,-0.1711297);(3.849925,71.11958,1.236362);(-0.8132135,-0.03359555,-0.5808953,0.01076149)
2022-05-21T12:48:08Z;(0.6028538,2.431295,-0.1720081);(3.201031,67.687,0.6866627);(-0.8303161,-0.02653363,-0.5565601,0.01058005)
2022-05-21T12:48:09Z;(0.6492268,2.430184,-0.2717166);(3.113012,71.26739,0.2998144);(-0.8124971,-0.02360046,-0.5823264,0.01369934)
2022-05-21T12:48:09Z;(0.7471533,2.432343,-0.5797796);(3.220266,81.43214,0.04060556);(-0.7576586,-0.0215283,-0.6520458,0.01806044)
2022-05-21T12:48:09Z;(0.7906125,2.440425,-0.9078668);(3.136767,91.85325,359.8894);(-0.6952991,-0.01834516,-0.7181984,0.02033478)
2022-05-21T12:48:09Z;(0.7773675,2.449464,-1.233161);(3.093112,100.7294,359.8671);(-0.6376415,-0.01632345,-0.7698594,0.02152455)
2022-05-21T12:48:09Z;(0.7732552,2.452169,-1.297253);(3.073475,99.5973,359.9333);(-0.6452314,-0.01686595,-0.7635159,0.02085853)
2022-05-21T12:48:09Z;(0.7756299,2.452429,-1.295527);(2.973488,99.56391,0.06246646);(-0.6454916,-0.01716918,-0.7633264,0.01946005)
2022-05-21T12:48:09Z;(0.7804129,2.452302,-1.287274);(3.127665,97.51425,359.5695);(-0.6589251,-0.01516731,-0.7517041,0.02299623)
2022-05-21T12:48:09Z;(0.7840925,2.452118,-1.279593);(3.450626,94.60566,359.3525);(-0.6776801,-0.01626546,-0.7347186,0.02595744)
2022-05-21T12:48:09Z;(0.790059,2.45138,-1.244939);(3.38097,90.73663,359.2256);(-0.702083,-0.01591792,-0.7114516,0.02573851)
2022-05-21T12:48:09Z;(0.7829338,2.442966,-0.8905177);(3.265567,75.3211,359.1581);(-0.7911738,-0.01806939,-0.6108833,0.02322211)
2022-05-21T12:48:10Z;(0.6535042,2.43219,-0.40986);(3.19902,58.99558,359.0834);(-0.8698978,-0.02035697,-0.4923767,0.02070311)
2022-05-21T12:48:10Z;(0.6174673,2.429926,-0.3127086);(2.928555,58.53349,359.0802);(-0.8719399,-0.0183685,-0.4888797,0.01949173)
2022-05-21T12:48:10Z;(0.617094,2.430051,-0.3071946);(2.746686,59.0081,359.1838);(-0.8699648,-0.01735179,-0.4924797,0.01800019)
2022-05-21T12:48:10Z;(0.6171259,2.430025,-0.3054693);(2.593791,58.78812,359.2012);(-0.870943,-0.01629858,-0.4908133,0.01718012)
2022-05-21T12:48:10Z;(0.6173345,2.429928,-0.3037869);(2.639016,58.67624,359.2791);(-0.8714241,-0.01699251,-0.4899492,0.01676488)
2022-05-21T12:48:10Z;(0.6175544,2.430167,-0.3035572);(2.630182,58.65252,359.2725);(-0.8715263,-0.01690031,-0.4897702,0.01677427)
2022-05-21T12:48:10Z;(0.615822,2.43018,-0.3042917);(2.788154,58.69887,359.3829);(-0.8713118,-0.01856714,-0.4900967,0.01661683)
2022-05-21T12:48:10Z;(0.6112372,2.431208,-0.3083673);(2.763276,58.73109,359.3442);(-0.8711736,-0.01820791,-0.4903494,0.01680951)
2022-05-21T12:48:10Z;(0.6049195,2.43225,-0.3125395);(2.042572,58.65222,359.4862);(-0.8716598,-0.01334373,-0.4897667,0.01263833)
2022-05-21T12:48:10Z;(0.594257,2.433161,-0.3125293);(1.51041,58.26242,359.4607);(-0.8733914,-0.009222092,-0.4868178,0.01052713)
2022-05-21T12:48:11Z;(0.588604,2.433553,-0.3159412);(1.719105,58.3485,359.6043);(-0.8730124,-0.01141518,-0.4874547,0.01032745)
2022-05-21T12:48:11Z;(0.5905647,2.43268,-0.3313941);(1.667442,59.17382,359.3942);(-0.8694656,-0.01004318,-0.4937509,0.01178108)
2022-05-21T12:48:11Z;(0.5993819,2.432157,-0.3598273);(2.008998,60.32283,359.3044);(-0.8644112,-0.01210778,-0.5024434,0.01405557)
2022-05-21T12:48:11Z;(0.6076158,2.432705,-0.3883533);(1.878471,60.7904,359.2963);(-0.8623732,-0.01103218,-0.5059709,0.01358964)
2022-05-21T12:48:11Z;(0.6170151,2.432634,-0.4148679);(1.834848,61.01469,359.1888);(-0.8613744,-0.01020105,-0.5076686,0.01422662)
2022-05-21T12:48:11Z;(0.6264572,2.431363,-0.4392123);(2.298543,60.93688,359.2566);(-0.8616511,-0.01399831,-0.5070631,0.01576044)
2022-05-21T12:48:11Z;(0.6346426,2.430168,-0.4591395);(2.63987,60.59551,359.2425);(-0.8630904,-0.01655429,-0.5044803,0.01732713)
2022-05-21T12:48:11Z;(0.6437945,2.428169,-0.4849258);(2.723892,60.37357,359.0208);(-0.864013,-0.0162488,-0.5028358,0.01933496)
2022-05-21T12:48:11Z;(0.6458115,2.426853,-0.5141345);(2.885724,60.63174,358.6062);(-0.8627636,-0.01559761,-0.5048338,0.02320565)
2022-05-21T12:48:11Z;(0.6400573,2.430297,-0.5476219);(2.111394,59.99475,358.7493);(-0.8657491,-0.01049961,-0.5000198,0.01866163)
2022-05-21T12:48:12Z;(0.6296977,2.429087,-0.582929);(1.112769,58.17752,359.0948);(-0.8737619,-0.004645349,-0.4861929,0.01162338)
2022-05-21T12:48:12Z;(0.625271,2.427162,-0.6127179);(2.196627,57.26814,359.3158);(-0.8774665,-0.01396266,-0.4792177,0.01442501)
2022-05-21T12:48:12Z;(0.6234128,2.42803,-0.648226);(1.549518,58.61542,358.9154);(-0.8718219,-0.007157925,-0.4895447,0.01487098)
2022-05-21T12:48:12Z;(0.6187248,2.429446,-0.6774371);(2.344662,59.3368,358.956);(-0.8685944,-0.01326811,-0.4950173,0.01804121)
2022-05-21T12:48:12Z;(0.6145673,2.434159,-0.7006972);(1.361584,58.83685,359.3923);(-0.8709511,-0.007744865,-0.4911971,0.01045516)
2022-05-21T12:48:12Z;(0.6127078,2.435286,-0.7223036);(1.254069,58.08595,358.9634);(-0.8741197,-0.005176019,-0.4855031,0.01322027)
2022-05-21T12:48:12Z;(0.612314,2.437396,-0.745);(0.8654941,57.9757,358.687);(-0.8745982,-0.001053756,-0.4846543,0.01368184)
2022-05-21T12:48:12Z;(0.6132821,2.439905,-0.7628083);(0.470101,58.23546,358.9031);(-0.8735551,0.001074031,-0.4866137,0.01035849)
2022-05-21T12:48:12Z;(0.6135427,2.441928,-0.7715615);(0.0217076,57.35204,359.1245);(-0.8773208,0.003499756,-0.4798436,0.006793554)
2022-05-21T12:48:12Z;(0.6121387,2.442206,-0.765983);(359.9714,55.77516,358.9643);(-0.883832,0.004448275,-0.4677171,0.00787148)
2022-05-21T12:48:13Z;(0.6121198,2.442001,-0.7611184);(359.8612,54.56801,358.9076);(-0.8887095,0.005446555,-0.4583701,0.00791732)
2022-05-21T12:48:13Z;(0.6124309,2.44175,-0.75705);(359.9662,54.11779,358.9871);(-0.8905057,0.004283896,-0.454886,0.007737557)
2022-05-21T12:48:13Z;(0.6114355,2.441163,-0.7527916);(0.1738998,53.38406,358.9424);(-0.8933885,0.002789933,-0.4491876,0.008927347)
2022-05-21T12:48:13Z;(0.6097502,2.441646,-0.7493793);(359.9862,52.94173,359.0562);(-0.8951312,0.003778619,-0.4457267,0.007318993)
2022-05-21T12:48:13Z;(0.6083474,2.441717,-0.7464604);(359.9079,52.89965,359.1286);(-0.8953013,0.004106602,-0.4453955,0.006450743)
2022-05-21T12:48:13Z;(0.6068728,2.441123,-0.7431083);(0.1253345,52.82338,359.1917);(-0.8955948,0.002157917,-0.4448135,0.006803679)
2022-05-21T12:48:13Z;(0.604273,2.441178,-0.7387612);(0.1074642,52.95487,359.3975);(-0.8950952,0.001504701,-0.4458434,0.005124338)
2022-05-21T12:48:13Z;(0.6007789,2.441492,-0.7337406);(359.9564,52.90862,359.5422);(-0.8952835,0.002120581,-0.4454791,0.003406811)
2022-05-21T12:48:13Z;(0.5966232,2.441843,-0.7270413);(359.8933,52.39977,359.6645);(-0.8972563,0.002128537,-0.4414995,0.002216107)
2022-05-21T12:48:13Z;(0.5926783,2.441877,-0.7202591);(359.7819,51.70411,359.6376);(-0.8999195,0.00309141,-0.4360405,0.002015868)
2022-05-21T12:48:14Z;(0.589087,2.441817,-0.7134128);(359.7462,51.07314,359.608);(-0.9023061,0.003472567,-0.4310767,0.002131876)
2022-05-21T12:48:14Z;(0.5854544,2.441702,-0.7039741);(359.6778,50.58195,359.6703);(-0.9041459,0.00377172,-0.4272046,0.001400416)
2022-05-21T12:48:14Z;(0.5858974,2.441137,-0.7028815);(359.8363,50.56243,359.667);(-0.9042197,0.002532866,-0.4270555,0.002017363)
2022-05-21T12:48:14Z;(0.5878044,2.440631,-0.7036366);(0.001670195,50.78858,359.6492);(-0.9033738,0.001299573,-0.4288431,0.002771586)
2022-05-21T12:48:14Z;(0.5899568,2.440176,-0.7048928);(0.09271771,51.00851,359.6289);(-0.9025471,0.0006642553,-0.4305781,0.003271499)
2022-05-21T12:48:14Z;(0.5900537,2.439883,-0.699802);(0.1377564,50.59297,359.5732);(-0.9040998,0.0005045171,-0.4273031,0.003880814)
2022-05-21T12:48:14Z;(0.5971806,2.439806,-0.7170312);(0.1359497,52.50422,359.4818);(-0.8968443,0.0009361461,-0.4423217,0.004580289)
2022-05-21T12:48:14Z;(0.6205136,2.441168,-0.7933683);(0.2337507,56.46008,359.443);(-0.8810387,0.0005021717,-0.473015,0.005247799)
2022-05-21T12:48:14Z;(0.6436808,2.442963,-0.9035689);(0.4827601,61.82832,359.4214);(-0.8579084,-0.001020501,-0.5137603,0.006495885)
2022-05-21T12:48:14Z;(0.6578379,2.445698,-1.020555);(0.626736,66.08759,359.401);(-0.8382145,-0.001734423,-0.5452883,0.007363768)
2022-05-21T12:48:15Z;(0.6602867,2.446419,-1.039549);(0.5600269,66.19714,359.4502);(-0.8376999,-0.001474151,-0.5460879,0.006687902)
2022-05-21T12:48:15Z;(0.6606889,2.446387,-1.041025);(0.6697782,66.15707,359.3945);(-0.8378804,-0.002013482,-0.545797,0.007617717)
2022-05-21T12:48:15Z;(0.6606892,2.446426,-1.041392);(0.6107837,66.16933,359.3654);(-0.8378239,-0.001442907,-0.5458863,0.007549355)
2022-05-21T12:48:15Z;(0.6606097,2.447721,-1.087394);(0.4919111,69.06246,359.3709);(-0.8237841,-0.0004243145,-0.566861,0.006956094)
2022-05-21T12:48:15Z;(0.6531243,2.451037,-1.227922);(0.660846,75.31429,359.3189);(-0.7916327,-0.0009342241,-0.6109413,0.008228743)
2022-05-21T12:48:15Z;(0.6468469,2.453146,-1.275427);(0.6179883,75.24731,359.239);(-0.7919868,-0.0002173092,-0.6104782,0.008551909)
2022-05-21T12:48:15Z;(0.645844,2.453425,-1.277315);(0.5184042,75.68031,359.4727);(-0.7896961,-0.0007495168,-0.6134644,0.006409463)
2022-05-21T12:48:15Z;(0.6454146,2.453537,-1.279431);(0.6288886,77.13085,359.8259);(-0.7818789,-0.003343771,-0.6234043,0.004609454)
2022-05-21T12:48:15Z;(0.6440097,2.453731,-1.281156);(0.469887,77.66046,359.8122);(-0.7789954,-0.002166791,-0.627014,0.003847714)
2022-05-21T12:48:15Z;(0.6417779,2.454561,-1.28566);(0.2279711,77.9986,359.7646);(-0.7771479,-0.0002536548,-0.6293115,0.002848018)
2022-05-21T12:48:16Z;(0.6396589,2.454593,-1.291118);(0.3460375,78.77535,359.6074);(-0.7728556,-0.0001599167,-0.6345657,0.004563966)
2022-05-21T12:48:16Z;(0.6381837,2.454478,-1.29546);(0.3945054,79.19687,359.5583);(-0.7705118,-0.000195737,-0.6374046,0.00516448)
2022-05-21T12:48:16Z;(0.6363301,2.454466,-1.299013);(0.4532056,79.33552,359.536);(-0.7697363,-0.0004595239,-0.6383368,0.005641552)
2022-05-21T12:48:16Z;(0.6344191,2.454689,-1.301814);(0.4360555,79.08489,359.4958);(-0.7711294,-0.0001330955,-0.6366518,0.005815786)
2022-05-21T12:48:16Z;(0.6333042,2.454803,-1.300434);(0.3210294,78.27782,359.4494);(-0.7755975,0.0008598301,-0.6312033,0.005494866)
2022-05-21T12:48:16Z;(0.6320845,2.454871,-1.297593);(0.2750172,77.33281,359.3451);(-0.7807733,0.001696938,-0.6247836,0.005961891)
2022-05-21T12:48:16Z;(0.6308028,2.455047,-1.293575);(0.1024157,75.28429,358.9854);(-0.7918044,0.004699523,-0.6107098,0.007556532)
2022-05-21T12:48:16Z;(0.5998968,2.458682,-1.432294);(359.7663,83.48718,358.5582);(-0.7460882,0.009898941,-0.6657249,0.008029882)
2022-05-21T12:48:16Z;(0.4519081,2.44541,-1.779827);(359.6362,100.0471,358.3243);(-0.642436,0.0132444,-0.7661931,0.006962104)
2022-05-21T12:48:16Z;(0.2020523,2.43402,-2.076443);(359.5067,116.0403,358.1274);(-0.5296052,0.01614047,-0.848076,0.00500354)
2022-05-21T12:48:17Z;(0.1182303,2.437261,-2.148172);(359.4261,116.0374,358.167);(-0.529636,0.016219,-0.8480595,0.004224428)
2022-05-21T12:48:17Z;(0.1123911,2.437964,-2.152262);(359.2002,115.5413,358.24);(-0.5333243,0.01671308,-0.8457425,0.002286992)
2022-05-21T12:48:17Z;(0.1119155,2.438927,-2.152321);(358.8808,115.6679,358.4633);(-0.5324123,0.01654998,-0.8463228,-0.001128155)
2022-05-21T12:48:17Z;(0.1309062,2.439153,-2.137148);(358.6903,112.6875,358.5453);(-0.5542488,0.01689927,-0.8321759,-0.002477601)
2022-05-21T12:48:17Z;(0.3111647,2.4338,-1.963407);(358.7362,98.09681,358.5701);(-0.6554342,0.01665151,-0.7550685,-0.0001507225)
2022-05-21T12:48:17Z;(0.5089926,2.449988,-1.646983);(358.8226,80.14725,358.4819);(-0.7651979,0.01638948,-0.6435768,0.003523133)
2022-05-21T12:48:17Z;(0.6016072,2.457784,-1.303197);(359.0342,65.02151,358.42);(-0.843243,0.01451626,-0.5372898,0.007096968)
2022-05-21T12:48:17Z;(0.6098839,2.455044,-1.243264);(359.2632,64.76692,358.5372);(-0.8444402,0.01226599,-0.535459,0.007336209)
2022-05-21T12:48:17Z;(0.6095986,2.45479,-1.240805);(359.4011,65.03685,358.6545);(-0.8431819,0.01071842,-0.5374746,0.00709127)
2022-05-21T12:48:17Z;(0.6089904,2.454833,-1.240244);(359.3308,64.88372,358.5458);(-0.8438936,0.01173549,-0.5363286,0.007576873)
2022-05-21T12:48:18Z;(0.6080607,2.45491,-1.238923);(359.3566,64.6753,358.7216);(-0.8448781,0.0107113,-0.534813,0.006422688)
2022-05-21T12:48:18Z;(0.6073536,2.45494,-1.238244);(359.3676,64.55585,358.7743);(-0.8454378,0.01037774,-0.533938,0.006096355)
2022-05-21T12:48:18Z;(0.6071475,2.455034,-1.225845);(359.2578,63.0293,358.8293);(-0.8524787,0.0108614,-0.5226219,0.005323301)
2022-05-21T12:48:18Z;(0.6049635,2.452231,-1.105476);(359.2537,56.10091,358.9428);(-0.8825058,0.01008562,-0.4701659,0.005079076)
2022-05-21T12:48:18Z;(0.5938337,2.448775,-0.9950538);(359.4379,52.22376,358.8546);(-0.8979023,0.008802999,-0.4400541,0.006816015)
2022-05-21T12:48:18Z;(0.5929248,2.448167,-0.9859084);(359.5029,52.62478,358.9052);(-0.8963596,0.008123183,-0.4432035,0.006641583)
2022-05-21T12:48:18Z;(0.5930061,2.44808,-0.9858382);(359.4975,52.83484,358.8464);(-0.8955421,0.00840573,-0.4448411,0.007064367)
2022-05-21T12:48:18Z;(0.5933638,2.447839,-0.9858221);(359.5283,52.99966,358.8437);(-0.894901,0.008186125,-0.4461315,0.007193657)
2022-05-21T12:48:18Z;(0.5936445,2.447893,-0.9856781);(359.5365,53.10403,358.8345);(-0.8944935,0.008164281,-0.4469465,0.007290194)
2022-05-21T12:48:18Z;(0.5938379,2.447755,-0.9857458);(359.5727,53.25981,358.8896);(-0.8938885,0.007676243,-0.4481693,0.006990725)
2022-05-21T12:48:19Z;(0.5943002,2.447484,-0.9857211);(359.6,53.29008,358.9326);(-0.8937724,0.007296575,-0.4484105,0.006760002)
2022-05-21T12:48:19Z;(0.595161,2.447269,-0.9856695);(359.6831,53.39203,358.8463);(-0.8933665,0.006993726,-0.4492075,0.007752198)
2022-05-21T12:48:19Z;(0.5956892,2.446949,-0.9855165);(359.7842,53.46893,358.8738);(-0.8930646,0.006102472,-0.4498173,0.007930126)
2022-05-21T12:48:19Z;(0.5962937,2.446548,-0.9852477);(359.9211,53.61181,358.8195);(-0.8924948,0.005260115,-0.4509391,0.008884244)
2022-05-21T12:48:19Z;(0.5964875,2.446249,-0.9848856);(0.01212097,53.71446,358.9713);(-0.8920985,0.003961104,-0.4517515,0.008056355)
2022-05-21T12:48:19Z;(0.5962415,2.446489,-0.9847536);(359.9302,53.79352,359.0319);(-0.8917934,0.004364776,-0.4523634,0.007259109)
2022-05-21T12:48:19Z;(0.5963925,2.446266,-0.9847921);(0.03541624,53.85961,359.0447);(-0.8915299,0.003500174,-0.4528851,0.007572725)
2022-05-21T12:48:19Z;(0.5962992,2.446137,-0.9848479);(0.01373781,53.85982,358.983);(-0.8915257,0.003912387,-0.4528833,0.007966465)
2022-05-21T12:48:19Z;(0.5961752,2.44638,-0.9850211);(359.958,53.89874,359.0367);(-0.891377,0.004136218,-0.4531841,0.007327624)
2022-05-21T12:48:19Z;(0.5866408,2.446596,-0.9843308);(359.9249,53.91568,359.0833);(-0.8913138,0.004211117,-0.4533153,0.006833449)
2022-05-21T12:48:20Z;(0.5814841,2.446496,-0.9836733);(0.02333459,53.9374,359.085);(-0.8912252,0.003439858,-0.4534906,0.007209236)
2022-05-21T12:48:20Z;(0.6391577,2.443918,-0.9442055);(0.01428825,53.90204,359.1437);(-0.891369,0.003275559,-0.4532168,0.00671736)
2022-05-21T12:48:20Z;(1.015135,2.431014,-0.7036619);(0.04653742,54.01377,359.1389);(-0.8909254,0.003050701,-0.4540875,0.006879869)
2022-05-21T12:48:20Z;(1.267629,2.43419,-0.5427535);(0.07850969,53.96251,359.1559);(-0.8911283,0.002731484,-0.453691,0.006875228)
