time;position;rotationE;rotationQ
2022-05-21T21:14:31Z;(4.719876,2.374436,1.747297);(10.95439,342.2555,357.9207);(0.9836287,0.09707761,-0.1517914,-0.003126461)
2022-05-21T21:14:31Z;(4.710895,2.374323,1.736121);(10.3918,327.4219,358.5028);(0.9561649,0.09056823,-0.2781714,0.01290936)
2022-05-21T21:14:31Z;(4.696744,2.37532,1.714472);(9.885604,309.9791,358.7549);(0.9032031,0.08265409,-0.4203378,0.0266151)
2022-05-21T21:14:31Z;(4.686028,2.37656,1.683519);(9.140408,288.6819,358.9093);(0.8103225,0.07026858,-0.5804643,0.03873961)
2022-05-21T21:14:31Z;(4.687555,2.376659,1.653187);(9.09595,272.6878,358.8296);(0.7217399,0.06439406,-0.6875327,0.04736992)
2022-05-21T21:14:31Z;(4.687553,2.377135,1.647335);(9.137448,270.951,359.3175);(0.7110054,0.06095174,-0.6986353,0.0516216)
2022-05-21T21:14:31Z;(4.687631,2.377023,1.646301);(9.130641,270.1224,359.1609);(0.7060086,0.0614968,-0.7036785,0.05105423)
2022-05-21T21:14:31Z;(4.673983,2.376899,1.64577);(8.856244,270.5103,359.5639);(0.7083303,0.05750753,-0.7016356,0.05165584)
2022-05-21T21:14:31Z;(4.373546,2.368895,1.630366);(8.927608,270.1226,359.5782);(0.7059129,0.05768406,-0.7040001,0.05237682)
2022-05-21T21:14:31Z;(3.988697,2.355773,1.571636);(9.133174,269.6193,359.6524);(0.7026845,0.05825579,-0.7070264,0.05435358)
2022-05-21T21:14:32Z;(3.680803,2.348642,1.447293);(8.969771,269.4655,359.6343);(0.7018194,0.05729454,-0.708043,0.05331068)
2022-05-21T21:14:32Z;(3.416019,2.34389,1.293875);(8.682319,268.9737,359.6558);(0.6988941,0.0551795,-0.7112022,0.05190264)
2022-05-21T21:14:32Z;(3.209904,2.336189,1.125418);(8.416598,267.6406,359.7006);(0.6906677,0.0526899,-0.7194346,0.05114234)
2022-05-21T21:14:32Z;(3.006194,2.336309,0.951658);(8.248679,267.111,359.7784);(0.6873717,0.0509557,-0.7227335,0.05079243)
2022-05-21T21:14:32Z;(2.75778,2.350494,0.7947006);(8.018668,267.6491,0.03590302);(0.6907418,0.04819006,-0.7197132,0.05066042)
2022-05-21T21:14:32Z;(2.427781,2.359961,0.6275666);(7.625808,268.2452,0.1052032);(0.6946111,0.04563849,-0.7163046,0.04837384)
2022-05-21T21:14:32Z;(2.137569,2.355601,0.4976137);(7.907163,268.6705,359.8884);(0.6972399,0.04887985,-0.7135136,0.04863707)
2022-05-21T21:14:32Z;(1.833584,2.349787,0.3761376);(8.173939,268.9343,359.556);(0.6989104,0.052683,-0.7116389,0.04815456)
2022-05-21T21:14:32Z;(1.524547,2.3425,0.257867);(8.087544,268.9333,359.3883);(0.6990089,0.05319735,-0.7116076,0.04659531)
2022-05-21T21:14:32Z;(1.216897,2.337248,0.141068);(8.131771,269.1047,359.4449);(0.7000313,0.05318557,-0.7105671,0.04713632)
2022-05-21T21:14:33Z;(0.8149571,2.331183,0.0462276);(8.456471,287.273,359.315);(0.8033271,0.06290587,-0.5909265,0.03891348)
2022-05-21T21:14:33Z;(0.4642596,2.32373,0.0356747);(8.700597,288.927,359.1968);(0.8116903,0.0657867,-0.5790998,0.03839947)
2022-05-21T21:14:33Z;(0.1205466,2.313688,0.02924589);(8.823791,288.3665,359.0695);(0.8088285,0.06711451,-0.5829353,0.03845013)
2022-05-21T21:14:33Z;(-0.2166639,2.303214,0.01733274);(8.888263,287.1093,359.1704);(0.8023171,0.06661845,-0.5918033,0.04022428)
2022-05-21T21:14:33Z;(-0.5462387,2.314516,-0.00645044);(8.719995,285.5112,359.1996);(0.7940595,0.06473213,-0.6030272,0.04046537)
2022-05-21T21:14:33Z;(-0.8607486,2.32464,-0.05607295);(8.45724,283.1591,359.276);(0.7816131,0.06168495,-0.6193581,0.04088406)
2022-05-21T21:14:33Z;(-1.204794,2.335923,-0.1565482);(7.75044,278.5659,359.5525);(0.7563741,0.05376559,-0.6506272,0.04113319)
2022-05-21T21:14:33Z;(-1.452896,2.343924,-0.2975095);(6.580101,265.4777,1.880768);(0.6767564,0.02690933,-0.7337846,0.05326498)
2022-05-21T21:14:33Z;(-1.68738,2.347461,-0.5206788);(6.52762,249.8317,3.159012);(0.5699404,0.01000905,-0.8192506,0.06241865)
2022-05-21T21:14:33Z;(-1.828467,2.351275,-0.7188205);(7.251118,241.5185,4.419183);(0.5079335,-0.0007483065,-0.8582132,0.07397838)
2022-05-21T21:14:34Z;(-2.010666,2.338014,-1.036548);(7.651798,234.4187,5.168139);(0.4530846,-0.009528344,-0.887833,0.07984988)
2022-05-21T21:14:34Z;(-2.147458,2.334071,-1.298104);(8.051708,233.0226,4.972163);(0.4421284,-0.007410787,-0.8931575,0.08207944)
2022-05-21T21:14:34Z;(-2.312043,2.318139,-1.617572);(8.083802,231.9832,5.23155);(0.4338028,-0.0100625,-0.897098,0.08324154)
2022-05-21T21:14:34Z;(-2.44369,2.304192,-1.878742);(8.108748,230.4861,5.074322);(0.4221442,-0.00981744,-0.9026933,0.08271974)
2022-05-21T21:14:34Z;(-2.598639,2.301455,-2.197943);(8.389132,229.9098,4.432152);(0.4178958,-0.004127657,-0.9047287,0.08253593)
2022-05-21T21:14:34Z;(-2.745601,2.320589,-2.460266);(8.307034,232.3093,3.134321);(0.4376952,0.007430531,-0.8957884,0.0770121)
2022-05-21T21:14:34Z;(-3.040272,2.349545,-2.703841);(7.392674,253.8744,1.971985);(0.5987135,0.02501028,-0.7981807,0.06184115)
2022-05-21T21:14:34Z;(-3.388012,2.366917,-2.785085);(7.674555,271.5884,1.936748);(0.7143423,0.03620904,-0.6963859,0.05874242)
2022-05-21T21:14:34Z;(-3.775862,2.378772,-2.75762);(8.032176,282.4781,0.1718669);(0.7777832,0.05367529,-0.6246167,0.04501458)
2022-05-21T21:14:34Z;(-4.182366,2.373665,-2.656167);(8.07793,291.4634,358.4637);(0.8248153,0.06573294,-0.5608395,0.0286043)
2022-05-21T21:14:35Z;(-4.579097,2.349342,-2.471194);(8.535604,300.3042,358.6171);(0.8653286,0.07053149,-0.4955041,0.0265973)
2022-05-21T21:14:35Z;(-4.933826,2.328066,-2.315431);(8.697664,297.3865,358.9268);(0.8522695,0.06963714,-0.5174941,0.03142191)
2022-05-21T21:14:35Z;(-5.287162,2.317847,-2.230632);(8.700291,294.9233,359.3412);(0.8408234,0.06702746,-0.5359381,0.0359643)
2022-05-21T21:14:35Z;(-5.619401,2.312987,-2.202667);(8.808983,293.5178,359.4453);(0.8340954,0.06687578,-0.5462269,0.03806038)
2022-05-21T21:14:35Z;(-5.925983,2.310335,-2.207098);(8.50945,297.1043,359.4611);(0.8509368,0.06573927,-0.5199813,0.03470569)
2022-05-21T21:14:35Z;(-6.224996,2.30803,-2.22062);(7.670599,306.5131,359.6405);(0.8911203,0.06114171,-0.448799,0.0273044)
2022-05-21T21:14:35Z;(-6.476963,2.310491,-2.213048);(7.116826,312.1843,359.0858);(0.9126073,0.0599658,-0.4040202,0.01787337)
2022-05-21T21:14:35Z;(-6.733263,2.306482,-2.189695);(6.981082,314.3507,359.0109);(0.9201559,0.05945627,-0.386694,0.01567586)
2022-05-21T21:14:35Z;(-7.02817,2.297616,-2.155125);(7.096305,314.947,358.6879);(0.9221427,0.06153997,-0.381697,0.01315206)
2022-05-21T21:14:35Z;(-7.290141,2.309061,-2.123015);(7.266063,315.0922,358.742);(0.9225402,0.06274278,-0.3805063,0.01407549)
2022-05-21T21:14:36Z;(-7.555371,2.330415,-2.085855);(7.354854,315.3513,358.8506);(0.9233416,0.06313106,-0.3784528,0.01510238)
2022-05-21T21:14:36Z;(-7.876774,2.340576,-2.014477);(7.326408,313.9034,359.2668);(0.9184361,0.06129005,-0.3903233,0.01913767)
2022-05-21T21:14:36Z;(-8.175206,2.342499,-1.960425);(7.168881,308.8916,0.1194115);(0.9003842,0.05595503,-0.430579,0.02790695)
2022-05-21T21:14:36Z;(-8.451121,2.344879,-1.95422);(6.900223,300.8498,1.204389);(0.8677729,0.04715772,-0.4931924,0.03882491)
2022-05-21T21:14:36Z;(-8.702871,2.347644,-2.019341);(7.066317,293.4785,1.810463);(0.8339559,0.04287607,-0.5481532,0.04698007)
2022-05-21T21:14:36Z;(-8.940207,2.350041,-2.111645);(7.121478,290.5943,2.312521);(0.819648,0.03958219,-0.5691359,0.05190895)
2022-05-21T21:14:36Z;(-9.172409,2.353648,-2.211998);(6.856082,289.5004,2.677444);(0.8141538,0.03535818,-0.5770929,0.05354583)
2022-05-21T21:14:36Z;(-9.434916,2.357103,-2.330806);(6.860609,288.2802,2.299136);(0.8081337,0.03675149,-0.5856108,0.05127469)
2022-05-21T21:14:36Z;(-9.667558,2.359824,-2.43489);(7.301071,287.2052,1.739782);(0.8026214,0.04225364,-0.5928883,0.04997218)
2022-05-21T21:14:36Z;(-9.948049,2.362665,-2.502461);(7.37018,287.0871,1.06519);(0.8022559,0.04618077,-0.5934379,0.0456508)
2022-05-21T21:14:37Z;(-10.25892,2.365469,-2.540835);(7.645617,287.7788,0.4400699);(0.8059263,0.05160366,-0.588237,0.04238766)
2022-05-21T21:14:37Z;(-10.58358,2.357809,-2.561923);(7.756671,288.5511,359.8907);(0.8100124,0.05546679,-0.5824981,0.03872004)
2022-05-21T21:14:37Z;(-10.95751,2.347459,-2.577698);(7.896153,289.4031,359.3733);(0.8144218,0.05934579,-0.576148,0.03533205)
2022-05-21T21:14:37Z;(-11.28612,2.338533,-2.586859);(7.851377,290.0483,359.1408);(0.8177424,0.06038431,-0.5714496,0.03311431)
2022-05-21T21:14:37Z;(-11.61625,2.329987,-2.590598);(7.953738,290.9033,359.1423);(0.8219359,0.06135569,-0.5652926,0.03317979)
2022-05-21T21:14:37Z;(-11.94912,2.326924,-2.587487);(8.12814,291.7265,359.3213);(0.8258406,0.06197532,-0.5594014,0.03488017)
2022-05-21T21:14:37Z;(-12.28218,2.321075,-2.577429);(8.391884,292.4139,359.3638);(0.8290375,0.06388459,-0.5543582,0.03609354)
2022-05-21T21:14:37Z;(-12.61931,2.309174,-2.555591);(8.43409,294.2533,359.3347);(0.8378159,0.06490147,-0.5409468,0.03505019)
2022-05-21T21:14:37Z;(-13.0029,2.310542,-2.526769);(8.64046,294.2785,359.2128);(0.8378659,0.06699249,-0.5406098,0.03511962)
2022-05-21T21:14:37Z;(-13.30264,2.311846,-2.502879);(8.663534,294.6427,359.1663);(0.8395818,0.06749121,-0.5379077,0.03467401)
2022-05-21T21:14:38Z;(-13.68733,2.313754,-2.46728);(8.677894,295.812,358.9938);(0.8450696,0.06874407,-0.5292042,0.03277784)
2022-05-21T21:14:38Z;(-14.02117,2.306035,-2.425935);(8.735764,297.9481,358.8194);(0.8548041,0.0705553,-0.5132295,0.03045017)
2022-05-21T21:14:38Z;(-14.35227,2.292796,-2.372666);(8.72974,300.1786,358.7623);(0.8646488,0.07133676,-0.4964619,0.02861381)
2022-05-21T21:14:38Z;(-14.68008,2.28359,-2.305611);(8.585854,303.0068,358.2709);(0.8768191,0.07295787,-0.4747209,0.02248639)
2022-05-21T21:14:38Z;(-15.00259,2.281947,-2.219268);(8.485341,306.9473,358.1759);(0.8926902,0.07327386,-0.4442751,0.01883367)
2022-05-21T21:14:38Z;(-15.36548,2.279287,-2.094675);(8.704435,310.6055,357.8439);(0.9063443,0.07677198,-0.415248,0.01465821)
2022-05-21T21:14:38Z;(-15.68063,2.278963,-1.968095);(9.029204,312.9403,357.6428);(0.9144607,0.08033939,-0.396419,0.01261729)
2022-05-21T21:14:38Z;(-15.99342,2.279465,-1.832764);(9.115991,313.8461,357.8332);(0.9174947,0.08048369,-0.389275,0.01380372)
2022-05-21T21:14:38Z;(-16.30806,2.279957,-1.693925);(9.107977,314.3249,358.2039);(0.9190694,0.07922921,-0.3857004,0.01641333)
2022-05-21T21:14:38Z;(-16.62103,2.273156,-1.556546);(9.168485,314.1779,358.0618);(0.9185585,0.08017229,-0.3867556,0.01558126)
2022-05-21T21:14:39Z;(-16.93957,2.263296,-1.420982);(9.093877,313.2381,358.6886);(0.9152977,0.07728858,-0.3947355,0.02098676)
2022-05-21T21:14:39Z;(-17.30609,2.25811,-1.271639);(9.323866,311.8694,359.2459);(0.910259,0.07688501,-0.405931,0.0271528)
2022-05-21T21:14:39Z;(-17.62415,2.252702,-1.142058);(9.921635,312.8087,359.3843);(0.9131329,0.08138606,-0.3983489,0.02970816)
2022-05-21T21:14:39Z;(-17.9337,2.250489,-0.9989572);(9.968669,317.2648,359.085);(0.9279637,0.08380684,-0.3623147,0.02424722)
2022-05-21T21:14:39Z;(-18.22373,2.259924,-0.8312932);(9.944407,323.3505,359.0484);(0.945911,0.08487535,-0.3125259,0.01939607)
2022-05-21T21:14:39Z;(-18.49671,2.271103,-0.6319267);(9.577209,329.0887,358.5042);(0.9606814,0.08392043,-0.2644888,0.009707227)
2022-05-21T21:14:39Z;(-18.73976,2.283648,-0.3956397);(9.180746,336.3477,357.9505);(0.9757715,0.08197375,-0.2028523,-0.001049628)
2022-05-21T21:14:39Z;(-18.88183,2.291444,-0.2303156);(9.310742,343.1175,357.2545);(0.9859061,0.08376504,-0.1443453,-0.01170839)
2022-05-21T21:14:39Z;(-18.95267,2.289215,-0.3045795);(9.341497,350.1906,357.082);(0.9928849,0.08327493,-0.08312133,-0.01832446)
2022-05-21T21:14:39Z;(-18.98191,2.283932,-0.4482995);(9.245797,3.266158,356.949);(0.9959275,0.07977975,0.03054076,-0.02882088)
2022-05-21T21:14:40Z;(-18.9713,2.27633,-0.6257213);(9.39432,17.99192,357.0861);(0.9837381,0.07689323,0.1578458,-0.03782956)
2022-05-21T21:14:40Z;(-18.97029,2.27007,-0.7867538);(9.496649,30.82332,357.1439);(0.959886,0.07317742,0.2667467,-0.04593481)
2022-05-21T21:14:40Z;(-19.03738,2.263365,-0.974802);(9.44733,34.04543,357.5713);(0.952216,0.07254147,0.2933597,-0.04429813)
2022-05-21T21:14:40Z;(-19.13499,2.257263,-1.151135);(9.535864,34.11699,357.9027);(0.9520916,0.07409998,0.293738,-0.04181434)
2022-05-21T21:14:40Z;(-19.22444,2.251211,-1.306121);(10.21493,33.77734,358.3157);(0.9525886,0.08092237,0.2905802,-0.03986792)
2022-05-21T21:14:40Z;(-19.3393,2.246166,-1.502951);(10.46915,29.00239,358.9592);(0.9638575,0.08605856,0.2501479,-0.03160063)
2022-05-21T21:14:40Z;(-19.4341,2.248415,-1.666876);(10.86244,26.30954,359.3537);(0.9692503,0.09088766,0.2270768,-0.0270081)
2022-05-21T21:14:40Z;(-19.52875,2.25218,-1.836981);(10.42839,17.17113,0.7457117);(0.9847697,0.09082647,0.1480805,-0.007158776)
2022-05-21T21:14:40Z;(-19.5918,2.255288,-2.053903);(10.34771,5.464728,1.497824);(0.9947646,0.09068844,0.04629505,0.008704072)
2022-05-21T21:14:40Z;(-19.60368,2.257719,-2.179535);(10.30331,1.747833,2.307348);(0.9956705,0.09006945,0.01337977,0.01868114)
2022-05-21T21:14:41Z;(-19.60022,2.256067,-2.043311);(9.286406,359.3644,3.076933);(0.9963315,0.08077165,-0.007699322,0.02720836)
2022-05-21T21:14:41Z;(-19.66439,2.251809,-1.709525);(8.71704,357.2742,3.462969);(0.9963161,0.07522439,-0.02600061,0.03192633)
2022-05-21T21:14:41Z;(-19.81308,2.255093,-1.35557);(8.971613,355.6671,3.867301);(0.9955571,0.07684007,-0.0403031,0.03656974)
2022-05-21T21:14:41Z;(-19.95594,2.267756,-1.062086);(9.379046,356.1072,2.973872);(0.9956698,0.08080319,-0.0359599,0.02862312)
2022-05-21T21:14:41Z;(-20.08024,2.280456,-0.7716339);(9.897787,0.372468,1.896288);(0.9961348,0.08630843,0.001810334,0.01620534)
2022-05-21T21:14:41Z;(-20.03591,2.293246,-0.4337528);(9.953741,9.436932,0.9575058);(0.9928784,0.08714129,0.08122429,0.001159926)
2022-05-21T21:14:41Z;(-19.81289,2.30363,-0.09094474);(9.194237,23.93875,359.9398);(0.9751025,0.07829757,0.2067628,-0.01713448)
2022-05-21T21:14:41Z;(-19.75109,2.305969,-0.04903603);(8.659699,33.75651,358.3554);(0.9537798,0.06808375,0.2905174,-0.03561172)
2022-05-21T21:14:41Z;(-19.73033,2.307353,-0.06098159);(7.984847,48.2679,357.2681);(0.9094401,0.05379757,0.4092778,-0.05016135)
2022-05-21T21:14:41Z;(-19.71643,2.307267,-0.07378338);(8.261432,57.70289,356.4185);(0.8720856,0.04802048,0.4830233,-0.06204059)
2022-05-21T21:14:42Z;(-19.70941,2.306562,-0.08161625);(8.453144,63.51171,355.7204);(0.8459464,0.0430264,0.5268433,-0.07042366)
2022-05-21T21:14:42Z;(-19.69477,2.305363,-0.09318674);(8.612092,71.95071,354.7335);(0.8041067,0.03378658,0.587952,-0.08113579)
2022-05-21T21:14:42Z;(-19.44456,2.303254,-0.1445331);(9.408754,81.1152,353.7826);(0.753187,0.02707639,0.6504472,-0.09431167)
2022-05-21T21:14:42Z;(-19.18276,2.29607,-0.2246256);(9.906381,86.03594,354.0985);(0.7244114,0.02805588,0.6820285,-0.09632355)
2022-05-21T21:14:42Z;(-18.83994,2.286305,-0.3598602);(10.02077,90.52713,354.0981);(0.6970334,0.02495987,0.7098638,-0.0980536)
2022-05-21T21:14:42Z;(-18.54834,2.277835,-0.4922944);(9.954894,91.78021,354.509);(0.6896321,0.0260586,0.7173702,-0.09543967)
2022-05-21T21:14:42Z;(-18.2661,2.271233,-0.654064);(8.26717,100.4546,353.7968);(0.6341467,0.004568815,0.7679615,-0.08984472)
2022-05-21T21:14:42Z;(-17.98381,2.259448,-0.8933066);(7.899065,114.1529,353.7832);(0.538296,-0.008027311,0.8382009,-0.08713336)
2022-05-21T21:14:42Z;(-17.80247,2.250751,-1.101812);(8.207581,118.9846,354.0046);(0.5024357,-0.008660644,0.8600756,-0.08805197)
2022-05-21T21:14:42Z;(-17.57174,2.258424,-1.382309);(7.441576,118.7413,354.6066);(0.5052183,-0.007373564,0.8592719,-0.07969867)
2022-05-21T21:14:43Z;(-17.36769,2.26378,-1.625267);(6.770154,119.6042,355.341);(0.4996217,-0.005393768,0.8632793,-0.07140008)
2022-05-21T21:14:43Z;(-17.15174,2.267,-1.810219);(6.419074,123.9072,357.8278);(0.468428,0.009617332,0.8815232,-0.0583023)
