time;position;rotationE;rotationQ
2022-05-25T09:24:15Z;(3.978595,2.342982,1.523403);(13.38625,53.95151,2.832947);(0.886161,0.1149756,0.4478166,-0.03097326)
2022-05-25T09:24:15Z;(4.271884,2.350896,1.598189);(13.60598,54.68396,2.769585);(0.883084,0.1162129,0.4533906,-0.03307511)
2022-05-25T09:24:15Z;(4.606361,2.360585,1.687386);(14.16284,53.5637,2.535695);(0.8869309,0.1199223,0.4446129,-0.03593346)
2022-05-25T09:24:15Z;(4.681223,2.362456,1.719782);(14.8172,50.24372,2.321086);(0.898773,0.1252502,0.4185497,-0.03654654)
2022-05-25T09:24:15Z;(4.624382,2.35903,1.765493);(15.90951,39.22679,0.427016);(0.9330816,0.1315994,0.3319538,-0.04297723)
2022-05-25T09:24:15Z;(4.476815,2.350442,2.040947);(15.65504,15.28017,359.1908);(0.9817357,0.1340489,0.1326609,-0.02503981)
2022-05-25T09:24:16Z;(4.222874,2.340271,2.256109);(14.42591,350.051,357.9506);(0.9883861,0.126603,-0.08377568,-0.006789304)
2022-05-25T09:24:16Z;(3.972731,2.333774,2.320917);(12.51266,327.1855,357.1729);(0.9540341,0.1114336,-0.2781165,0.007249622)
2022-05-25T09:24:16Z;(3.665406,2.335754,2.271947);(10.83671,298.325,356.8706);(0.8557909,0.09498179,-0.5079104,0.02504534)
2022-05-25T09:24:16Z;(3.466619,2.337875,2.132435);(9.606565,277.3686,356.8569);(0.7496801,0.08091111,-0.6559167,0.03473521)
2022-05-25T09:24:16Z;(3.307979,2.337426,1.960817);(8.300274,265.1442,357.5898);(0.675715,0.06439611,-0.7333035,0.03909301)
2022-05-25T09:24:16Z;(3.029066,2.342903,1.791641);(7.666117,270.7708,359.4099);(0.7104871,0.05119459,-0.700509,0.04329274)
2022-05-25T09:24:16Z;(2.726891,2.360211,1.722106);(7.386307,274.8126,359.8381);(0.7347032,0.04837322,-0.6753221,0.04255646)
2022-05-25T09:24:16Z;(2.313029,2.383864,1.741044);(6.985163,278.5568,0.5260205);(0.7562902,0.04318041,-0.6513778,0.04321492)
2022-05-25T09:24:16Z;(1.909301,2.397954,1.758551);(6.868172,283.1867,1.080439);(0.7818288,0.04109021,-0.620538,0.04458576)
2022-05-25T09:24:16Z;(1.571312,2.403482,1.779389);(6.873612,283.7983,0.7799088);(0.7852409,0.04298121,-0.6162444,0.0423358)
2022-05-25T09:24:17Z;(1.17804,2.395193,1.787992);(7.01173,282.748,0.3567052);(0.7796524,0.04583346,-0.623212,0.04059951)
2022-05-25T09:24:17Z;(0.8435429,2.362717,1.737952);(7.317214,280.6444,359.8377);(0.7681354,0.05001431,-0.6370981,0.03965406)
2022-05-25T09:24:17Z;(0.5752124,2.336348,1.623215);(7.113851,279.1089,359.6178);(0.7596866,0.04937321,-0.6473145,0.03771354)
2022-05-25T09:24:17Z;(0.4628114,2.328464,1.438751);(6.761778,277.6221,0.01808299);(0.7512264,0.04427624,-0.6574049,0.03895513)
2022-05-25T09:24:17Z;(0.4019167,2.327328,1.23637);(6.667255,272.2885,0.09688838);(0.7198321,0.04134632,-0.6917077,0.04089753)
2022-05-25T09:24:17Z;(0.3152299,2.325373,1.020307);(6.625948,256.2818,0.1545914);(0.6165032,0.03463171,-0.7852274,0.04628332)
2022-05-25T09:24:17Z;(0.2532593,2.32383,0.7830955);(6.864248,247.8845,0.2114338);(0.5572631,0.03189862,-0.828173,0.05069321)
2022-05-25T09:24:17Z;(0.02072973,2.316318,0.5699441);(6.93405,249.0514,0.3979571);(0.5655619,0.0314191,-0.8224782,0.05178731)
2022-05-25T09:24:17Z;(-0.3019839,2.31836,0.3788547);(6.97186,252.3807,0.5148441);(0.5891508,0.03228293,-0.8057194,0.05171947)
2022-05-25T09:24:17Z;(-0.6789314,2.329831,0.2971648);(6.240302,264.9856,1.772704);(0.6737946,0.02537347,-0.7367498,0.05056369)
2022-05-25T09:24:18Z;(-1.064278,2.344701,0.3478382);(4.823224,288.8562,5.208053);(0.8107146,0.007784273,-0.5821636,0.06137459)
2022-05-25T09:24:18Z;(-1.390666,2.360758,0.5587122);(1.839054,317.5348,7.255073);(0.9297629,-0.007981908,-0.3623292,0.06476791)
2022-05-25T09:24:18Z;(-1.601448,2.375058,0.9152223);(357.4691,342.6563,4.90352);(0.9875647,-0.02826063,-0.1496661,0.0389521)
2022-05-25T09:24:18Z;(-1.683855,2.381294,1.23597);(357.8565,350.0092,3.854687);(0.9955186,-0.02155126,-0.086385,0.03187071)
2022-05-25T09:24:18Z;(-1.762501,2.338095,1.710276);(356.2011,353.4427,2.1168);(0.9976794,-0.03414121,-0.05653996,0.01653582)
2022-05-25T09:24:18Z;(-1.822096,2.321806,2.076513);(359.1003,348.9417,2.89554);(0.9950179,-0.01024647,-0.09612151,0.02439109)
2022-05-25T09:24:18Z;(-1.956999,2.327034,2.428344);(3.412758,326.987,2.197946);(0.9580238,0.02309812,-0.2844934,0.02683989)
2022-05-25T09:24:18Z;(-2.242555,2.339049,2.704299);(9.34298,298.1872,0.2683437);(0.8550571,0.06867935,-0.5120927,0.04383434)
2022-05-25T09:24:18Z;(-2.553706,2.351717,2.806038);(11.18136,277.4588,358.9242);(0.7485979,0.07938194,-0.6557619,0.05723479)
2022-05-25T09:24:19Z;(-3.007652,2.364049,2.791357);(11.92884,260.6504,359.9589);(0.6436504,0.06751529,-0.7582325,0.07898911)
2022-05-25T09:24:19Z;(-3.32696,2.368018,2.649605);(11.46658,257.3699,0.7610511);(0.6213797,0.05728031,-0.777087,0.08210836)
2022-05-25T09:24:19Z;(-3.548497,2.37323,2.450229);(11.09908,256.7429,1.313075);(0.6169381,0.05108581,-0.7809651,0.08289269)
2022-05-25T09:24:19Z;(-3.668868,2.385887,2.24052);(10.61012,256.2946,1.858335);(0.6137798,0.04440448,-0.7838796,0.08267581)
2022-05-25T09:24:19Z;(-3.68891,2.386164,2.038561);(10.14262,256.2287,1.816755);(0.6136369,0.04212935,-0.7844672,0.07928613)
2022-05-25T09:24:19Z;(-3.812949,2.380722,1.837885);(10.08543,256.7265,1.751866);(0.6171169,0.04260706,-0.7817995,0.07836362)
2022-05-25T09:24:19Z;(-4.107718,2.371374,1.620434);(10.04497,256.4349,1.866508);(0.6150706,0.04140586,-0.7834299,0.07881116)
2022-05-25T09:24:19Z;(-4.303491,2.365834,1.415964);(9.90771,256.8023,1.885011);(0.6176464,0.04078966,-0.7815302,0.07784376)
2022-05-25T09:24:19Z;(-4.481878,2.360034,1.211078);(9.841298,257.6451,1.856796);(0.623435,0.04118977,-0.7769896,0.07693889)
2022-05-25T09:24:19Z;(-4.726554,2.354727,1.02208);(9.290501,258.7986,2.136372);(0.6313595,0.0370363,-0.7710276,0.07436423)
2022-05-25T09:24:19Z;(-4.987114,2.350471,0.8423992);(8.143719,260.4747,2.660799);(0.6428925,0.0281762,-0.7623079,0.06915055)
2022-05-25T09:24:20Z;(-5.2918,2.34707,0.6484826);(6.103052,262.5623,2.885874);(0.657603,0.01621379,-0.7510618,0.0565816)
2022-05-25T09:24:20Z;(-5.580948,2.34451,0.4962081);(4.399095,264.2348,2.591436);(0.6693428,0.008971944,-0.7416179,0.04361589)
2022-05-25T09:24:20Z;(-5.884246,2.343969,0.3573967);(3.531256,265.6914,2.46635);(0.6790599,0.005175874,-0.7331207,0.03721322)
2022-05-25T09:24:20Z;(-6.193036,2.341606,0.2249472);(3.662104,266.4251,2.264775);(0.6837633,0.007477788,-0.7287365,0.03680766)
2022-05-25T09:24:20Z;(-6.513304,2.33763,0.1016469);(4.064271,266.5469,2.036069);(0.6844833,0.01137542,-0.7279494,0.03798539)
2022-05-25T09:24:20Z;(-6.846649,2.330977,-0.01172946);(4.398134,267.0659,1.844515);(0.6877278,0.01476535,-0.7247757,0.03889304)
2022-05-25T09:24:20Z;(-7.195945,2.325192,-0.1181598);(4.846649,267.5151,1.537219);(0.6905177,0.01956003,-0.7219546,0.03980587)
2022-05-25T09:24:20Z;(-7.582805,2.31996,-0.1816192);(5.287463,267.6733,1.32665);(0.6914359,0.02360279,-0.7208712,0.04127857)
2022-05-25T09:24:20Z;(-8.027523,2.314292,-0.2269579);(5.849011,267.9963,1.225031);(0.6932986,0.02775822,-0.718763,0.04411594)
2022-05-25T09:24:20Z;(-8.414975,2.310662,-0.2599958);(6.262161,268.3967,1.085624);(0.6957014,0.03129477,-0.7161891,0.04575202)
2022-05-25T09:24:21Z;(-8.803263,2.323061,-0.2899247);(6.509915,268.8885,1.011801);(0.6987004,0.03346259,-0.7131034,0.04670746)
2022-05-25T09:24:21Z;(-9.183296,2.331526,-0.3357612);(6.127835,268.9467,0.8500075);(0.6992738,0.03215931,-0.7128146,0.04332879)
2022-05-25T09:24:21Z;(-9.535859,2.332163,-0.4230609);(5.803802,268.8766,0.8214602);(0.6989661,0.03033268,-0.7133246,0.04115886)
2022-05-25T09:24:21Z;(-9.896762,2.329945,-0.5043283);(5.47501,269.0288,0.8216336);(0.7000262,0.0283764,-0.7124822,0.03907686)
2022-05-25T09:24:21Z;(-10.32528,2.317443,-0.5745493);(5.516287,269.3222,0.7894039);(0.7018453,0.02892923,-0.7106689,0.0390625)
2022-05-25T09:24:21Z;(-10.70631,2.314555,-0.6241423);(6.207837,269.7934,0.7244442);(0.7045388,0.03374617,-0.7075686,0.04281164)
2022-05-25T09:24:21Z;(-11.09587,2.320269,-0.6411959);(6.299875,270.1409,0.6299596);(0.706682,0.03502543,-0.705373,0.04269264)
2022-05-25T09:24:21Z;(-11.48622,2.323065,-0.6429937);(6.38882,270.5534,0.6690379);(0.7091683,0.03549001,-0.7028096,0.0433533)
2022-05-25T09:24:21Z;(-11.87679,2.324211,-0.6405838);(6.538875,270.9198,0.5856289);(0.7113859,0.03707046,-0.7004653,0.0436385)
2022-05-25T09:24:21Z;(-12.26684,2.327515,-0.632273);(6.731838,271.228,0.5033933);(0.7132238,0.03889069,-0.6984594,0.04420234)
2022-05-25T09:24:22Z;(-12.71199,2.335755,-0.6101135);(6.75802,271.4477,0.4515875);(0.7145708,0.03945382,-0.6970647,0.04396386)
2022-05-25T09:24:22Z;(-13.09925,2.342504,-0.5777137);(6.758982,271.6376,0.3566059);(0.715761,0.04010943,-0.6958458,0.04331097)
2022-05-25T09:24:22Z;(-13.48479,2.348478,-0.5408644);(7.056075,271.8665,0.2400721);(0.717077,0.04276174,-0.6942689,0.0443011)
2022-05-25T09:24:22Z;(-13.87105,2.354637,-0.5037923);(7.268657,271.7338,0.1601248);(0.7162181,0.04452431,-0.6949903,0.04514)
2022-05-25T09:24:22Z;(-14.25899,2.358694,-0.470143);(7.435765,271.5487,0.3141747);(0.7149635,0.04455849,-0.6961427,0.04718799)
2022-05-25T09:24:22Z;(-14.64946,2.351509,-0.4452201);(7.632782,271.3727,0.3658252);(0.7137875,0.04539948,-0.697185,0.04877636)
2022-05-25T09:24:22Z;(-15.09492,2.342958,-0.4183972);(7.906082,271.4289,0.5117422);(0.7139437,0.04623995,-0.696787,0.05132434)
2022-05-25T09:24:22Z;(-15.48387,2.333457,-0.395407);(8.230416,271.3187,0.5534809);(0.7131028,0.04795644,-0.6973605,0.05360116)
2022-05-25T09:24:22Z;(-15.87328,2.329563,-0.3718055);(8.454411,271.4846,0.5912468);(0.7139847,0.04920122,-0.6962515,0.05512705)
2022-05-25T09:24:22Z;(-16.2625,2.326653,-0.3470651);(8.776404,271.7325,0.6596082);(0.7152938,0.05091779,-0.6945989,0.05739751)
2022-05-25T09:24:23Z;(-16.65051,2.322697,-0.3206466);(8.87288,271.9064,0.8058557);(0.7162229,0.05072336,-0.6935362,0.05881761)
2022-05-25T09:24:23Z;(-17.0398,2.316036,-0.2930784);(9.00648,271.9312,0.7805876);(0.7163152,0.05172502,-0.6933125,0.05945612)
2022-05-25T09:24:23Z;(-17.48194,2.308444,-0.2619501);(9.137984,271.8317,0.7412255);(0.7156624,0.05273385,-0.6938591,0.06005066)
2022-05-25T09:24:23Z;(-17.8704,2.302088,-0.2352255);(9.12011,271.7845,0.677596);(0.7154199,0.05298288,-0.6941319,0.05956692)
2022-05-25T09:24:23Z;(-18.26005,2.295722,-0.2083139);(9.105242,271.8507,0.6799225);(0.7158274,0.05291023,-0.6937264,0.05946094)
2022-05-25T09:24:23Z;(-18.64818,2.293268,-0.1807425);(9.204679,272.0279,0.6740558);(0.7168489,0.05366021,-0.6925715,0.05994275)
2022-05-25T09:24:23Z;(-19.03743,2.298218,-0.1515512);(9.335266,272.3085,0.6473285);(0.7184854,0.05478747,-0.6907424,0.06043004)
2022-05-25T09:24:23Z;(-19.48102,2.303914,-0.1150486);(9.457022,272.7515,0.657904);(0.7210779,0.0557241,-0.6879089,0.06101455)
2022-05-25T09:24:23Z;(-19.73867,2.307337,-0.0898018);(9.517455,273.3331,0.7021286);(0.7245021,0.0561514,-0.6842347,0.06137107)
2022-05-25T09:24:23Z;(-19.75671,2.308055,-0.08531646);(9.287997,274.8123,1.059026);(0.733215,0.05336678,-0.6750973,0.06157516)
2022-05-25T09:24:24Z;(-19.74462,2.308743,-0.0737945);(8.862458,280.8193,1.498459);(0.7676073,0.0512265,-0.6361135,0.05928134)
2022-05-25T09:24:24Z;(-19.62286,2.31046,-0.01940815);(9.063789,292.7875,1.642275);(0.8295447,0.05789371,-0.5526385,0.05562685)
2022-05-25T09:24:24Z;(-19.52316,2.310196,-0.01453689);(9.583463,283.849,0.4264591);(0.7842505,0.06347039,-0.6147842,0.05443437)
2022-05-25T09:24:24Z;(-19.51339,2.309702,-0.05242974);(9.527387,260.0811,358.0349);(0.6421035,0.06650106,-0.7619162,0.05257656)
2022-05-25T09:24:24Z;(-19.5041,2.309417,-0.08360793);(8.587452,243.1749,357.3857);(0.5236482,0.0585839,-0.8483353,0.05184515)
2022-05-25T09:24:24Z;(-19.48704,2.306664,-0.1137934);(8.158023,226.217,357.2703);(0.3929269,0.0497621,-0.9165081,0.05608135)
2022-05-25T09:24:24Z;(-19.46512,2.3035,-0.136437);(8.654915,210.4294,355.3997);(0.2644003,0.05840412,-0.9606282,0.06225032)
2022-05-25T09:24:24Z;(-19.44993,2.302096,-0.148272);(8.717524,203.2207,355.6561);(0.2033498,0.05230053,-0.9754243,0.06678758)
2022-05-25T09:24:24Z;(-19.43835,2.301179,-0.1548566);(8.622012,197.9799,355.613);(0.1585469,0.04943514,-0.9837498,0.06822852)
2022-05-25T09:24:24Z;(-19.43328,2.300478,-0.1570984);(8.627513,195.4176,354.772);(0.1370184,0.05514578,-0.986667,0.06836051)
2022-05-25T09:24:25Z;(-19.43041,2.30005,-0.1569401);(8.695756,192.7989,354.9373);(0.1143579,0.05220643,-0.989569,0.07035749)
2022-05-25T09:24:25Z;(-19.44786,2.299384,-0.1708265);(8.756767,198.094,354.4556);(0.1602482,0.05961424,-0.9829448,0.06772199)
2022-05-25T09:24:25Z;(-19.54339,2.298504,-0.2249248);(8.6168,214.3086,353.9593);(0.2974862,0.07233112,-0.9503228,0.05618631)
2022-05-25T09:24:25Z;(-19.65376,2.297683,-0.2490505);(8.799174,232.268,354.6813);(0.4418969,0.07528428,-0.8925891,0.04841863)
2022-05-25T09:24:25Z;(-19.73875,2.29792,-0.2389779);(9.108149,245.835,355.5438);(0.5438967,0.07564905,-0.8344936,0.04554137)
2022-05-25T09:24:25Z;(-19.77139,2.298557,-0.2226472);(8.76529,256.8779,356.0679);(0.6215511,0.0742723,-0.7788912,0.03855421)
2022-05-25T09:24:25Z;(-19.83664,2.297307,-0.1838012);(8.876363,272.9022,356.1371);(0.7239994,0.07920581,-0.6846271,0.02893023)
2022-05-25T09:24:25Z;(-19.88433,2.297987,-0.1245905);(8.833328,292.3793,356.8842);(0.8292755,0.07904518,-0.5528484,0.02031314)
2022-05-25T09:24:25Z;(-19.88701,2.300801,-0.04640274);(8.954435,325.2837,358.3775);(0.9517804,0.07871123,-0.2963483,0.009815003)
2022-05-25T09:24:25Z;(-19.83279,2.302734,-0.02019852);(9.173819,4.225569,2.609223);(0.9959283,0.08073277,0.03491955,0.01973194)
2022-05-25T09:24:26Z;(-19.77509,2.304555,-0.0869007);(8.60074,50.38954,6.496249);(0.9026776,0.09179465,0.4199719,0.0192558)
2022-05-25T09:24:26Z;(-19.79578,2.305202,-0.2197116);(7.211696,97.67809,7.553506);(0.6585659,0.09079663,0.7470148,-0.003978908)
2022-05-25T09:24:26Z;(-19.88814,2.305398,-0.3202079);(6.152822,133.4457,6.256749);(0.3967119,0.07123576,0.9147558,-0.02769075)
2022-05-25T09:24:26Z;(-20.00353,2.301728,-0.3687719);(6.701994,152.3157,4.941816);(0.2410637,0.05576015,0.967794,-0.04640541)
2022-05-25T09:24:26Z;(-20.02358,2.301939,-0.3801075);(6.284492,159.0134,4.645511);(0.1838816,0.04976565,0.9805866,-0.04648406)
2022-05-25T09:24:26Z;(-20.02243,2.302141,-0.3810906);(6.225149,157.4054,3.723846);(0.1972374,0.04244575,0.9783148,-0.04686218)
2022-05-25T09:24:26Z;(-20.0161,2.302038,-0.3777467);(6.220375,152.4162,3.14965);(0.2394035,0.03958037,0.9690157,-0.04613006)
2022-05-25T09:24:26Z;(-20.0137,2.303533,-0.3752077);(5.574106,149.7511,2.700647);(0.2616419,0.03540554,0.9636527,-0.04078542)
2022-05-25T09:24:26Z;(-20.01906,2.304,-0.3781471);(4.904193,153.7399,3.694298);(0.2281791,0.0410757,0.9721463,-0.03432847)
2022-05-25T09:24:27Z;(-20.03034,2.305838,-0.3838614);(3.55163,160.9721,4.121613);(0.1662009,0.04056722,0.9849496,-0.02460192)
2022-05-25T09:24:27Z;(-20.04177,2.307106,-0.3878498);(2.164735,168.0179,4.901081);(0.1050624,0.04448562,0.9933671,-0.01430752)
2022-05-25T09:24:27Z;(-20.04837,2.309166,-0.3890776);(1.018957,170.6012,4.812038);(0.08222477,0.04256569,0.9956896,-0.005414994)
2022-05-25T09:24:27Z;(-20.04929,2.312071,-0.3870699);(359.1924,169.6973,4.923249);(0.08940073,0.0421435,0.9950442,0.01086877)
2022-05-25T09:24:27Z;(-20.04903,2.314897,-0.384345);(357.7847,167.9355,4.792831);(0.1041725,0.03954415,0.9934925,0.02360062)
2022-05-25T09:24:27Z;(-20.04812,2.317908,-0.381288);(356.0944,166.1037,4.572636);(0.1194555,0.03545826,0.9914542,0.038622)
2022-05-25T09:24:27Z;(-20.04312,2.319997,-0.3827284);(354.9754,164.1589,4.14511);(0.1360072,0.02974925,0.9890792,0.04836595)
2022-05-25T09:24:27Z;(-20.01033,2.320687,-0.4183577);(355.1248,162.8578,3.809948);(0.1474216,0.02650573,0.9876016,0.04698278)
2022-05-25T09:24:27Z;(-19.92698,2.320599,-0.4400781);(355.555,152.1764,4.126604);(0.2387361,0.02560334,0.9696437,0.04626843)
2022-05-25T09:24:27Z;(-19.74167,2.32071,-0.413216);(356.6857,132.8908,4.285856);(0.3981854,0.02271406,0.9160876,0.04142723)
2022-05-25T09:24:28Z;(-19.56144,2.320024,-0.3189083);(358.1434,106.4783,3.698538);(0.597667,0.01615847,0.8009312,0.03228331)
2022-05-25T09:24:28Z;(-19.4545,2.321148,-0.1998014);(359.3029,83.67195,3.320427);(0.7446133,0.01479385,0.6668394,0.02564111)
2022-05-25T09:24:28Z;(-19.40068,2.322446,-0.06782188);(0.8466906,61.65739,2.58139);(0.8585473,0.01788622,0.5121861,0.01555619)
2022-05-25T09:24:28Z;(-19.39536,2.322173,-0.03558131);(1.745237,57.78984,2.292399);(0.875378,0.02299557,0.4827853,0.01015381)
2022-05-25T09:24:28Z;(-19.39351,2.321421,-0.03649973);(2.044275,60.29839,3.576757);(0.8644413,0.03108983,0.5014474,0.01802672)
2022-05-25T09:24:28Z;(-19.41188,2.318926,-0.1149346);(1.98796,77.25482,4.129362);(0.7809873,0.03603035,0.623266,0.01731927)
2022-05-25T09:24:28Z;(-19.47623,2.315776,-0.2455706);(1.764874,98.69871,4.436195);(0.651332,0.03938592,0.757649,0.01353439)
2022-05-25T09:24:28Z;(-19.59941,2.314789,-0.3704396);(0.477734,127.6903,4.489129);(0.4406036,0.03699073,0.8968374,0.0135245)
2022-05-25T09:24:28Z;(-19.7271,2.314736,-0.4273558);(359.6339,147.258,4.755157);(0.2814843,0.03890274,0.9586633,0.0147556)
2022-05-25T09:24:28Z;(-19.75703,2.315291,-0.4388603);(359.6287,150.4801,4.039994);(0.2544996,0.03326005,0.9664246,0.01211126)
2022-05-25T09:24:28Z;(-19.76461,2.317481,-0.4444926);(358.5628,154.4893,3.576712);(0.2202819,0.02766739,0.9748564,0.01911589)
2022-05-25T09:24:29Z;(-19.77234,2.319046,-0.4498561);(357.2935,159.9895,3.658839);(0.1728587,0.02732875,0.9841462,0.02879007)
2022-05-25T09:24:29Z;(-19.78284,2.320923,-0.4549626);(355.8945,166.1487,3.544527);(0.1193469,0.02636437,0.9917253,0.0392684)
2022-05-25T09:24:29Z;(-19.79526,2.320526,-0.4590495);(356.7021,173.659,2.237086);(0.0547134,0.01789187,0.9978969,0.02980499)
2022-05-25T09:24:29Z;(-19.80542,2.320004,-0.4626988);(357.5533,178.2443,1.094695);(0.01511301,0.009222487,0.9996122,0.02149259)
2022-05-25T09:24:29Z;(-19.81365,2.319782,-0.4655796);(357.111,182.2951,1.580999);(-0.02036624,0.01429403,0.9993795,0.02492499)
2022-05-25T09:24:29Z;(-19.82229,2.318531,-0.466789);(358.4393,186.7364,1.365563);(-0.05890494,0.01269494,0.9980997,0.01289502)
2022-05-25T09:24:29Z;(-19.98184,2.317963,-0.4147781);(358.4132,200.341,1.67246);(-0.176741,0.01680849,0.9840518,0.01105078)
2022-05-25T09:24:29Z;(-20.19016,2.313429,-0.2957761);(359.2387,212.3685,2.386635);(-0.2787934,0.02185135,0.9601022,0.0005741883)
2022-05-25T09:24:29Z;(-20.20446,2.312033,-0.2802522);(0.06710198,205.0401,2.800469);(-0.2167028,0.02372826,0.9759315,-0.005868812)
2022-05-25T09:24:29Z;(-20.19181,2.31157,-0.2827084);(0.28876,200.4782,4.378381);(-0.1775312,0.03714322,0.9833703,-0.009268101)
2022-05-25T09:24:30Z;(-20.17665,2.308393,-0.3151293);(2.612962,189.8763,3.995219);(-0.08521395,0.03275791,0.9954922,-0.02570178)
2022-05-25T09:24:30Z;(-20.12721,2.30621,-0.6057897);(4.283991,174.3819,3.540832);(0.05010323,0.03266682,0.9975674,-0.03580041)
2022-05-25T09:24:30Z;(-19.97512,2.292082,-0.9355227);(5.067383,158.9779,2.256886);(0.1830674,0.02740725,0.9819092,-0.03986748)
2022-05-25T09:24:30Z;(-19.74087,2.276543,-1.204876);(6.525729,147.4179,2.297698);(0.2811014,0.0351766,0.9577802,-0.04900549)
2022-05-25T09:24:30Z;(-19.43882,2.261977,-1.41434);(7.511614,139.5032,3.417917);(0.3470268,0.05057978,0.9350935,-0.05112969)
2022-05-25T09:24:30Z;(-19.117,2.251352,-1.573364);(8.080234,133.4911,3.647625);(0.3956949,0.05697054,0.9151276,-0.05216416)
2022-05-25T09:24:30Z;(-18.74924,2.251979,-1.629733);(7.989659,114.4153,2.934503);(0.5416023,0.05919142,0.8373554,-0.04471095)
2022-05-25T09:24:30Z;(-18.33607,2.253489,-1.488341);(8.215086,83.87945,1.415278);(0.7424724,0.06150999,0.6659229,-0.03870615)
2022-05-25T09:24:30Z;(-18.10358,2.252563,-1.254942);(8.486479,61.51387,0.6156626);(0.85718,0.06632271,0.5096464,-0.03323384)
2022-05-25T09:24:30Z;(-17.98396,2.261806,-0.9199399);(7.913513,41.91106,359.8369);(0.9315962,0.06393149,0.3568821,-0.02600503)
2022-05-25T09:24:31Z;(-17.89461,2.27891,-0.5807742);(8.131394,44.9347,0.93732);(0.9219626,0.06863456,0.3806465,-0.01955442)
2022-05-25T09:24:31Z;(-17.699,2.305974,-0.2746631);(8.169887,52.50021,2.300088);(0.8950456,0.07273061,0.4397955,-0.01354523)
2022-05-25T09:24:31Z;(-17.3783,2.322613,-0.1024714);(8.598665,64.04942,3.886006);(0.8462955,0.08145091,0.5263337,-0.01106639)
2022-05-25T09:24:31Z;(-17.00956,2.326784,-0.08031933);(7.826997,78.79957,4.66234);(0.7720582,0.07845342,0.6305782,-0.01192649)
2022-05-25T09:24:31Z;(-16.72236,2.324796,-0.2486589);(7.974975,105.7662,5.820665);(0.6040214,0.08229721,0.792319,-0.0248145)
2022-05-25T09:24:31Z;(-16.56035,2.319516,-0.5021775);(8.607504,117.8417,4.75034);(0.5169871,0.07409975,0.851701,-0.04288336)
2022-05-25T09:24:31Z;(-16.28207,2.303936,-0.7806735);(9.484236,112.6078,3.304164);(0.5546416,0.06975029,0.8274772,-0.05281319)
2022-05-25T09:24:31Z;(-15.94836,2.295587,-0.9924995);(9.212143,104.276,2.124018);(0.6128494,0.06386495,0.785893,-0.05204984)
2022-05-25T09:24:31Z;(-15.61507,2.303703,-1.027652);(8.599535,98.63907,1.523757);(0.6507038,0.05892258,0.7555054,-0.04820947)
2022-05-25T09:24:32Z;(-15.22169,2.318545,-0.9667679);(8.010233,92.61661,1.317709);(0.6896259,0.05653875,0.720699,-0.0425759)
