time;position;rotationE;rotationQ
2022-05-21T12:40:04Z;(4.48722,2.24245,1.710407);(54.8929,156.5298,17.07473);(-0.2454897,-0.2216973,-0.8453481,0.4194896)
2022-05-21T12:40:04Z;(4.481594,2.228416,1.705023);(59.32045,161.6611,20.84825);(-0.2245818,-0.2327736,-0.8294439,0.4554141)
2022-05-21T12:40:05Z;(4.48244,2.219929,1.706228);(62.82295,157.7621,18.68343);(-0.2454125,-0.2351078,-0.8100057,0.4778997)
2022-05-21T12:40:05Z;(4.486158,2.218626,1.708123);(63.99366,153.9014,16.42338);(-0.2632513,-0.2364164,-0.8006178,0.4835462)
2022-05-21T12:40:05Z;(4.496517,2.237654,1.70988);(59.54571,144.6231,9.328027);(-0.3013285,-0.2176189,-0.8119576,0.4500751)
2022-05-21T12:40:05Z;(4.503701,2.275179,1.714422);(45.6637,137.3938,4.423293);(-0.3485375,-0.174003,-0.8525932,0.3483238)
2022-05-21T12:40:05Z;(4.504392,2.324067,1.725731);(22.17917,133.236,2.534652);(-0.3932591,-0.09623664,-0.8988315,0.1678914)
2022-05-21T12:40:05Z;(4.50135,2.329221,1.737568);(23.16057,129.9813,3.166732);(-0.4190289,-0.1093649,-0.8851076,0.1704058)
2022-05-21T12:40:05Z;(4.510199,2.327078,1.758033);(25.2855,119.9548,2.561869);(-0.4923245,-0.128369,-0.8421755,0.1785437)
2022-05-21T12:40:05Z;(4.521796,2.3046,1.788295);(34.9669,103.6802,1.743175);(-0.592841,-0.19701,-0.7470554,0.2272334)
2022-05-21T12:40:05Z;(4.530038,2.2936,1.826262);(40.13248,81.45795,358.3873);(0.7085821,0.2513568,0.6164722,-0.2338656)
2022-05-21T12:40:05Z;(4.529377,2.285362,1.847341);(42.72392,71.21578,356.5017);(0.7503381,0.2794609,0.551021,-0.2350964)
2022-05-21T12:40:06Z;(4.530756,2.282883,1.85945);(43.44833,68.02328,356.5271);(0.7634236,0.2909299,0.528692,-0.23028)
2022-05-21T12:40:06Z;(4.527131,2.274556,1.876812);(45.45398,57.92319,353.0933);(0.7942765,0.3105098,0.4661767,-0.2353465)
2022-05-21T12:40:06Z;(4.522111,2.265387,1.89176);(48.29142,49.71547,351.0337);(0.8119938,0.3400417,0.4114265,-0.2361476)
2022-05-21T12:40:06Z;(4.518804,2.259931,1.89929);(49.52779,43.88353,349.089);(0.8235709,0.3545198,0.3747047,-0.2358877)
2022-05-21T12:40:06Z;(4.519225,2.262143,1.902143);(49.63893,43.25934,350.917);(0.828824,0.3624873,0.364406,-0.2210474)
2022-05-21T12:40:06Z;(4.518509,2.26611,1.901758);(47.88741,45.35232,354.0766);(0.8340849,0.3557614,0.3712234,-0.1998228)
2022-05-21T12:40:06Z;(4.51614,2.265136,1.897309);(48.89349,46.73033,355.9125);(0.8293092,0.3667929,0.3743531,-0.1938264)
2022-05-21T12:40:06Z;(4.515696,2.268639,1.891043);(48.07183,49.13761,355.9583);(0.8241149,0.3568116,0.3925595,-0.1985377)
2022-05-21T12:40:06Z;(4.513849,2.270017,1.881467);(48.80711,53.1384,356.5461);(0.8085487,0.3570862,0.4182688,-0.2092596)
2022-05-21T12:40:06Z;(4.515908,2.274056,1.869434);(47.44407,61.50932,358.7529);(0.78447,0.3406071,0.4718915,-0.2142711)
2022-05-21T12:40:07Z;(4.5173,2.273233,1.855647);(48.00642,66.80897,359.0124);(0.7606545,0.3352411,0.5058444,-0.2305198)
2022-05-21T12:40:07Z;(4.518478,2.268445,1.839622);(50.53795,73.39503,358.6902);(0.722117,0.3360641,0.5442862,-0.2633637)
2022-05-21T12:40:07Z;(4.519711,2.268812,1.825246);(49.68708,80.69143,359.7625);(0.6910563,0.3189938,0.5881492,-0.2734316)
2022-05-21T12:40:07Z;(4.518111,2.267183,1.816048);(50.37209,84.37845,0.04596569);(0.6706058,0.3155535,0.6076081,-0.2855284)
2022-05-21T12:40:07Z;(4.513998,2.269064,1.80485);(50.44276,91.20973,2.114169);(0.6384175,0.3099872,0.6408046,-0.2927461)
2022-05-21T12:40:07Z;(4.511937,2.271363,1.800913);(48.57889,92.76885,1.507175);(0.6326156,0.292408,0.6561075,-0.2895131)
2022-05-21T12:40:07Z;(4.511684,2.270948,1.794762);(48.63046,94.87643,1.278938);(0.6197317,0.2859797,0.668062,-0.2963805)
2022-05-21T12:40:07Z;(4.509882,2.270305,1.791012);(48.69474,96.8971,1.293407);(0.6077447,0.2811319,0.6786734,-0.3016844)
2022-05-21T12:40:07Z;(4.511274,2.278769,1.786171);(45.35348,99.75404,1.726152);(0.5989856,0.2590477,0.7017281,-0.2858116)
2022-05-21T12:40:07Z;(4.512243,2.28841,1.79187);(41.15356,104.6927,1.345672);(-0.5751418,-0.2233928,-0.7386355,0.2715238)
2022-05-21T12:40:08Z;(4.532981,2.300982,1.89282);(36.8418,118.568,1.341642);(-0.4877581,-0.1709433,-0.8137134,0.2659718)
2022-05-21T12:40:08Z;(4.581669,2.312225,2.031299);(32.86761,133.9783,1.427348);(-0.3781499,-0.1215776,-0.8813828,0.2557065)
2022-05-21T12:40:08Z;(4.664214,2.325078,2.167984);(27.89333,148.7951,1.680693);(-0.264409,-0.07852714,-0.9337063,0.2282839)
2022-05-21T12:40:08Z;(4.746051,2.331398,2.26342);(25.74288,155.5308,1.935843);(-0.2102381,-0.06329444,-0.9517979,0.2141839)
2022-05-21T12:40:08Z;(4.757122,2.334456,2.277064);(24.49896,153.4194,1.970676);(-0.2281689,-0.06512218,-0.9500812,0.2025927)
2022-05-21T12:40:08Z;(4.760946,2.334882,2.28152);(24.81431,151.4975,2.29949);(-0.2445551,-0.07187547,-0.9453379,0.203379)
2022-05-21T12:40:08Z;(4.77162,2.33559,2.287806);(24.58857,144.5881,1.821071);(-0.3003432,-0.07954276,-0.9296364,0.1980984)
2022-05-21T12:40:08Z;(4.776888,2.334977,2.291623);(24.63938,136.2714,0.6648651);(0.3649763,0.08471882,0.906221,-0.1959041)
2022-05-21T12:40:08Z;(4.754425,2.337104,2.275616);(24.03461,129.4983,0.8599641);(0.4186352,0.09545369,0.8839362,-0.1851762)
2022-05-21T12:40:08Z;(4.72912,2.339051,2.252201);(23.11266,127.8344,1.07206);(0.4324211,0.09630796,0.8790898,-0.1758917)
2022-05-21T12:40:09Z;(4.947735,2.345954,2.071073);(21.71413,129.4725,0.9277533);(0.4205117,0.08757719,0.887485,-0.1669444)
2022-05-21T12:40:09Z;(5.222864,2.347641,1.842547);(20.05616,130.5419,0.769927);(0.4129896,0.07885145,0.8939102,-0.155391)
2022-05-21T12:40:09Z;(5.55055,2.352527,1.554285);(17.46711,132.4058,0.6028582);(0.3995457,0.06602411,0.9040362,-0.1368302)
2022-05-21T12:40:09Z;(5.785676,2.339732,1.326747);(16.16826,132.7262,0.3670904);(0.3973655,0.05928813,0.9068158,-0.1275568)
2022-05-21T12:40:09Z;(5.98759,2.324598,1.016228);(14.69303,132.8697,0.1557777);(0.3966683,0.052357,0.9090114,-0.1166671)
2022-05-21T12:40:09Z;(6.158757,2.320413,0.669282);(13.45181,132.8634,0.001692508);(0.3970922,0.0468429,0.9102751,-0.1073442)
2022-05-21T12:40:09Z;(6.287002,2.316523,0.3945379);(12.70707,132.2158,359.8556);(0.4024001,0.04367474,0.9087499,-0.1016876)
2022-05-21T12:40:09Z;(6.440554,2.31314,0.07352089);(11.1409,131.2567,359.9009);(0.4106282,0.03927181,0.9066207,-0.08877484)
2022-05-21T12:40:09Z;(6.572143,2.309232,-0.1912438);(10.17256,130.4936,359.9691);(0.4170398,0.03687697,0.904554,-0.08062267)
2022-05-21T12:40:09Z;(6.730701,2.30392,-0.5019208);(9.224157,129.9549,0.2530148);(0.4217651,0.03600518,0.9031299,-0.07193089)
2022-05-21T12:40:10Z;(6.889541,2.292724,-0.8069413);(7.66868,129.4378,0.145609);(0.4261802,0.02970468,0.9021623,-0.05992565)
2022-05-21T12:40:10Z;(6.96658,2.294722,-1.19037);(6.080826,119.9491,0.2123933);(0.4997646,0.02814301,0.8645338,-0.04499625)
2022-05-21T12:40:10Z;(7.041631,2.295985,-1.617309);(7.007046,109.0919,359.9926);(0.5789624,0.03539447,0.8130609,-0.04981623)
2022-05-21T12:40:10Z;(7.251884,2.298029,-1.952853);(7.98112,105.9459,359.8398);(0.6006536,0.04079418,0.7964736,-0.05639888)
2022-05-21T12:40:10Z;(7.494004,2.317183,-2.154241);(8.336991,106.1202,359.7959);(0.5992826,0.04226502,0.7972286,-0.059166)
2022-05-21T12:40:10Z;(7.752129,2.34153,-2.361911);(7.983047,106.4795,359.8487);(0.5969422,0.04060308,0.7992576,-0.05655541)
2022-05-21T12:40:10Z;(8.034833,2.362917,-2.592214);(6.668161,107.3227,0.1327188);(0.5916077,0.03539318,0.8041248,-0.04616265)
2022-05-21T12:40:10Z;(8.30157,2.369579,-2.76553);(4.470791,109.5246,359.8741);(0.5764957,0.02160771,0.816168,-0.0324917)
2022-05-21T12:40:10Z;(8.623338,2.362851,-2.911999);(2.686505,113.1901,359.5915);(0.5503283,0.009931028,0.8346118,-0.02153129)
2022-05-21T12:40:10Z;(8.928195,2.351609,-3.072748);(2.069418,117.7644,359.7844);(0.5166855,0.007721764,0.8559828,-0.01643191)
2022-05-21T12:40:11Z;(9.206872,2.340516,-3.258389);(2.271228,125.0187,0.7702785);(-0.4616211,-0.01511001,-0.8868303,0.01447843)
2022-05-21T12:40:11Z;(9.466202,2.331992,-3.484855);(2.416116,134.2929,2.417513);(-0.3886138,-0.02762127,-0.9209182,0.01123263)
2022-05-21T12:40:11Z;(9.689167,2.324082,-3.734289);(4.240127,138.3484,3.300613);(-0.356133,-0.04004611,-0.9332596,0.0243304)
2022-05-21T12:40:11Z;(9.909343,2.317373,-3.998465);(5.441133,137.6045,3.289595);(-0.3623017,-0.04388661,-0.9304109,0.03386816)
2022-05-21T12:40:11Z;(10.13173,2.309872,-4.237552);(6.722107,134.4215,3.795129);(-0.388254,-0.05317187,-0.9190934,0.04121755)
2022-05-21T12:40:11Z;(10.32754,2.307444,-4.368131);(11.81157,123.8457,3.024323);(-0.4703948,-0.0715707,-0.8760479,0.07839796)
2022-05-21T12:40:11Z;(10.47744,2.308285,-4.371818);(14.03518,110.6423,1.908512);(0.5663085,0.08309743,0.8149227,-0.09105153)
2022-05-21T12:40:11Z;(10.64649,2.310207,-4.320683);(13.97714,96.4905,0.72598);(0.6615576,0.08571564,0.7399316,-0.08657761)
2022-05-21T12:40:11Z;(10.82831,2.317496,-4.246636);(13.10842,91.91515,1.050595);(0.6913704,0.08589513,0.7133697,-0.0757137)
2022-05-21T12:40:11Z;(11.04056,2.329547,-4.150622);(12.43068,91.30338,1.424452);(0.6958183,0.08451051,0.7099046,-0.06877711)
2022-05-21T12:40:12Z;(11.20077,2.336698,-4.103874);(11.84557,94.48517,1.897701);(0.6764338,0.08213826,0.729055,-0.06457154)
2022-05-21T12:40:12Z;(11.33935,2.335468,-4.136047);(10.60796,104.0627,2.211879);(0.6138884,0.07201197,0.7837281,-0.06103733)
2022-05-21T12:40:12Z;(11.63839,2.326602,-4.333531);(9.830697,114.5636,3.541636);(0.5404905,0.07219383,0.8364134,-0.05541354)
2022-05-21T12:40:12Z;(11.89038,2.320105,-4.565037);(9.848749,119.104,3.679039);(0.5070014,0.07104902,0.8570683,-0.05775736)
2022-05-21T12:40:12Z;(12.12664,2.320736,-4.808908);(10.08583,121.6018,3.476431);(0.4880617,0.06923886,0.8678496,-0.06195629)
2022-05-21T12:40:12Z;(12.43652,2.323756,-5.095604);(10.19972,121.8227,3.078252);(-0.4861498,-0.06657913,-0.8689342,0.06464532)
2022-05-21T12:40:12Z;(12.72908,2.331675,-5.327393);(9.962292,122.129,2.746948);(-0.4836805,-0.06289534,-0.8706021,0.06441374)
2022-05-21T12:40:12Z;(13.04777,2.334646,-5.534914);(9.512758,122.499,2.54267);(-0.4808348,-0.05925898,-0.8726035,0.06204401)
2022-05-21T12:40:12Z;(13.38581,2.32502,-5.746798);(9.264717,122.7818,2.438616);(-0.4786676,-0.05728278,-0.8740181,0.06072941)
2022-05-21T12:40:12Z;(13.75472,2.328385,-5.97979);(9.705804,122.8095,2.44667);(-0.4783805,-0.05915917,-0.8738113,0.06408024)
2022-05-21T12:40:13Z;(14.0723,2.334068,-6.179804);(9.457066,122.6181,2.588177);(-0.479962,-0.05930953,-0.8731195,0.06148977)
2022-05-21T12:40:13Z;(14.44981,2.334708,-6.415545);(9.026415,122.3554,2.587864);(-0.4820344,-0.05764855,-0.8723229,0.0580706)
2022-05-21T12:40:13Z;(14.7569,2.335766,-6.606972);(8.959323,122.4559,2.563897);(-0.481267,-0.05713505,-0.8728043,0.05770985)
2022-05-21T12:40:13Z;(15.12601,2.348347,-6.837333);(9.162809,122.2475,2.033152);(-0.4825412,-0.0540534,-0.8720453,0.06139266)
2022-05-21T12:40:13Z;(15.45289,2.359283,-7.040125);(9.032723,122.1252,1.948619);(-0.4834536,-0.05292989,-0.8716574,0.06070063)
2022-05-21T12:40:13Z;(15.78189,2.368993,-7.248185);(9.001905,121.7518,1.865416);(-0.4862534,-0.05236543,-0.8701366,0.06064656)
2022-05-21T12:40:13Z;(16.11003,2.378307,-7.459832);(8.987677,121.7193,1.780563);(-0.4864581,-0.05167825,-0.8700464,0.06088375)
2022-05-21T12:40:13Z;(16.4355,2.384947,-7.668747);(8.832237,121.465,1.696786);(-0.4883777,-0.05051824,-0.8691038,0.05994556)
2022-05-21T12:40:13Z;(16.76561,2.379328,-7.876245);(9.505638,120.5461,1.65219);(-0.495148,-0.05355905,-0.8647301,0.064821)
2022-05-21T12:40:13Z;(17.11018,2.367293,-8.127591);(10.39692,119.9521,1.648001);(-0.4993804,-0.05773113,-0.861514,0.0712738)
2022-05-21T12:40:14Z;(17.38888,2.371265,-8.374708);(10.1292,120.3699,1.566498);(-0.4962614,-0.05570246,-0.8635668,0.06981655)
2022-05-21T12:40:14Z;(17.71045,2.366417,-8.586518);(10.6966,120.503,1.656748);(-0.4951522,-0.05874278,-0.8636729,0.07377508)
2022-05-21T12:40:14Z;(18.04277,2.362638,-8.789543);(10.88171,120.794,1.466493);(-0.4927767,-0.05791179,-0.8648812,0.07614146)
2022-05-21T12:40:14Z;(18.37516,2.358493,-8.995355);(11.12259,121.3404,1.479007);(-0.4885803,-0.05866537,-0.867026,0.07818872)
2022-05-21T12:40:14Z;(18.75337,2.352308,-9.231223);(11.25262,121.4206,1.374257);(-0.4878592,-0.05836902,-0.8673179,0.07966132)
2022-05-21T12:40:14Z;(19.08627,2.348198,-9.435504);(11.3476,121.9584,1.299547);(-0.4837001,-0.05782691,-0.8695597,0.08097147)
2022-05-21T12:40:14Z;(19.41906,2.341491,-9.63973);(11.61487,122.8051,1.338835);(-0.4772015,-0.05863467,-0.8728727,0.08327163)
2022-05-21T12:40:14Z;(19.74681,2.366506,-9.846796);(8.840709,123.9573,1.617977);(-0.4693174,-0.04863229,-0.8795476,0.06141793)
2022-05-21T12:40:14Z;(20.06404,2.376187,-10.05907);(358.5362,125.8143,2.313048);(-0.455074,-0.0121511,-0.8901331,-0.02056145)
2022-05-21T12:40:14Z;(20.36425,2.38673,-10.27794);(342.7126,128.9998,2.537449);(-0.4225151,0.04492809,-0.8935468,-0.1450399)
2022-05-21T12:40:15Z;(20.61275,2.386963,-10.48591);(331.3197,134.0418,1.919383);(-0.3743593,0.08173916,-0.8934566,-0.2343268)
2022-05-21T12:40:15Z;(20.63077,2.391583,-10.5121);(325.3027,142.2718,0.5620822);(-0.3072279,0.09197894,-0.9037018,-0.2836796)
2022-05-21T12:40:15Z;(20.62341,2.39227,-10.5076);(322.8268,146.1692,359.7558);(-0.2764327,0.09467183,-0.9066353,-0.3043592)
2022-05-21T12:40:15Z;(20.61844,2.392003,-10.50501);(321.6484,149.612,358.7735);(-0.2509249,0.09583818,-0.9105253,-0.3143178)
2022-05-21T12:40:15Z;(20.61712,2.392327,-10.50389);(321.1982,151.776,358.062);(-0.2353891,0.09644929,-0.9132513,-0.3182156)
2022-05-21T12:40:15Z;(20.60632,2.391428,-10.50583);(321.2037,160.6445,355.3884);(-0.171608,0.09319709,-0.9268108,-0.3207594)
2022-05-21T12:40:15Z;(20.59068,2.388648,-10.51064);(324.082,178.5259,346.242);(-0.04907624,0.1178654,-0.9438761,-0.3046258)
2022-05-21T12:40:15Z;(20.58924,2.38197,-10.52528);(332.2946,181.1558,346.7501);(-0.01789387,0.1096094,-0.9646609,-0.2389451)
2022-05-21T12:40:15Z;(20.58655,2.373181,-10.53852);(340.1513,186.064,348.2141);(0.03415629,0.09192432,-0.9793951,-0.1765462)
2022-05-21T12:40:15Z;(20.57946,2.368262,-10.54662);(344.1272,192.5406,347.0596);(0.09201808,0.09595537,-0.9799256,-0.1485635)
2022-05-21T12:40:16Z;(20.57969,2.364964,-10.55299);(346.7338,193.5344,347.4144);(0.1037687,0.09458815,-0.9819348,-0.1268443)
2022-05-21T12:40:16Z;(20.58972,2.365535,-10.55902);(348.4561,189.4279,349.6951);(0.07243275,0.08081678,-0.9883002,-0.1071665)
2022-05-21T12:40:16Z;(20.71345,2.358688,-10.67585);(350.9498,171.0812,355.0681);(-0.08082289,0.04889062,-0.9926806,-0.07524893)
2022-05-21T12:40:16Z;(20.95373,2.341281,-10.83403);(356.1196,152.6392,358.073);(-0.2368903,0.02433502,-0.970801,-0.0289166)
2022-05-21T12:40:16Z;(21.22459,2.312418,-10.9162);(7.584855,136.7973,356.991);(-0.3655992,1.659617E-05,-0.9280513,0.07112027)
2022-05-21T12:40:16Z;(21.49828,2.293511,-10.93152);(16.0652,125.0073,355.9961);(-0.4525531,-0.03379224,-0.8800548,0.1398466)
2022-05-21T12:40:16Z;(21.76829,2.287084,-10.91431);(15.38166,122.998,357.4908);(-0.470193,-0.04477498,-0.8720933,0.1279346)
2022-05-21T12:40:16Z;(22.04294,2.285659,-10.91358);(13.08009,125.6615,357.3119);(-0.4511477,-0.03126179,-0.8848488,0.1119431)
2022-05-21T12:40:16Z;(22.33847,2.295976,-11.00816);(9.80201,133.0366,357.7558);(-0.3953885,-0.01613932,-0.9143253,0.08611893)
2022-05-21T12:40:16Z;(22.63115,2.303413,-11.3228);(4.221575,143.4623,358.7933);(-0.3128778,-0.001552831,-0.9490207,0.03827211)
2022-05-21T12:40:17Z;(22.81862,2.323807,-11.66182);(355.9408,154.2568,359.8922);(-0.2226596,0.008806431,-0.9742523,-0.03431671)
2022-05-21T12:40:17Z;(22.96845,2.346958,-12.01138);(345.7022,163.2242,0.4532698);(-0.144252,0.01427084,-0.9816766,-0.1236885)
2022-05-21T12:40:17Z;(23.1102,2.351156,-12.36641);(340.9113,166.3938,0.6226318);(-0.1159219,0.01432083,-0.9793063,-0.165276)
2022-05-21T12:40:17Z;(23.2323,2.359089,-12.64683);(341.0066,168.8068,0.04753311);(-0.09611897,0.01568335,-0.9816,-0.1642443)
2022-05-21T12:40:17Z;(23.25073,2.355851,-12.68147);(344.3988,167.2366,0.4954184);(-0.1095385,0.01082918,-0.9846632,-0.1353597)
2022-05-21T12:40:17Z;(23.27017,2.34263,-12.68077);(353.8009,158.6326,2.659741);(-0.1838326,-0.01275152,-0.9811965,-0.05741568)
2022-05-21T12:40:17Z;(23.32788,2.321289,-12.55234);(6.345474,153.371,4.239967);(-0.2317778,-0.04868007,-0.9704926,0.04531577)
2022-05-21T12:40:17Z;(23.45208,2.305197,-12.32442);(15.8379,153.4255,4.012174);(-0.2321959,-0.06538893,-0.96225,0.1260331)
2022-05-21T12:40:17Z;(23.61855,2.299408,-12.13406);(17.53851,160.8411,3.898144);(-0.1694878,-0.05850114,-0.9731025,0.1446488)
2022-05-21T12:40:17Z;(23.81384,2.303144,-11.98797);(15.61096,174.9939,4.895225);(-0.04902327,-0.04819569,-0.9886333,0.1337091)
2022-05-21T12:40:18Z;(24.07662,2.31247,-11.86506);(10.85445,200.0182,5.788884);(0.168101,-0.03308693,-0.979945,0.1017601)
